Date,Year,Month,Day,RH
2012-08-13,2012,8,13,5
2012-08-14,2012,8,14,5
2012-08-15,2012,8,15,5
2012-08-16,2012,8,16,5
2012-08-17,2012,8,17,5
2012-08-18,2012,8,18,5
2012-08-19,2012,8,19,5
2012-08-20,2012,8,20,5
2012-08-21,2012,8,21,5
2012-08-22,2012,8,22,5
2012-08-23,2012,8,23,5
2012-08-24,2012,8,24,5
2012-08-25,2012,8,25,5
2012-08-26,2012,8,26,5
2012-08-27,2012,8,27,5
2012-08-28,2012,8,28,5
2012-08-29,2012,8,29,5
2012-08-30,2012,8,30,5
2012-08-31,2012,8,31,5
2012-09-01,2012,9,1,5
2012-09-02,2012,9,2,5
2012-09-03,2012,9,3,5
2012-09-04,2012,9,4,5
2012-09-05,2012,9,5,5
2012-09-06,2012,9,6,5
2012-09-07,2012,9,7,5
2012-09-08,2012,9,8,5
2012-09-09,2012,9,9,5
2012-09-10,2012,9,10,5
2012-09-11,2012,9,11,5
2012-09-12,2012,9,12,5
2012-09-13,2012,9,13,5
2012-09-14,2012,9,14,5
2012-09-15,2012,9,15,5
2012-09-16,2012,9,16,5
2012-09-17,2012,9,17,5
2012-09-18,2012,9,18,5
2012-09-19,2012,9,19,5
2012-09-20,2012,9,20,5
2012-09-21,2012,9,21,5
2012-09-22,2012,9,22,5
2012-09-23,2012,9,23,5
2012-09-24,2012,9,24,5
2012-09-25,2012,9,25,5
2012-09-26,2012,9,26,5
2012-09-27,2012,9,27,5
2012-09-28,2012,9,28,5
2012-09-29,2012,9,29,5
2012-09-30,2012,9,30,5
2012-10-01,2012,10,1,5
2012-10-02,2012,10,2,5
2012-10-03,2012,10,3,5
2012-10-04,2012,10,4,5
2012-10-05,2012,10,5,5
2012-10-06,2012,10,6,5
2012-10-07,2012,10,7,5
2012-10-08,2012,10,8,5
2012-10-09,2012,10,9,5
2012-10-10,2012,10,10,5
2012-10-11,2012,10,11,5
2012-10-12,2012,10,12,5
2012-10-13,2012,10,13,5
2012-10-14,2012,10,14,5
2012-10-15,2012,10,15,5
2012-10-16,2012,10,16,5
2012-10-17,2012,10,17,5
2012-10-18,2012,10,18,5
2012-10-19,2012,10,19,5
2012-10-20,2012,10,20,5
2012-10-21,2012,10,21,5
2012-10-22,2012,10,22,5
2012-10-23,2012,10,23,5
2012-10-24,2012,10,24,5
2012-10-25,2012,10,25,5
2012-10-26,2012,10,26,5
2012-10-27,2012,10,27,5
2012-10-28,2012,10,28,5
2012-10-29,2012,10,29,5
2012-10-30,2012,10,30,5
2012-10-31,2012,10,31,5
2012-11-01,2012,11,1,5
2012-11-02,2012,11,2,5
2012-11-03,2012,11,3,5
2012-11-04,2012,11,4,5
2012-11-05,2012,11,5,5
2012-11-06,2012,11,6,5
2012-11-07,2012,11,7,5
2012-11-08,2012,11,8,5
2012-11-09,2012,11,9,5
2012-11-10,2012,11,10,5
2012-11-11,2012,11,11,5
2012-11-12,2012,11,12,5
2012-11-13,2012,11,13,5
2012-11-14,2012,11,14,5
2012-11-15,2012,11,15,5
2012-11-16,2012,11,16,5
2012-11-17,2012,11,17,5
2012-11-18,2012,11,18,5
2012-11-19,2012,11,19,5
2012-11-20,2012,11,20,5
2012-11-21,2012,11,21,5
2012-11-22,2012,11,22,5
2012-11-23,2012,11,23,5
2012-11-24,2012,11,24,5
2012-11-25,2012,11,25,5
2012-11-26,2012,11,26,5
2012-11-27,2012,11,27,5
2012-11-28,2012,11,28,5
2012-11-29,2012,11,29,5
2012-11-30,2012,11,30,5
2012-12-01,2012,12,1,5
2012-12-02,2012,12,2,5
2012-12-03,2012,12,3,5
2012-12-04,2012,12,4,5
2012-12-05,2012,12,5,5
2012-12-06,2012,12,6,5
2012-12-07,2012,12,7,5
2012-12-08,2012,12,8,5
2012-12-09,2012,12,9,5
2012-12-10,2012,12,10,5
2012-12-11,2012,12,11,5
2012-12-12,2012,12,12,5
2012-12-13,2012,12,13,5
2012-12-14,2012,12,14,5
2012-12-15,2012,12,15,5
2012-12-16,2012,12,16,5
2012-12-17,2012,12,17,5
2012-12-18,2012,12,18,5
2012-12-19,2012,12,19,5
2012-12-20,2012,12,20,5
2012-12-21,2012,12,21,5
2012-12-22,2012,12,22,5
2012-12-23,2012,12,23,5
2012-12-24,2012,12,24,5
2012-12-25,2012,12,25,5
2012-12-26,2012,12,26,5
2012-12-27,2012,12,27,5
2012-12-28,2012,12,28,5
2012-12-29,2012,12,29,5
2012-12-30,2012,12,30,5
2012-12-31,2012,12,31,5
2013-01-01,2013,1,1,5
2013-01-02,2013,1,2,5
2013-01-03,2013,1,3,5
2013-01-04,2013,1,4,5
2013-01-05,2013,1,5,5
2013-01-06,2013,1,6,5
2013-01-07,2013,1,7,5
2013-01-08,2013,1,8,5
2013-01-09,2013,1,9,5
2013-01-10,2013,1,10,5
2013-01-11,2013,1,11,5
2013-01-12,2013,1,12,5
2013-01-13,2013,1,13,5
2013-01-14,2013,1,14,5
2013-01-15,2013,1,15,5
2013-01-16,2013,1,16,5
2013-01-17,2013,1,17,5
2013-01-18,2013,1,18,5
2013-01-19,2013,1,19,5
2013-01-20,2013,1,20,5
2013-01-21,2013,1,21,5
2013-01-22,2013,1,22,5
2013-01-23,2013,1,23,5
2013-01-24,2013,1,24,5
2013-01-25,2013,1,25,5
2013-01-26,2013,1,26,5
2013-01-27,2013,1,27,5
2013-01-28,2013,1,28,5
2013-01-29,2013,1,29,5
2013-01-30,2013,1,30,5
2013-01-31,2013,1,31,5
2013-02-01,2013,2,1,5
2013-02-02,2013,2,2,5
2013-02-03,2013,2,3,5
2013-02-04,2013,2,4,5
2013-02-05,2013,2,5,5
2013-02-06,2013,2,6,5
2013-02-07,2013,2,7,5
2013-02-08,2013,2,8,5
2013-02-09,2013,2,9,5
2013-02-10,2013,2,10,5
2013-02-11,2013,2,11,5
2013-02-12,2013,2,12,5
2013-02-13,2013,2,13,5
2013-02-14,2013,2,14,5
2013-02-15,2013,2,15,5
2013-02-16,2013,2,16,5
2013-02-17,2013,2,17,5
2013-02-18,2013,2,18,5
2013-02-19,2013,2,19,5
2013-02-20,2013,2,20,5
2013-02-21,2013,2,21,5
2013-02-22,2013,2,22,5
2013-02-23,2013,2,23,5
2013-02-24,2013,2,24,5
2013-02-25,2013,2,25,5
2013-02-26,2013,2,26,5
2013-02-27,2013,2,27,5
2013-02-28,2013,2,28,5
2013-03-01,2013,3,1,5
2013-03-02,2013,3,2,5
2013-03-03,2013,3,3,5
2013-03-04,2013,3,4,5
2013-03-05,2013,3,5,5
2013-03-06,2013,3,6,5
2013-03-07,2013,3,7,5
2013-03-08,2013,3,8,5
2013-03-09,2013,3,9,5
2013-03-10,2013,3,10,5
2013-03-11,2013,3,11,5
2013-03-12,2013,3,12,5
2013-03-13,2013,3,13,5
2013-03-14,2013,3,14,5
2013-03-15,2013,3,15,5
2013-03-16,2013,3,16,5
2013-03-17,2013,3,17,5
2013-03-18,2013,3,18,5
2013-03-19,2013,3,19,5
2013-03-20,2013,3,20,5
2013-03-21,2013,3,21,5
2013-03-22,2013,3,22,5
2013-03-23,2013,3,23,5
2013-03-24,2013,3,24,5
2013-03-25,2013,3,25,5
2013-03-26,2013,3,26,5
2013-03-27,2013,3,27,5
2013-03-28,2013,3,28,5
2013-03-29,2013,3,29,5
2013-03-30,2013,3,30,5
2013-03-31,2013,3,31,5
2013-04-01,2013,4,1,5
2013-04-02,2013,4,2,5
2013-04-03,2013,4,3,5
2013-04-04,2013,4,4,5
2013-04-05,2013,4,5,5
2013-04-06,2013,4,6,5
2013-04-07,2013,4,7,5
2013-04-08,2013,4,8,5
2013-04-09,2013,4,9,5
2013-04-10,2013,4,10,5
2013-04-11,2013,4,11,5
2013-04-12,2013,4,12,5
2013-04-13,2013,4,13,5
2013-04-14,2013,4,14,5
2013-04-15,2013,4,15,5
2013-04-16,2013,4,16,5
2013-04-17,2013,4,17,5
2013-04-18,2013,4,18,5
2013-04-19,2013,4,19,5
2013-04-20,2013,4,20,5
2013-04-21,2013,4,21,5
2013-04-22,2013,4,22,5
2013-04-23,2013,4,23,5
2013-04-24,2013,4,24,5
2013-04-25,2013,4,25,5
2013-04-26,2013,4,26,5
2013-04-27,2013,4,27,5
2013-04-28,2013,4,28,5
2013-04-29,2013,4,29,5
2013-04-30,2013,4,30,5
2013-05-01,2013,5,1,5
2013-05-02,2013,5,2,5
2013-05-03,2013,5,3,5
2013-05-04,2013,5,4,5
2013-05-05,2013,5,5,5
2013-05-06,2013,5,6,5
2013-05-07,2013,5,7,1
2013-05-08,2013,5,8,1
2013-05-09,2013,5,9,1
2013-05-10,2013,5,10,1
2013-05-11,2013,5,11,1
2013-05-12,2013,5,12,1
2013-05-13,2013,5,13,1
2013-05-14,2013,5,14,1
2013-05-15,2013,5,15,1
2013-05-16,2013,5,16,0
2013-05-17,2013,5,17,1
2013-05-18,2013,5,18,1
2013-05-19,2013,5,19,1
2013-05-20,2013,5,20,1
2013-05-21,2013,5,21,1
2013-05-22,2013,5,22,1
2013-05-23,2013,5,23,1
2013-05-24,2013,5,24,1
2013-05-25,2013,5,25,1
2013-05-26,2013,5,26,1
2013-05-27,2013,5,27,1
2013-05-28,2013,5,28,1
2013-05-29,2013,5,29,1
2013-05-30,2013,5,30,1
2013-05-31,2013,5,31,1
2013-06-01,2013,6,1,1
2013-06-02,2013,6,2,1
2013-06-03,2013,6,3,1
2013-06-04,2013,6,4,1
2013-06-05,2013,6,5,1
2013-06-06,2013,6,6,1
2013-06-07,2013,6,7,1
2013-06-08,2013,6,8,1
2013-06-09,2013,6,9,1
2013-06-10,2013,6,10,1
2013-06-11,2013,6,11,1
2013-06-12,2013,6,12,1
2013-06-13,2013,6,13,1
2013-06-14,2013,6,14,1
2013-06-15,2013,6,15,1
2013-06-16,2013,6,16,1
2013-06-17,2013,6,17,1
2013-06-18,2013,6,18,1
2013-06-19,2013,6,19,1
2013-06-20,2013,6,20,1
2013-06-21,2013,6,21,1
2013-06-22,2013,6,22,1
2013-06-23,2013,6,23,1
2013-06-24,2013,6,24,1
2013-06-25,2013,6,25,1
2013-06-26,2013,6,26,1
2013-06-27,2013,6,27,1
2013-06-28,2013,6,28,1
2013-06-29,2013,6,29,1
2013-06-30,2013,6,30,1
2013-07-01,2013,7,1,1
2013-07-02,2013,7,2,1
2013-07-03,2013,7,3,1
2013-07-04,2013,7,4,1
2013-07-05,2013,7,5,1
2013-07-06,2013,7,6,1
2013-07-07,2013,7,7,1
2013-07-08,2013,7,8,1
2013-07-09,2013,7,9,1
2013-07-10,2013,7,10,1
2013-07-11,2013,7,11,1
2013-07-12,2013,7,12,1
2013-07-13,2013,7,13,1
2013-07-14,2013,7,14,1
2013-07-15,2013,7,15,1
2013-07-16,2013,7,16,1
2013-07-17,2013,7,17,1
2013-07-18,2013,7,18,1
2013-07-19,2013,7,19,1
2013-07-20,2013,7,20,1
2013-07-21,2013,7,21,1
2013-07-22,2013,7,22,1
2013-07-23,2013,7,23,1
2013-07-24,2013,7,24,1
2013-07-25,2013,7,25,1
2013-07-26,2013,7,26,1
2013-07-27,2013,7,27,1
2013-07-28,2013,7,28,1
2013-07-29,2013,7,29,1
2013-07-30,2013,7,30,1
2013-07-31,2013,7,31,1
2013-08-01,2013,8,1,1
2013-08-02,2013,8,2,1
2013-08-03,2013,8,3,1
2013-08-04,2013,8,4,1
2013-08-05,2013,8,5,1
2013-08-06,2013,8,6,1
2013-08-07,2013,8,7,1
2013-08-08,2013,8,8,1
2013-08-09,2013,8,9,1
2013-08-10,2013,8,10,1
2013-08-11,2013,8,11,1
2013-08-12,2013,8,12,1
2013-08-13,2013,8,13,1
2013-08-14,2013,8,14,1
2013-08-15,2013,8,15,1
2013-08-16,2013,8,16,1
2013-08-17,2013,8,17,1
2013-08-18,2013,8,18,1
2013-08-19,2013,8,19,1
2013-08-20,2013,8,20,1
2013-08-21,2013,8,21,1
2013-08-22,2013,8,22,1
2013-08-23,2013,8,23,1
2013-08-24,2013,8,24,1
2013-08-25,2013,8,25,1
2013-08-26,2013,8,26,1
2013-08-27,2013,8,27,1
2013-08-28,2013,8,28,1
2013-08-29,2013,8,29,1
2013-08-30,2013,8,30,1
2013-08-31,2013,8,31,1
2013-09-01,2013,9,1,1
2013-09-02,2013,9,2,1
2013-09-03,2013,9,3,1
2013-09-04,2013,9,4,1
2013-09-05,2013,9,5,1
2013-09-06,2013,9,6,1
2013-09-07,2013,9,7,1
2013-09-08,2013,9,8,1
2013-09-09,2013,9,9,1
2013-09-10,2013,9,10,1
2013-09-11,2013,9,11,1
2013-09-12,2013,9,12,1
2013-09-13,2013,9,13,1
2013-09-14,2013,9,14,1
2013-09-15,2013,9,15,1
2013-09-16,2013,9,16,1
2013-09-17,2013,9,17,1
2013-09-18,2013,9,18,1
2013-09-19,2013,9,19,1
2013-09-20,2013,9,20,1
2013-09-21,2013,9,21,1
2013-09-22,2013,9,22,1
2013-09-23,2013,9,23,1
2013-09-24,2013,9,24,1
2013-09-25,2013,9,25,1
2013-09-26,2013,9,26,1
2013-09-27,2013,9,27,1
2013-09-28,2013,9,28,1
2013-09-29,2013,9,29,1
2013-09-30,2013,9,30,1
2013-10-01,2013,10,1,1
2013-10-02,2013,10,2,1
2013-10-03,2013,10,3,1
2013-10-04,2013,10,4,1
2013-10-05,2013,10,5,1
2013-10-06,2013,10,6,1
2013-10-07,2013,10,7,1
2013-10-08,2013,10,8,1
2013-10-09,2013,10,9,1
2013-10-10,2013,10,10,1
2013-10-11,2013,10,11,1
2013-10-12,2013,10,12,1
2013-10-13,2013,10,13,1
2013-10-14,2013,10,14,1
2013-10-15,2013,10,15,1
2013-10-16,2013,10,16,1
2013-10-17,2013,10,17,1
2013-10-18,2013,10,18,1
2013-10-19,2013,10,19,1
2013-10-20,2013,10,20,1
2013-10-21,2013,10,21,1
2013-10-22,2013,10,22,1
2013-10-23,2013,10,23,1
2013-10-24,2013,10,24,1
2013-10-25,2013,10,25,1
2013-10-26,2013,10,26,1
2013-10-27,2013,10,27,1
2013-10-28,2013,10,28,1
2013-10-29,2013,10,29,1
2013-10-30,2013,10,30,1
2013-10-31,2013,10,31,1
2013-11-01,2013,11,1,1
2013-11-02,2013,11,2,1
2013-11-03,2013,11,3,1
2013-11-04,2013,11,4,1
2013-11-05,2013,11,5,1
2013-11-06,2013,11,6,1
2013-11-07,2013,11,7,1
2013-11-08,2013,11,8,1
2013-11-09,2013,11,9,1
2013-11-10,2013,11,10,1
2013-11-11,2013,11,11,1
2013-11-12,2013,11,12,1
2013-11-13,2013,11,13,1
2013-11-14,2013,11,14,1
2013-11-15,2013,11,15,1
2013-11-16,2013,11,16,1
2013-11-17,2013,11,17,1
2013-11-18,2013,11,18,1
2013-11-19,2013,11,19,1
2013-11-20,2013,11,20,1
2013-11-21,2013,11,21,1
2013-11-22,2013,11,22,1
2013-11-23,2013,11,23,1
2013-11-24,2013,11,24,1
2013-11-25,2013,11,25,1
2013-11-26,2013,11,26,1
2013-11-27,2013,11,27,1
2013-11-28,2013,11,28,1
2013-11-29,2013,11,29,1
2013-11-30,2013,11,30,1
2013-12-01,2013,12,1,1
2013-12-02,2013,12,2,1
2013-12-03,2013,12,3,1
2013-12-04,2013,12,4,1
2013-12-05,2013,12,5,1
2013-12-06,2013,12,6,1
2013-12-07,2013,12,7,1
2013-12-08,2013,12,8,1
2013-12-09,2013,12,9,1
2013-12-10,2013,12,10,1
2013-12-11,2013,12,11,1
2013-12-12,2013,12,12,1
2013-12-13,2013,12,13,1
2013-12-14,2013,12,14,1
2013-12-15,2013,12,15,1
2013-12-16,2013,12,16,1
2013-12-17,2013,12,17,1
2013-12-18,2013,12,18,1
2013-12-19,2013,12,19,1
2013-12-20,2013,12,20,1
2013-12-21,2013,12,21,1
2013-12-22,2013,12,22,1
2013-12-23,2013,12,23,1
2013-12-24,2013,12,24,1
2013-12-25,2013,12,25,1
2013-12-26,2013,12,26,1
2013-12-27,2013,12,27,1
2013-12-28,2013,12,28,1
2013-12-29,2013,12,29,1
2013-12-30,2013,12,30,1
2013-12-31,2013,12,31,1
2014-01-01,2014,1,1,1
2014-01-02,2014,1,2,1
2014-01-03,2014,1,3,1
2014-01-04,2014,1,4,1
2014-01-05,2014,1,5,1
2014-01-06,2014,1,6,1
2014-01-07,2014,1,7,1
2014-01-08,2014,1,8,1
2014-01-09,2014,1,9,1
2014-01-10,2014,1,10,1
2014-01-11,2014,1,11,1
2014-01-12,2014,1,12,1
2014-01-13,2014,1,13,1
2014-01-14,2014,1,14,1
2014-01-15,2014,1,15,1
2014-01-16,2014,1,16,1
2014-01-17,2014,1,17,1
2014-01-18,2014,1,18,1
2014-01-19,2014,1,19,1
2014-01-20,2014,1,20,1
2014-01-21,2014,1,21,1
2014-01-22,2014,1,22,1
2014-01-23,2014,1,23,1
2014-01-24,2014,1,24,1
2014-01-25,2014,1,25,1
2014-01-26,2014,1,26,1
2014-01-27,2014,1,27,1
2014-01-28,2014,1,28,1
2014-01-29,2014,1,29,1
2014-01-30,2014,1,30,1
2015-05-07,2015,5,7,5
2015-05-08,2015,5,8,5
2015-05-09,2015,5,9,5
2015-05-10,2015,5,10,5
2015-05-11,2015,5,11,5
2015-05-12,2015,5,12,5
2015-05-13,2015,5,13,5
2015-05-14,2015,5,14,5
2015-05-15,2015,5,15,5
2015-05-16,2015,5,16,5
2015-05-17,2015,5,17,5
2015-05-18,2015,5,18,5
2015-05-19,2015,5,19,5
2015-05-20,2015,5,20,5
2015-05-21,2015,5,21,5
2015-05-22,2015,5,22,5
2015-05-23,2015,5,23,5
2015-05-24,2015,5,24,5
2015-05-25,2015,5,25,5
2015-05-26,2015,5,26,5
2015-05-27,2015,5,27,5
2015-05-28,2015,5,28,5
2015-05-29,2015,5,29,5
2015-05-30,2015,5,30,5
2015-05-31,2015,5,31,5
2015-06-01,2015,6,1,5
2015-06-02,2015,6,2,5
2015-06-03,2015,6,3,5
2015-06-04,2015,6,4,5
2015-06-05,2015,6,5,5
2015-06-06,2015,6,6,5
2015-06-07,2015,6,7,5
2015-06-08,2015,6,8,5
2015-06-09,2015,6,9,5
2015-06-10,2015,6,10,5
2015-06-11,2015,6,11,5
2015-06-12,2015,6,12,5
2015-06-13,2015,6,13,5
2015-06-14,2015,6,14,5
2015-06-15,2015,6,15,5
2015-06-16,2015,6,16,5
2015-06-17,2015,6,17,5
2015-06-18,2015,6,18,5
2015-06-19,2015,6,19,5
2015-06-20,2015,6,20,5
2015-06-21,2015,6,21,5
2015-06-22,2015,6,22,5
2015-06-23,2015,6,23,5
2015-06-24,2015,6,24,5
2015-06-25,2015,6,25,5
2015-06-26,2015,6,26,5
2015-06-27,2015,6,27,5
2015-06-28,2015,6,28,5
2015-06-29,2015,6,29,5
2015-06-30,2015,6,30,5
2015-07-01,2015,7,1,5
2015-07-02,2015,7,2,5
2015-07-03,2015,7,3,5
2015-07-04,2015,7,4,5
2015-07-05,2015,7,5,5
2015-07-06,2015,7,6,5
2015-07-07,2015,7,7,5
2015-07-08,2015,7,8,5
2015-07-09,2015,7,9,5
2015-07-10,2015,7,10,5
2015-07-11,2015,7,11,5
2015-07-12,2015,7,12,5
2015-07-13,2015,7,13,5
2015-07-14,2015,7,14,5
2015-07-15,2015,7,15,5
2015-07-16,2015,7,16,5
2015-07-17,2015,7,17,5
2015-07-18,2015,7,18,5
2015-07-19,2015,7,19,5
2015-07-20,2015,7,20,5
2015-07-21,2015,7,21,5
2015-07-22,2015,7,22,5
2015-07-23,2015,7,23,5
2015-07-24,2015,7,24,5
2015-07-25,2015,7,25,5
2015-07-26,2015,7,26,5
2015-07-27,2015,7,27,5
2015-07-28,2015,7,28,5
2015-07-29,2015,7,29,5
2015-07-30,2015,7,30,5
2015-07-31,2015,7,31,5
2015-08-01,2015,8,1,5
2015-08-02,2015,8,2,5
2015-08-03,2015,8,3,5
2015-08-04,2015,8,4,5
2015-08-05,2015,8,5,5
2015-08-06,2015,8,6,5
2015-08-07,2015,8,7,5
2015-08-08,2015,8,8,5
2015-08-09,2015,8,9,5
2015-08-10,2015,8,10,5
2015-08-11,2015,8,11,5
2015-08-12,2015,8,12,5
2015-08-13,2015,8,13,5
2015-08-14,2015,8,14,5
2015-08-15,2015,8,15,5
2015-08-16,2015,8,16,5
2015-08-17,2015,8,17,5
2015-08-18,2015,8,18,5
2015-08-19,2015,8,19,5
2015-08-20,2015,8,20,5
2015-08-21,2015,8,21,5
2015-08-22,2015,8,22,5
2015-08-23,2015,8,23,5
2015-08-24,2015,8,24,5
2015-08-25,2015,8,25,5
2015-08-26,2015,8,26,5
2015-08-27,2015,8,27,5
2015-08-28,2015,8,28,5
2015-08-29,2015,8,29,5
2015-08-30,2015,8,30,5
2015-08-31,2015,8,31,5
2015-09-01,2015,9,1,5
2015-09-02,2015,9,2,5
2015-09-03,2015,9,3,5
2015-09-04,2015,9,4,5
2015-09-05,2015,9,5,5
2015-09-06,2015,9,6,5
2015-09-07,2015,9,7,5
2015-09-08,2015,9,8,5
2015-09-09,2015,9,9,5
2015-09-10,2015,9,10,5
2015-09-11,2015,9,11,5
2015-09-12,2015,9,12,5
2015-09-13,2015,9,13,5
2015-09-14,2015,9,14,5
2015-09-15,2015,9,15,5
2015-09-16,2015,9,16,5
2015-09-17,2015,9,17,5
2015-09-18,2015,9,18,5
2015-09-19,2015,9,19,5
2015-09-20,2015,9,20,5
2015-09-21,2015,9,21,5
2015-09-22,2015,9,22,5
2015-09-23,2015,9,23,5
2015-09-24,2015,9,24,5
2015-09-25,2015,9,25,5
2015-09-26,2015,9,26,5
2015-09-27,2015,9,27,5
2015-09-28,2015,9,28,5
2015-09-29,2015,9,29,5
2015-09-30,2015,9,30,5
2015-10-01,2015,10,1,5
2015-10-02,2015,10,2,5
2015-10-03,2015,10,3,5
2015-10-04,2015,10,4,5
2015-10-05,2015,10,5,5
2015-10-06,2015,10,6,5
2015-10-07,2015,10,7,5
2015-10-08,2015,10,8,5
2015-10-09,2015,10,9,5
2015-10-10,2015,10,10,5
2015-10-11,2015,10,11,5
2015-10-12,2015,10,12,5
2015-10-13,2015,10,13,5
2015-10-14,2015,10,14,5
2015-10-15,2015,10,15,5
2015-10-16,2015,10,16,5
2015-10-17,2015,10,17,5
2015-10-18,2015,10,18,5
2015-10-19,2015,10,19,5
2015-10-20,2015,10,20,5
2015-10-21,2015,10,21,5
2015-10-22,2015,10,22,5
2015-10-23,2015,10,23,5
2015-10-24,2015,10,24,5
2015-10-25,2015,10,25,5
2015-10-26,2015,10,26,5
2015-10-27,2015,10,27,5
2015-10-28,2015,10,28,5
2015-10-29,2015,10,29,5
2015-10-30,2015,10,30,5
2015-10-31,2015,10,31,5
2015-11-01,2015,11,1,5
2015-11-02,2015,11,2,5
2015-11-03,2015,11,3,5
2015-11-04,2015,11,4,5
2015-11-05,2015,11,5,5
2015-11-06,2015,11,6,5
2015-11-07,2015,11,7,5
2015-11-08,2015,11,8,5
2015-11-09,2015,11,9,5
2015-11-10,2015,11,10,5
2015-11-11,2015,11,11,5
2015-11-12,2015,11,12,5
2015-11-13,2015,11,13,5
2015-11-14,2015,11,14,5
2015-11-15,2015,11,15,5
2015-11-16,2015,11,16,5
2015-11-17,2015,11,17,5
2015-11-18,2015,11,18,5
2015-11-19,2015,11,19,5
2015-11-20,2015,11,20,5
2015-11-21,2015,11,21,5
2015-11-22,2015,11,22,5
2015-11-23,2015,11,23,5
2015-11-24,2015,11,24,5
2015-11-25,2015,11,25,5
2015-11-26,2015,11,26,5
2015-11-27,2015,11,27,5
2015-11-28,2015,11,28,5
2015-11-29,2015,11,29,5
2015-11-30,2015,11,30,5
2015-12-01,2015,12,1,5
2015-12-02,2015,12,2,5
2015-12-03,2015,12,3,5
2015-12-04,2015,12,4,5
2015-12-05,2015,12,5,5
2015-12-06,2015,12,6,5
2015-12-07,2015,12,7,5
2015-12-08,2015,12,8,5
2015-12-09,2015,12,9,5
2015-12-10,2015,12,10,5
2015-12-11,2015,12,11,5
2015-12-12,2015,12,12,5
2015-12-13,2015,12,13,5
2015-12-14,2015,12,14,5
2015-12-15,2015,12,15,5
2015-12-16,2015,12,16,5
2015-12-17,2015,12,17,5
2015-12-18,2015,12,18,5
2015-12-19,2015,12,19,5
2015-12-20,2015,12,20,5
2015-12-21,2015,12,21,5
2015-12-22,2015,12,22,5
2015-12-23,2015,12,23,5
2015-12-24,2015,12,24,5
2015-12-25,2015,12,25,5
2015-12-26,2015,12,26,5
2015-12-27,2015,12,27,5
2015-12-28,2015,12,28,5
2015-12-29,2015,12,29,5
2015-12-30,2015,12,30,5
2015-12-31,2015,12,31,5
2016-01-01,2016,1,1,5
2016-01-02,2016,1,2,5
2016-01-03,2016,1,3,5
2016-01-04,2016,1,4,5
2016-01-05,2016,1,5,5
2016-01-06,2016,1,6,5
2016-01-07,2016,1,7,5
2016-01-08,2016,1,8,5
2016-01-09,2016,1,9,5
2016-01-10,2016,1,10,5
2016-01-11,2016,1,11,5
2016-01-12,2016,1,12,5
2016-01-13,2016,1,13,5
2016-01-14,2016,1,14,5
2016-01-15,2016,1,15,5
2016-01-16,2016,1,16,5
2016-01-17,2016,1,17,5
2016-01-18,2016,1,18,5
2016-01-19,2016,1,19,5
2016-01-20,2016,1,20,5
2016-01-21,2016,1,21,5
2016-01-22,2016,1,22,5
2016-01-23,2016,1,23,5
2016-01-24,2016,1,24,5
2016-01-25,2016,1,25,5
2016-01-26,2016,1,26,5
2016-01-27,2016,1,27,5
2016-01-28,2016,1,28,5
2016-01-29,2016,1,29,5
2016-01-30,2016,1,30,5
2016-01-31,2016,1,31,5
2016-02-01,2016,2,1,5
2016-02-02,2016,2,2,5
2016-02-03,2016,2,3,5
2016-02-04,2016,2,4,5
2016-02-05,2016,2,5,5
2016-02-06,2016,2,6,5
2016-02-07,2016,2,7,5
2016-02-08,2016,2,8,5
2016-02-09,2016,2,9,5
2016-02-10,2016,2,10,5
2016-02-11,2016,2,11,5
2016-02-12,2016,2,12,5
2016-02-13,2016,2,13,5
2016-02-14,2016,2,14,5
2016-02-15,2016,2,15,5
2016-02-16,2016,2,16,5
2016-02-17,2016,2,17,5
2016-02-18,2016,2,18,5
2016-02-19,2016,2,19,5
2016-02-20,2016,2,20,5
2016-02-21,2016,2,21,5
2016-02-22,2016,2,22,5
2016-02-23,2016,2,23,5
2016-02-24,2016,2,24,5
2016-02-25,2016,2,25,5
2016-02-26,2016,2,26,5
2016-02-27,2016,2,27,5
2016-02-28,2016,2,28,0
2016-02-29,2016,2,29,1
2016-03-01,2016,3,1,1
2016-03-02,2016,3,2,1
2016-03-03,2016,3,3,1
2016-03-04,2016,3,4,1
2016-03-05,2016,3,5,1
2016-03-06,2016,3,6,1
2016-03-07,2016,3,7,1
2016-03-08,2016,3,8,1
2016-03-09,2016,3,9,1
2016-03-10,2016,3,10,1
2016-03-11,2016,3,11,1
2016-03-12,2016,3,12,1
2016-03-13,2016,3,13,1
2016-03-14,2016,3,14,1
2016-03-15,2016,3,15,1
2016-03-16,2016,3,16,1
2016-03-17,2016,3,17,1
2016-03-18,2016,3,18,1
2016-03-19,2016,3,19,1
2016-03-20,2016,3,20,1
2016-03-21,2016,3,21,1
2016-03-22,2016,3,22,1
2016-03-23,2016,3,23,1
2016-03-24,2016,3,24,1
2016-03-25,2016,3,25,1
2016-03-26,2016,3,26,1
2016-03-27,2016,3,27,1
2016-03-28,2016,3,28,1
2016-03-29,2016,3,29,1
2016-03-30,2016,3,30,1
2016-03-31,2016,3,31,1
2016-04-01,2016,4,1,1
2016-04-02,2016,4,2,1
2016-04-03,2016,4,3,1
2016-04-04,2016,4,4,1
2016-04-05,2016,4,5,1
2016-04-06,2016,4,6,1
2016-04-07,2016,4,7,1
2016-04-08,2016,4,8,1
