-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2005 through 06/30/2025 in LST
Location: latitude  5.5945   longitude 95.4201 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 180.39 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX             MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,T2M_MIN,T2M_MAX,T2M,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,WS10M,WS10M_MAX,WD10M
2022,5,9,26.09,29.18,27.56,80.36,3.38,4.21,2.4,3.03,148.6
2022,5,10,26.43,29.5,27.79,81.31,9.09,6.17,3.0,4.17,195.8
2022,5,11,26.08,28.64,27.22,79.93,1.44,3.3,4.22,5.96,214.7
2022,5,12,25.93,29.38,27.58,76.47,2.28,5.3,5.45,8.58,217.6
2022,5,13,26.23,29.45,27.54,79.38,0.56,5.56,4.39,5.9,254.4
2022,5,14,25.98,30.02,27.78,79.21,0.4,6.14,2.88,4.2,257.8
2022,5,15,26.36,29.96,28.13,79.64,0.77,6.49,3.08,4.24,255.4
2022,5,16,26.81,30.29,28.24,74.74,0.45,5.07,2.62,4.25,241.5
2022,5,17,26.38,31.12,28.57,75.88,0.21,6.12,2.89,3.94,189.4
2022,5,18,26.65,30.99,28.29,73.48,0.29,6.0,2.3,3.68,251.5
2022,5,19,26.07,30.65,27.84,73.88,0.19,6.32,3.33,5.69,256.6
2022,5,20,25.74,30.34,27.87,74.86,0.17,5.82,2.6,4.64,263.2
2022,5,21,26.62,31.11,28.33,75.95,0.56,5.08,4.3,5.19,247.7
2022,5,22,26.46,30.96,28.12,75.95,4.61,5.43,4.43,6.08,236.1
2022,5,23,26.12,30.48,28.08,77.12,1.23,6.4,4.23,4.91,227.6
2022,5,24,26.21,30.13,28.1,76.74,0.15,6.41,4.37,5.59,218.6
2022,5,25,26.41,29.95,27.73,65.24,0.4,4.48,4.41,6.78,209.6
2022,5,26,25.67,30.83,27.86,73.39,1.01,6.28,5.21,6.18,221.1
2022,5,27,25.67,29.53,27.27,81.7,2.32,5.56,5.41,7.47,251.7
2022,5,28,26.11,29.55,27.36,81.65,18.44,3.5,7.48,9.21,227.6
2022,5,29,26.01,29.14,27.35,79.88,18.21,2.6,6.06,7.34,241.3
2022,5,30,26.38,29.59,27.67,77.45,3.46,2.89,5.72,7.63,251.1
2022,5,31,25.54,28.36,26.95,80.57,10.68,4.34,5.96,7.63,240.4
2022,6,1,25.06,27.45,26.19,81.69,42.33,2.85,6.15,7.88,222.6
2022,6,2,24.94,28.66,26.67,79.41,13.66,4.38,7.52,8.76,220.5
2022,6,3,25.27,29.0,26.95,77.11,2.89,5.06,6.06,7.29,218.7
2022,6,4,24.94,30.48,27.47,76.02,2.51,5.91,3.63,4.67,219.9
2022,6,5,26.03,30.26,27.63,75.01,2.56,4.62,3.63,4.64,225.3
2022,6,6,24.58,29.48,26.78,75.87,4.26,4.35,3.56,5.0,244.2
2022,6,7,24.55,29.45,26.71,76.23,0.47,4.74,3.91,5.56,236.6
2022,6,8,25.42,28.68,26.87,79.52,0.94,5.64,2.72,3.26,256.4
2022,6,9,25.34,29.72,27.26,78.09,2.52,6.02,3.86,4.82,236.5
2022,6,10,25.25,27.25,26.2,83.04,20.43,2.89,4.59,5.08,235.3
2022,6,11,24.99,28.95,26.82,77.06,0.85,5.66,3.89,4.49,238.0
2022,6,12,25.56,29.04,26.72,79.59,5.21,4.62,4.77,6.12,227.2
2022,6,13,25.33,28.52,26.9,79.59,3.82,6.2,3.29,4.45,264.9
2022,6,14,25.86,29.42,27.32,78.9,6.17,5.53,3.0,4.08,219.1
2022,6,15,25.51,27.61,26.52,83.37,49.63,3.46,5.43,8.34,206.4
2022,6,16,25.26,30.41,27.72,75.12,0.79,5.87,2.79,4.83,181.5
2022,6,17,26.15,31.29,28.59,69.88,0.16,5.71,1.98,3.53,189.6
2022,6,18,25.84,28.68,27.29,77.68,1.87,4.8,2.86,3.69,234.7
2022,6,19,25.25,28.74,26.96,77.48,1.03,4.89,2.51,3.64,250.1
2022,6,20,25.93,30.26,27.72,75.42,2.22,5.87,2.01,3.63,271.2
2022,6,21,25.41,27.17,26.33,84.87,3.96,2.6,5.42,6.68,235.2
2022,6,22,25.08,27.83,26.3,78.76,8.41,5.56,4.27,5.54,227.9
2022,6,23,25.32,27.42,26.18,87.34,31.25,2.96,5.98,7.57,245.3
2022,6,24,25.06,28.25,26.39,80.9,3.44,4.13,5.36,6.64,230.5
2022,6,25,25.23,29.83,27.06,77.14,1.86,6.17,5.63,6.53,207.7
2022,6,26,24.91,27.7,26.17,82.42,2.79,4.32,4.7,6.25,225.8
2022,6,27,25.82,29.73,27.46,79.07,6.3,5.6,4.48,5.37,214.6
2022,6,28,25.56,29.9,27.36,77.46,3.06,5.31,5.4,6.95,213.8
2022,6,29,25.06,28.47,26.43,79.56,0.75,6.28,8.13,9.12,219.3
2022,6,30,24.97,28.88,26.62,77.78,0.08,5.87,7.94,9.76,210.4
2022,7,1,25.4,29.56,27.21,78.62,9.73,4.67,6.58,7.28,202.4
2022,7,2,26.01,29.12,27.2,81.33,5.16,3.25,7.82,9.53,202.7
2022,7,3,25.78,29.58,27.27,79.81,4.84,3.87,6.92,8.53,205.6
2022,7,4,25.73,27.37,26.39,83.71,11.07,3.19,8.17,10.46,228.5
2022,7,5,25.69,29.18,27.09,78.95,0.4,4.67,6.51,7.55,217.6
2022,7,6,25.75,29.67,27.45,76.56,0.15,6.38,5.2,6.53,213.8
2022,7,7,25.36,30.53,27.72,75.82,0.17,6.15,4.43,5.39,215.5
2022,7,8,26.36,29.44,27.65,79.3,1.19,5.64,6.75,8.95,200.6
2022,7,9,25.69,30.19,27.42,77.58,1.22,4.7,6.72,8.57,209.3
2022,7,10,26.06,29.42,27.38,77.01,0.74,3.54,7.14,8.94,219.2
2022,7,11,25.58,29.01,27.08,78.1,11.15,3.43,8.39,10.18,234.1
2022,7,12,25.33,28.03,26.42,80.58,7.71,2.93,6.49,9.31,232.4
2022,7,13,25.28,28.38,26.75,82.26,2.98,4.27,4.56,5.42,237.0
2022,7,14,25.98,29.07,27.21,81.46,1.17,5.62,5.44,7.01,245.1
2022,7,15,25.65,30.07,27.59,77.97,0.41,6.23,4.72,5.53,236.4
2022,7,16,25.67,29.68,27.55,77.9,0.28,5.59,3.49,4.69,200.4
2022,7,17,26.07,29.76,27.91,75.15,0.19,5.96,2.16,3.92,216.5
2022,7,18,25.98,30.97,28.1,72.38,0.01,6.31,1.79,2.44,265.5
2022,7,19,25.74,30.44,27.77,76.85,0.01,5.72,3.53,4.79,236.9
2022,7,20,25.65,30.58,27.64,77.16,0.6,6.18,5.11,6.39,211.2
2022,7,21,25.66,27.54,26.55,81.17,5.45,4.11,3.79,5.06,204.7
2022,7,22,25.25,30.31,27.52,76.86,8.23,4.58,3.56,4.59,223.7
2022,7,23,25.89,28.73,27.03,81.63,15.87,5.16,2.74,3.49,259.1
2022,7,24,25.78,28.06,26.78,82.64,13.31,3.42,4.04,5.53,261.8
2022,7,25,25.81,27.59,26.56,84.37,6.17,4.79,3.36,5.13,226.7
2022,7,26,25.31,28.38,26.53,83.97,23.72,4.97,2.59,3.81,219.4
2022,7,27,25.18,28.0,26.24,83.19,11.71,4.45,4.26,5.11,189.3
2022,7,28,24.85,29.72,27.1,78.95,2.43,4.57,3.21,4.94,187.4
2022,7,29,25.56,27.58,26.31,82.73,15.61,4.23,6.2,7.15,214.3
2022,7,30,25.17,29.06,26.77,80.04,7.95,4.7,6.49,7.57,201.1
2022,7,31,25.28,29.26,26.96,80.41,2.15,5.43,5.33,6.4,221.6
2022,8,1,25.69,28.99,27.15,80.13,14.01,4.9,3.93,4.94,229.7
2022,8,2,25.15,27.76,26.12,85.42,29.91,2.28,6.73,9.28,217.6
2022,8,3,24.52,27.56,25.62,81.27,9.19,4.04,7.01,8.22,199.3
2022,8,4,24.08,29.82,26.72,74.97,0.75,4.39,5.02,6.01,197.9
2022,8,5,25.18,29.62,26.93,77.76,0.9,5.29,5.48,6.43,215.2
2022,8,6,25.02,28.79,26.71,77.98,2.2,3.82,6.8,8.33,212.5
2022,8,7,25.28,30.37,27.4,76.05,0.29,6.09,5.63,6.8,206.2
2022,8,8,25.52,29.17,27.02,78.4,0.09,6.09,5.95,7.35,208.2
2022,8,9,25.35,30.34,27.48,76.63,0.52,5.94,5.1,6.62,210.5
2022,8,10,25.33,30.1,27.32,78.18,0.23,6.94,5.09,6.08,218.8
2022,8,11,25.03,30.98,27.77,75.74,0.15,6.72,4.29,5.17,207.8
2022,8,12,25.54,29.4,27.26,78.05,0.18,6.58,5.69,7.06,204.5
2022,8,13,25.76,29.98,27.75,74.46,1.25,6.25,3.9,5.87,200.9
2022,8,14,25.64,31.0,28.15,71.32,2.04,6.15,1.87,3.06,204.3
2022,8,15,26.03,30.54,27.94,71.9,1.07,5.72,3.7,5.96,222.6
2022,8,16,25.58,29.53,27.16,78.69,2.69,4.71,4.55,5.35,225.7
2022,8,17,25.21,30.09,27.34,76.79,1.9,6.07,3.53,4.33,252.8
2022,8,18,25.58,30.42,27.56,76.48,2.55,5.33,3.22,3.84,243.3
2022,8,19,25.92,30.31,27.84,76.2,2.78,4.3,2.87,4.35,251.1
2022,8,20,24.94,28.47,26.96,80.09,1.83,5.58,5.25,6.43,239.5
2022,8,21,24.3,29.04,26.49,78.74,1.78,4.86,6.22,7.65,219.4
2022,8,22,25.04,28.74,26.52,77.2,4.0,3.4,4.47,5.43,233.3
2022,8,23,25.09,29.14,26.79,75.73,2.74,6.22,5.08,5.88,229.4
2022,8,24,25.19,28.47,26.77,80.17,1.15,4.84,6.05,7.31,246.4
2022,8,25,25.49,28.03,26.53,83.72,28.24,4.37,5.9,7.02,229.6
2022,8,26,25.45,27.69,26.33,81.42,8.21,4.32,6.48,8.26,217.7
2022,8,27,25.02,28.27,26.43,80.98,7.38,3.79,4.3,5.07,230.8
2022,8,28,25.14,28.58,26.64,80.6,3.8,5.05,5.31,6.47,232.6
2022,8,29,25.32,28.82,26.73,80.05,5.87,5.46,4.24,5.25,223.0
2022,8,30,25.1,28.18,26.35,81.09,45.05,4.61,4.13,5.43,198.8
2022,8,31,25.04,29.17,26.81,78.27,5.16,5.68,5.17,6.09,196.0
2022,9,1,25.29,28.09,26.4,81.29,17.48,3.65,4.7,6.65,227.5
2022,9,2,25.31,28.65,26.63,80.61,5.87,5.39,6.45,7.65,229.4
2022,9,3,25.01,28.74,26.51,80.44,4.29,5.27,6.63,7.1,229.5
2022,9,4,25.07,28.24,26.54,80.01,0.91,5.33,6.0,7.38,226.8
2022,9,5,25.56,30.12,27.48,74.6,0.61,5.73,4.87,6.23,212.2
2022,9,6,25.48,29.67,27.09,78.63,5.59,5.16,5.14,7.07,225.4
2022,9,7,24.99,27.85,26.34,79.05,10.43,3.94,5.45,7.43,221.5
2022,9,8,24.55,29.58,27.12,72.36,0.08,4.6,3.08,4.53,220.0
2022,9,9,25.49,30.12,27.5,75.51,0.02,6.96,3.38,4.71,199.3
2022,9,10,24.93,30.13,27.25,74.67,0.03,6.53,2.7,3.45,211.9
2022,9,11,24.95,29.54,27.12,77.82,0.03,6.29,3.8,4.64,236.5
2022,9,12,25.38,29.03,26.92,79.29,0.08,6.35,3.27,4.05,263.3
2022,9,13,25.29,29.26,26.88,75.67,1.5,6.65,3.88,5.25,240.1
2022,9,14,24.6,29.91,27.08,71.05,0.65,6.12,3.24,4.11,259.5
2022,9,15,24.07,28.52,26.19,77.26,1.73,6.16,3.44,4.23,270.3
2022,9,16,23.53,29.48,26.46,75.27,0.62,6.65,4.57,5.78,253.6
2022,9,17,25.12,29.62,27.09,79.23,1.09,6.35,5.77,6.78,235.3
2022,9,18,25.01,29.29,26.97,76.06,0.84,6.13,6.55,8.25,208.8
2022,9,19,24.59,29.68,26.99,74.01,0.22,6.57,4.41,5.38,229.5
2022,9,20,25.1,28.6,26.69,71.92,0.19,5.29,4.43,5.38,235.8
2022,9,21,25.09,29.65,26.99,77.24,2.57,5.51,4.42,5.23,235.7
2022,9,22,24.39,28.27,25.88,75.73,1.06,6.07,5.83,7.42,225.5
2022,9,23,23.99,28.19,26.09,79.98,9.1,4.5,5.14,6.73,255.4
2022,9,24,24.69,27.79,25.89,79.75,6.95,5.41,5.96,7.17,245.6
2022,9,25,24.96,28.09,26.33,78.89,4.1,5.96,6.07,7.32,210.0
2022,9,26,25.01,28.97,26.64,78.97,2.28,5.71,5.7,6.45,208.5
2022,9,27,25.16,28.08,26.38,81.08,18.37,3.53,6.93,8.35,221.4
2022,9,28,25.48,28.38,26.65,80.75,10.76,3.62,7.21,8.43,217.5
2022,9,29,25.35,28.05,26.33,85.68,25.23,3.79,7.49,10.66,232.5
2022,9,30,25.27,27.9,26.2,85.21,14.7,3.58,7.16,9.87,252.7
2022,10,1,25.06,28.07,26.23,81.99,7.12,4.46,4.35,6.81,260.7
2022,10,2,24.99,28.37,26.59,81.67,3.53,5.84,4.91,6.41,248.8
2022,10,3,25.35,28.09,26.47,82.71,4.64,5.23,5.06,6.01,238.7
2022,10,4,24.68,27.36,25.84,82.63,28.4,4.3,4.4,5.25,217.2
2022,10,5,24.46,28.22,26.17,79.88,31.89,4.77,3.73,5.11,190.4
2022,10,6,24.89,28.3,26.4,80.15,9.84,4.79,3.7,4.34,211.4
2022,10,7,24.97,29.23,26.69,77.22,38.32,3.28,3.53,4.49,199.0
2022,10,8,24.95,29.23,26.83,76.11,1.89,5.02,3.19,3.79,186.3
2022,10,9,24.77,28.32,26.72,75.93,1.05,4.32,2.22,3.4,139.5
2022,10,10,25.57,28.73,26.96,76.54,0.11,5.82,1.86,2.83,251.6
2022,10,11,25.28,29.47,27.12,77.17,0.17,6.2,3.59,4.21,230.6
2022,10,12,25.57,29.62,27.22,73.63,0.08,3.73,2.39,3.7,215.9
2022,10,13,25.27,28.76,26.68,77.53,0.12,4.86,3.72,4.74,239.7
2022,10,14,24.94,28.68,26.51,78.16,3.39,5.29,5.08,6.25,235.9
2022,10,15,25.05,27.87,26.17,82.52,26.71,3.81,7.95,9.05,243.5
2022,10,16,24.98,27.26,25.96,84.25,19.63,2.49,6.4,7.37,224.4
2022,10,17,24.88,28.26,26.47,82.18,11.29,3.97,6.29,7.13,235.2
2022,10,18,25.25,27.46,26.13,85.87,31.58,2.49,6.12,7.29,231.0
2022,10,19,24.61,27.39,25.93,82.67,13.51,2.87,7.17,9.09,222.9
2022,10,20,25.36,28.39,26.55,84.39,22.01,4.27,6.5,7.89,225.8
2022,10,21,25.22,27.61,26.12,84.18,11.52,3.47,6.62,8.02,216.7
2022,10,22,25.14,27.88,26.29,83.91,2.96,3.34,4.73,6.1,206.1
2022,10,23,24.64,28.38,26.32,80.55,10.52,4.09,3.94,4.58,209.7
2022,10,24,24.36,28.93,26.4,78.97,0.75,5.71,4.21,4.67,230.7
2022,10,25,24.96,28.87,26.77,80.15,1.01,5.95,3.62,4.06,250.6
2022,10,26,25.44,27.34,26.33,83.75,5.08,2.73,3.65,4.31,256.2
2022,10,27,25.06,27.25,26.14,82.33,3.52,3.5,3.64,4.44,237.1
2022,10,28,24.7,28.4,26.35,82.18,4.31,4.96,3.09,4.74,229.9
2022,10,29,25.1,28.11,26.49,83.18,15.05,4.33,1.53,2.42,260.3
2022,10,30,25.36,27.99,26.34,79.25,21.76,4.18,2.34,3.64,207.1
2022,10,31,25.08,27.45,26.22,81.84,32.91,4.79,3.9,6.24,217.0
2022,11,1,24.71,28.75,26.53,79.77,2.0,4.73,2.98,3.93,242.6
2022,11,2,25.39,27.81,26.24,83.89,4.15,3.94,2.06,3.63,286.2
2022,11,3,24.71,27.12,25.79,84.97,22.7,3.98,2.43,4.67,295.7
2022,11,4,24.26,26.34,25.24,81.65,27.68,4.06,1.06,2.15,278.7
2022,11,5,24.79,27.23,25.77,81.05,5.93,4.52,1.45,2.95,287.8
2022,11,6,25.04,25.9,25.42,88.79,7.34,5.43,1.56,2.86,320.3
2022,11,7,24.84,27.27,25.78,85.2,27.4,4.68,3.39,6.99,212.9
2022,11,8,24.61,28.01,26.1,82.5,27.98,3.53,2.43,3.74,225.9
2022,11,9,25.23,27.89,26.28,81.66,0.78,5.06,1.9,3.01,51.1
2022,11,10,25.02,26.88,25.69,85.8,15.6,2.49,2.31,3.29,20.1
2022,11,11,24.64,26.99,25.6,84.56,9.52,2.83,3.56,4.7,30.5
2022,11,12,24.69,26.56,25.41,87.36,18.67,2.28,3.8,4.45,357.1
2022,11,13,24.12,25.23,24.6,89.16,6.1,2.85,4.07,5.05,1.7
2022,11,14,23.86,26.05,24.81,87.83,21.27,3.22,4.11,5.07,264.2
2022,11,15,24.23,26.64,25.4,85.92,6.98,4.0,4.14,5.46,230.9
2022,11,16,24.97,27.8,26.17,81.89,5.48,2.74,4.18,4.73,196.6
2022,11,17,24.7,27.75,26.1,79.88,10.38,5.05,4.56,6.01,190.8
2022,11,18,24.72,28.18,26.29,77.6,4.05,4.29,3.35,4.29,180.6
2022,11,19,24.62,27.37,25.81,80.81,2.12,4.58,3.61,4.56,212.7
2022,11,20,23.69,28.62,26.07,78.59,0.3,4.27,3.7,5.0,227.9
2022,11,21,24.66,28.51,26.43,82.51,1.75,5.14,3.76,5.18,245.9
2022,11,22,25.37,28.3,26.69,83.29,2.75,4.94,4.36,5.34,251.4
2022,11,23,24.88,28.59,26.6,81.61,8.69,5.11,4.94,6.26,254.4
2022,11,24,24.65,27.96,26.06,81.35,4.29,5.0,5.57,7.85,239.9
2022,11,25,24.56,28.13,26.11,72.18,2.01,5.12,5.34,7.6,217.7
2022,11,26,24.07,28.37,26.05,74.07,1.24,5.81,3.57,5.0,202.7
2022,11,27,24.63,29.93,27.17,75.48,0.24,5.8,1.81,3.65,195.8
2022,11,28,25.61,28.18,26.63,80.32,0.17,5.43,1.78,3.16,46.4
2022,11,29,25.5,28.47,26.86,81.92,1.55,3.98,2.76,3.69,59.4
2022,11,30,25.62,27.9,26.57,84.17,5.23,3.29,1.57,2.52,54.9
2022,12,1,25.14,26.52,25.87,81.53,9.37,3.58,0.8,1.25,345.4
2022,12,2,24.77,26.46,25.59,79.74,5.77,3.27,1.64,3.04,68.8
2022,12,3,24.35,27.34,25.83,81.44,2.18,3.2,2.18,3.11,53.7
2022,12,4,24.22,27.73,25.7,84.77,3.4,2.93,1.56,2.58,26.6
2022,12,5,24.72,27.99,26.12,85.95,11.74,4.24,4.52,7.68,192.6
2022,12,6,24.36,28.3,26.24,79.34,4.49,3.84,3.48,4.48,158.6
2022,12,7,24.19,29.57,26.61,79.05,16.18,4.92,2.03,3.27,185.6
2022,12,8,24.21,25.81,25.08,86.9,9.78,3.65,1.62,2.25,327.3
2022,12,9,23.73,26.14,24.73,85.11,1.76,3.33,2.31,3.65,33.0
2022,12,10,23.76,26.35,24.92,87.9,19.76,2.79,2.87,3.92,0.2
2022,12,11,24.0,25.95,24.84,87.66,23.44,2.88,3.99,6.19,40.2
2022,12,12,23.76,25.8,24.72,87.72,20.56,2.52,2.93,4.38,27.1
2022,12,13,23.82,26.09,25.18,90.7,75.93,1.74,4.36,6.47,55.2
2022,12,14,24.61,26.18,25.38,89.82,29.26,2.84,5.31,7.9,82.5
2022,12,15,24.22,25.85,25.17,89.07,18.32,4.41,3.43,4.6,97.4
2022,12,16,25.14,27.66,26.35,88.43,2.35,4.1,3.97,6.3,84.0
2022,12,17,25.49,27.67,26.42,86.77,18.99,4.69,6.24,6.72,83.9
2022,12,18,25.1,26.59,25.77,87.79,52.22,0.76,6.93,8.19,76.2
2022,12,19,25.06,27.06,25.88,89.03,39.29,4.21,6.9,8.49,82.7
2022,12,20,25.01,27.49,26.05,86.3,14.17,2.24,3.79,5.43,73.7
2022,12,21,24.25,26.36,25.56,86.08,11.62,4.39,3.49,5.06,92.9
2022,12,22,25.28,28.79,26.55,79.52,5.17,4.24,2.47,3.41,112.8
2022,12,23,24.61,27.72,26.15,84.44,0.38,5.76,3.87,4.97,75.9
2022,12,24,24.72,28.02,26.18,82.61,0.06,5.29,4.97,5.66,85.7
2022,12,25,24.53,28.44,26.29,80.93,0.99,4.94,4.04,5.88,78.1
2022,12,26,24.81,26.81,25.8,86.18,2.46,4.32,4.59,5.88,74.1
2022,12,27,25.09,28.04,26.32,82.67,1.98,4.41,5.05,6.44,65.3
2022,12,28,24.63,28.53,26.43,79.32,0.23,5.01,3.14,4.47,62.7
2022,12,29,24.67,27.16,25.79,81.62,10.61,3.9,4.08,5.25,28.0
2022,12,30,24.2,27.9,25.88,77.14,1.86,4.35,3.33,4.0,22.3
2022,12,31,24.13,27.68,25.77,75.08,0.05,5.0,3.32,4.05,40.9
2023,1,1,24.24,27.93,26.09,79.51,0.18,5.01,5.01,6.28,60.9
2023,1,2,24.57,28.17,26.17,81.03,0.31,5.28,4.62,6.08,75.4
2023,1,3,24.09,28.27,26.14,82.99,0.2,4.58,5.0,5.72,83.9
2023,1,4,24.6,27.48,25.91,83.62,0.28,5.47,5.46,6.37,81.1
2023,1,5,25.02,28.0,26.22,84.31,0.11,5.15,6.78,7.8,80.0
2023,1,6,24.58,28.36,26.37,83.17,3.65,4.66,4.78,6.08,72.8
2023,1,7,24.74,27.5,25.92,81.92,6.97,3.69,3.45,4.36,40.1
2023,1,8,24.72,27.06,25.77,80.22,1.99,4.72,2.23,2.81,19.7
2023,1,9,24.4,28.38,26.25,78.69,0.15,5.93,2.35,2.66,13.9
2023,1,10,24.81,29.26,26.74,75.13,0.07,5.72,1.67,2.41,279.1
2023,1,11,24.92,29.97,27.03,71.63,0.03,5.54,1.7,2.39,215.9
2023,1,12,24.26,30.29,27.2,69.91,0.11,5.58,1.66,2.87,197.0
2023,1,13,25.48,29.05,26.73,76.69,6.58,4.73,2.23,4.01,339.0
2023,1,14,25.38,28.19,26.47,82.21,3.79,4.41,2.97,3.9,20.6
2023,1,15,25.08,26.85,26.0,83.5,3.55,5.27,2.31,2.88,315.3
2023,1,16,24.8,28.37,26.29,79.13,2.44,4.78,4.31,6.4,4.2
2023,1,17,23.55,27.45,25.26,78.2,0.04,4.88,4.9,5.85,48.1
2023,1,18,23.65,28.52,26.11,75.5,0.12,4.89,4.8,5.96,59.6
2023,1,19,24.81,28.5,26.63,79.84,2.7,4.66,6.18,7.92,62.6
2023,1,20,25.05,27.92,26.28,83.32,27.09,4.68,4.52,6.22,75.1
2023,1,21,25.36,27.32,26.14,87.97,86.52,0.74,7.01,9.41,64.9
2023,1,22,24.77,27.3,25.87,86.78,45.91,3.77,3.97,5.19,88.7
2023,1,23,25.06,26.94,25.83,87.25,50.33,2.36,4.86,7.07,72.3
2023,1,24,24.47,26.85,25.43,86.67,13.6,2.74,5.07,6.61,83.4
2023,1,25,24.29,28.54,26.3,80.58,26.63,5.82,3.72,4.62,90.8
2023,1,26,25.07,28.19,26.32,82.22,53.53,3.94,3.13,5.13,103.7
2023,1,27,24.31,27.26,25.46,83.02,34.99,4.56,2.91,3.55,127.0
2023,1,28,24.12,27.11,25.55,85.41,19.31,5.07,5.13,6.62,99.3
2023,1,29,24.88,27.6,26.07,84.67,17.64,3.55,4.12,5.44,111.3
2023,1,30,24.87,26.89,25.94,87.36,13.93,4.22,3.62,4.49,90.5
2023,1,31,24.06,27.48,25.84,84.34,33.55,2.93,3.22,4.87,125.1
2023,2,1,24.15,29.8,26.62,64.85,2.22,5.88,1.45,2.47,118.5
2023,2,2,25.16,28.91,26.68,80.91,0.26,6.29,2.99,4.21,91.7
2023,2,3,24.68,26.87,25.55,86.66,5.4,5.25,3.64,5.1,55.5
2023,2,4,24.49,27.11,25.84,84.53,31.09,4.52,2.68,6.85,140.8
2023,2,5,25.5,27.73,26.35,85.17,13.74,4.94,2.06,3.32,61.8
2023,2,6,25.16,27.14,25.98,86.36,3.03,3.45,3.57,5.26,48.7
2023,2,7,24.91,28.78,26.51,80.56,3.7,5.45,2.62,3.68,96.7
2023,2,8,25.06,27.43,26.23,85.74,4.02,3.76,3.73,5.02,51.4
2023,2,9,25.3,27.65,26.41,85.48,2.28,5.12,2.74,4.04,44.5
2023,2,10,23.51,26.44,25.17,86.31,124.71,3.66,3.46,4.3,179.8
2023,2,11,23.74,28.16,26.2,76.55,2.28,5.61,1.96,3.2,159.5
2023,2,12,24.12,29.17,26.5,79.14,4.47,5.86,3.14,4.8,69.5
2023,2,13,25.35,28.17,26.67,81.58,3.78,4.36,2.11,2.68,40.9
2023,2,14,25.22,27.93,26.62,84.5,4.91,5.43,3.69,4.59,27.4
2023,2,15,25.57,27.92,26.58,82.34,4.22,4.66,4.87,5.85,64.8
2023,2,16,25.54,28.25,26.72,81.7,10.38,4.5,5.35,6.77,81.6
2023,2,17,25.19,28.26,26.55,81.86,15.46,5.11,3.67,5.15,81.6
2023,2,18,24.61,27.93,26.22,84.24,1.42,5.55,4.18,5.53,63.5
2023,2,19,25.05,28.21,26.5,83.75,1.55,5.91,4.12,5.25,56.3
2023,2,20,24.77,28.63,26.56,83.59,0.74,6.52,4.3,5.24,51.8
2023,2,21,25.08,27.89,26.41,83.43,5.41,5.78,3.89,4.83,40.0
2023,2,22,25.34,27.67,26.6,83.63,4.02,5.6,3.53,4.86,72.1
2023,2,23,25.59,28.78,26.92,80.34,0.38,5.84,2.5,3.71,55.9
2023,2,24,25.1,27.63,26.31,81.94,0.12,6.16,4.53,5.89,45.0
2023,2,25,24.41,29.1,26.68,79.83,0.09,6.6,5.29,6.57,52.9
2023,2,26,25.29,28.98,26.79,79.64,6.99,3.36,6.72,8.44,78.0
2023,2,27,24.8,29.2,26.95,77.34,1.16,5.95,5.82,7.8,86.2
2023,2,28,25.78,28.74,26.94,81.35,7.56,4.78,5.05,6.21,76.2
2023,3,1,25.32,27.62,26.31,84.36,14.84,2.54,6.23,8.56,80.7
2023,3,2,25.16,29.14,26.98,79.59,1.2,6.51,3.57,5.21,81.3
2023,3,3,24.37,28.94,26.39,75.81,2.87,3.95,3.25,4.7,116.2
2023,3,4,24.84,28.08,26.5,80.02,0.28,5.71,5.38,7.97,77.2
2023,3,5,24.53,28.38,26.35,80.39,0.13,6.07,6.12,7.92,77.2
2023,3,6,24.26,28.86,26.4,77.6,0.02,6.81,5.65,7.02,72.0
2023,3,7,24.56,29.05,26.73,74.72,0.88,6.83,5.09,6.17,65.4
2023,3,8,25.21,29.64,27.12,78.66,0.43,6.42,6.19,7.59,67.9
2023,3,9,24.97,28.78,26.73,81.55,2.93,5.04,4.75,5.76,62.7
2023,3,10,25.61,27.06,26.33,87.46,54.58,5.18,5.22,7.14,89.7
2023,3,11,25.22,28.45,26.78,77.12,3.86,5.54,2.18,3.88,106.0
2023,3,12,25.51,29.3,27.32,79.47,15.6,5.26,3.6,5.22,50.1
2023,3,13,26.05,28.64,27.12,81.5,12.94,4.04,5.65,7.18,59.3
2023,3,14,25.6,29.21,27.2,76.64,0.18,6.31,4.7,6.49,87.0
2023,3,15,25.82,29.48,27.49,75.1,0.98,5.49,3.08,4.01,56.8
