Date,Year,Month,Day,UWND,VWND,WSPD,WDIR
2009-10-11,2009,10,11,4.1,,4.1,91.0
2009-10-12,2009,10,12,4.4,,4.6,103.4
2009-10-13,2009,10,13,3.0,,3.1,102.8
2009-10-14,2009,10,14,2.2,0.0,2.2,90.3
2009-10-15,2009,10,15,1.9,1.2,2.2,58.6
2009-10-16,2009,10,16,1.9,1.2,2.2,57.8
2009-10-17,2009,10,17,2.5,0.6,2.5,76.2
2009-10-18,2009,10,18,1.9,1.7,2.5,48.2
2009-10-19,2009,10,19,3.5,,3.5,91.0
2009-10-20,2009,10,20,3.7,,3.9,108.5
2009-10-21,2009,10,21,4.1,,4.1,97.3
2009-10-22,2009,10,22,1.9,,2.0,110.2
2009-10-23,2009,10,23,2.0,3.3,3.9,32.1
2009-10-24,2009,10,24,2.8,0.2,2.8,85.4
2009-10-25,2009,10,25,1.0,1.3,1.6,37.2
2009-10-26,2009,10,26,0.4,,0.8,151.3
2009-10-27,2009,10,27,0.4,0.0,0.4,85.0
2009-10-28,2009,10,28,,,4.3,258.0
2009-10-29,2009,10,29,,,6.3,260.0
2009-10-30,2009,10,30,,0.5,5.2,275.5
2009-10-31,2009,10,31,,,4.3,265.6
2009-11-01,2009,11,1,,0.1,5.0,271.1
2009-11-02,2009,11,2,,,7.7,266.4
2009-11-03,2009,11,3,,,,
2009-11-04,2009,11,4,,,6.5,249.8
2009-11-05,2009,11,5,,0.7,6.3,276.6
2009-11-06,2009,11,6,,,6.7,258.7
2010-11-02,2010,11,2,1.1,,4.1,164.5
2010-11-03,2010,11,3,,,7.9,185.6
2010-11-04,2010,11,4,6.7,,9.2,133.5
2010-11-05,2010,11,5,8.8,6.7,11.1,52.8
2010-11-06,2010,11,6,4.4,6.2,7.6,35.1
2010-11-07,2010,11,7,0.5,4.8,4.8,5.6
2010-11-08,2010,11,8,,2.0,2.1,341.8
2010-11-09,2010,11,9,,,3.7,219.1
2010-11-10,2010,11,10,,0.2,1.3,278.0
2010-11-11,2010,11,11,1.5,,5.7,164.5
2010-11-12,2010,11,12,3.1,,5.4,145.4
2010-11-13,2010,11,13,0.2,,1.5,170.4
2010-11-14,2010,11,14,1.1,,1.1,99.8
2010-11-15,2010,11,15,,,1.4,205.1
2010-11-16,2010,11,16,,0.9,3.2,286.9
2010-11-17,2010,11,17,,,4.4,265.9
2010-11-18,2010,11,18,,,4.0,235.6
2010-11-19,2010,11,19,,,4.5,253.2
2010-11-20,2010,11,20,,,3.0,264.7
2010-11-21,2010,11,21,,,3.5,244.9
2010-11-22,2010,11,22,,,3.9,253.8
2010-11-23,2010,11,23,,1.9,4.6,294.0
2010-11-24,2010,11,24,,1.3,3.7,290.9
2010-11-25,2010,11,25,,1.6,2.2,317.3
2010-11-26,2010,11,26,,1.1,4.2,285.2
2010-11-27,2010,11,27,,0.1,3.2,272.1
2010-11-28,2010,11,28,,,5.4,251.4
2010-11-29,2010,11,29,,,6.9,244.9
2010-11-30,2010,11,30,,,6.9,268.5
2010-12-01,2010,12,1,,0.3,3.4,275.2
2010-12-02,2010,12,2,,,7.6,253.4
2010-12-03,2010,12,3,,4.3,8.4,301.1
2010-12-04,2010,12,4,,6.8,8.1,326.4
2010-12-05,2010,12,5,0.6,8.7,8.7,3.7
2010-12-06,2010,12,6,0.5,4.2,4.2,6.6
2010-12-07,2010,12,7,1.8,1.9,2.6,43.5
2010-12-08,2010,12,8,4.0,0.3,4.0,85.6
2010-12-09,2010,12,9,4.7,3.3,5.7,54.8
2010-12-10,2010,12,10,7.6,2.6,8.0,71.4
2010-12-11,2010,12,11,5.2,,5.2,99.4
2010-12-12,2010,12,12,1.9,,2.4,130.1
2010-12-13,2010,12,13,,,4.9,228.4
2010-12-14,2010,12,14,,,4.1,225.5
2010-12-15,2010,12,15,,,5.1,209.1
2010-12-16,2010,12,16,,,5.5,225.0
2010-12-17,2010,12,17,,,3.6,241.9
2010-12-18,2010,12,18,,,2.3,230.6
2010-12-19,2010,12,19,,,5.7,248.2
2010-12-20,2010,12,20,,1.7,3.8,296.4
2010-12-21,2010,12,21,,,4.1,221.5
2010-12-22,2010,12,22,,,4.7,253.9
2010-12-23,2010,12,23,,0.3,5.2,272.9
2010-12-24,2010,12,24,,2.8,3.1,335.3
2010-12-25,2010,12,25,,,4.3,257.7
2010-12-26,2010,12,26,,,4.8,263.7
2010-12-27,2010,12,27,,1.2,7.6,278.9
2010-12-28,2010,12,28,,,7.9,267.1
2010-12-29,2010,12,29,,,6.8,258.5
2010-12-30,2010,12,30,,,5.7,243.7
2010-12-31,2010,12,31,,,3.6,262.2
2011-01-01,2011,1,1,,,5.5,256.0
2011-01-02,2011,1,2,,,5.8,264.6
2011-01-03,2011,1,3,,1.4,5.6,285.0
2011-01-04,2011,1,4,,1.4,7.1,281.4
2011-01-05,2011,1,5,,3.0,6.5,297.4
2011-01-06,2011,1,6,,3.3,4.3,321.1
2011-01-07,2011,1,7,,4.9,5.5,332.9
2011-01-08,2011,1,8,,5.9,6.4,336.7
2011-01-09,2011,1,9,,7.1,7.1,356.9
2011-01-10,2011,1,10,0.6,5.8,5.8,6.3
2011-01-11,2011,1,11,1.3,4.8,5.0,14.8
2011-01-12,2011,1,12,0.9,2.6,2.8,19.5
2011-01-13,2011,1,13,,2.4,2.6,335.9
2011-01-14,2011,1,14,,1.6,2.6,307.2
2011-01-15,2011,1,15,,,4.3,257.7
2011-01-16,2011,1,16,,,1.9,262.2
2011-01-17,2011,1,17,,,4.4,218.0
2011-01-18,2011,1,18,,,5.1,217.2
2011-01-19,2011,1,19,,,4.4,232.7
2011-01-20,2011,1,20,,,6.5,207.4
2011-01-21,2011,1,21,,,7.6,217.2
2011-01-22,2011,1,22,,,6.8,224.7
2011-01-23,2011,1,23,,,8.0,214.5
2011-01-24,2011,1,24,,,7.8,227.6
2011-01-25,2011,1,25,,,7.3,241.2
2011-01-26,2011,1,26,,,7.1,249.1
2011-01-27,2011,1,27,,,6.7,256.5
2011-01-28,2011,1,28,,0.2,6.3,272.1
2011-01-29,2011,1,29,,,7.6,251.9
2011-01-30,2011,1,30,,,7.7,261.2
2011-01-31,2011,1,31,,2.3,4.5,300.8
2011-02-01,2011,2,1,,,3.1,257.2
2011-02-02,2011,2,2,,,5.7,266.5
2011-02-03,2011,2,3,,3.0,6.0,300.1
2011-02-04,2011,2,4,,0.5,5.2,275.1
2011-02-05,2011,2,5,,1.6,6.6,284.2
2011-02-06,2011,2,6,,1.0,5.7,280.6
2011-02-07,2011,2,7,,1.4,1.8,323.0
2011-02-08,2011,2,8,,0.1,2.4,273.3
2011-02-09,2011,2,9,,,4.2,251.8
2011-02-10,2011,2,10,,,5.0,234.8
2011-02-11,2011,2,11,,,6.6,222.3
2011-02-12,2011,2,12,,,5.2,239.0
2011-02-13,2011,2,13,,,5.7,239.2
2011-02-14,2011,2,14,,0.7,4.8,278.0
2011-02-15,2011,2,15,,3.7,4.7,322.1
2011-02-16,2011,2,16,,1.9,3.5,304.0
2011-02-17,2011,2,17,,,1.5,252.6
2011-02-18,2011,2,18,,,2.8,247.5
2011-02-19,2011,2,19,,,5.4,251.4
2011-02-20,2011,2,20,,,4.7,232.1
2011-02-21,2011,2,21,,,4.7,214.9
2011-02-22,2011,2,22,,,5.5,216.2
2011-02-23,2011,2,23,,,7.0,207.2
2011-02-24,2011,2,24,,,5.9,208.5
2011-02-25,2011,2,25,,,3.2,250.1
2011-02-26,2011,2,26,,0.1,3.0,272.3
2011-02-27,2011,2,27,,,4.2,249.2
2011-02-28,2011,2,28,,,5.2,245.9
2011-03-01,2011,3,1,,,3.5,258.5
2011-03-02,2011,3,2,,,3.2,238.8
2011-03-03,2011,3,3,,,3.1,218.3
2011-03-04,2011,3,4,,,3.2,208.2
2011-03-05,2011,3,5,,,3.3,192.5
2011-03-06,2011,3,6,,,4.4,196.9
2011-03-07,2011,3,7,,,3.8,181.5
2011-03-08,2011,3,8,1.1,,3.2,160.1
2011-03-09,2011,3,9,,,3.5,202.1
2011-03-10,2011,3,10,,,2.6,236.0
2011-03-11,2011,3,11,,2.6,6.0,295.9
2011-03-12,2011,3,12,,4.1,4.5,337.6
2011-03-13,2011,3,13,,1.8,3.0,305.4
2011-03-14,2011,3,14,1.3,2.9,3.2,25.1
2011-03-15,2011,3,15,,1.7,3.7,297.9
2011-03-16,2011,3,16,,,3.0,268.5
2011-03-17,2011,3,17,,,3.8,229.8
2011-03-18,2011,3,18,,3.1,4.0,321.6
2011-03-19,2011,3,19,,4.3,4.5,343.2
2011-03-20,2011,3,20,,2.2,2.3,343.2
2011-03-21,2011,3,21,1.2,0.7,1.4,61.9
2011-03-22,2011,3,22,,,0.5,241.9
2011-03-23,2011,3,23,,0.2,1.5,276.6
2011-03-24,2011,3,24,1.5,0.2,1.5,80.4
2011-03-25,2011,3,25,2.6,,3.0,116.8
2011-03-26,2011,3,26,1.7,,2.6,139.8
2011-03-27,2011,3,27,,,3.0,198.2
2011-03-28,2011,3,28,,,3.8,196.9
2011-03-29,2011,3,29,,,2.8,199.5
2011-03-30,2011,3,30,,,2.8,186.6
2011-03-31,2011,3,31,,,3.1,193.4
2011-04-01,2011,4,1,,,3.6,197.9
2011-04-02,2011,4,2,,,3.8,187.5
2011-04-03,2011,4,3,0.5,,4.0,172.8
2011-04-04,2011,4,4,,,3.7,191.0
2011-04-05,2011,4,5,,,3.1,210.1
2011-04-06,2011,4,6,,1.6,2.8,304.5
2011-04-07,2011,4,7,,,1.3,259.0
2011-04-08,2011,4,8,,,1.2,223.5
2011-04-09,2011,4,9,,,1.8,233.0
2011-04-10,2011,4,10,,0.1,2.6,272.9
2011-04-11,2011,4,11,,,2.9,243.7
2011-04-12,2011,4,12,,,1.8,214.0
2011-04-13,2011,4,13,,,1.2,223.5
2011-04-14,2011,4,14,1.1,,1.1,99.8
2011-04-15,2011,4,15,,0.7,0.7,340.1
2011-04-16,2011,4,16,,,0.8,212.2
2011-04-17,2011,4,17,,,0.6,223.5
2011-04-18,2011,4,18,0.2,1.5,1.5,6.6
2011-04-19,2011,4,19,1.3,,1.5,122.2
2011-04-20,2011,4,20,0.3,0.3,0.4,43.5
2011-04-21,2011,4,21,,1.6,1.9,326.5
2011-04-22,2011,4,22,,0.8,1.4,307.2
2011-04-23,2011,4,23,1.4,0.7,1.6,65.3
2011-04-24,2011,4,24,1.5,,1.5,104.5
2011-04-25,2011,4,25,0.8,2.5,2.6,16.9
2011-04-26,2011,4,26,2.2,2.1,3.0,46.2
2011-04-27,2011,4,27,3.3,3.5,4.8,43.5
2011-04-28,2011,4,28,7.0,3.9,8.0,60.7
2011-04-29,2011,4,29,4.7,1.3,4.9,74.5
2011-04-30,2011,4,30,4.4,0.5,4.4,83.3
2011-05-01,2011,5,1,5.1,1.5,5.3,73.4
2011-05-02,2011,5,2,6.5,1.2,6.6,79.9
2011-05-03,2011,5,3,5.7,2.7,6.3,64.3
2011-05-04,2011,5,4,4.5,2.3,5.1,62.9
2011-05-05,2011,5,5,4.4,,4.4,96.3
2011-05-06,2011,5,6,5.8,,5.8,94.4
2011-05-07,2011,5,7,7.8,4.1,8.8,61.9
2011-05-08,2011,5,8,7.1,5.9,9.2,50.4
2011-05-09,2011,5,9,6.9,6.1,9.2,48.7
2011-05-10,2011,5,10,6.6,3.5,7.5,61.9
2011-05-11,2011,5,11,5.2,3.3,6.2,57.9
2011-05-12,2011,5,12,4.7,2.5,5.3,61.9
2011-05-13,2011,5,13,3.9,1.9,4.4,64.3
2011-05-14,2011,5,14,3.3,2.7,4.3,51.1
2011-05-15,2011,5,15,1.6,2.1,2.6,37.2
2011-05-16,2011,5,16,,1.2,2.0,305.4
2011-05-17,2011,5,17,,1.4,2.3,306.4
2011-05-18,2011,5,18,,2.4,2.4,353.7
2011-05-19,2011,5,19,0.9,4.2,4.3,11.9
2011-05-20,2011,5,20,2.6,4.8,5.5,28.8
2011-05-21,2011,5,21,3.9,4.1,5.6,43.5
2011-05-22,2011,5,22,4.1,2.3,4.7,60.9
2011-05-23,2011,5,23,2.5,2.9,3.8,41.4
2011-05-24,2011,5,24,2.9,3.6,4.7,38.3
2011-05-25,2011,5,25,2.1,4.4,4.9,25.1
2011-05-26,2011,5,26,2.5,4.6,5.2,28.0
2011-05-27,2011,5,27,4.1,3.3,5.2,51.2
2011-05-28,2011,5,28,7.2,2.0,7.5,74.8
2011-05-29,2011,5,29,7.4,3.3,8.1,65.7
2011-05-30,2011,5,30,8.0,3.4,8.6,67.2
2011-05-31,2011,5,31,8.4,3.4,9.0,68.1
2011-06-01,2011,6,1,9.1,3.6,9.8,68.6
2011-06-02,2011,6,2,7.5,,7.5,93.0
2011-06-03,2011,6,3,,,,
2011-06-04,2011,6,4,7.6,2.7,8.1,70.3
2011-06-05,2011,6,5,7.1,3.4,7.9,64.5
2011-06-06,2011,6,6,5.2,2.5,5.8,64.0
2011-06-07,2011,6,7,5.8,4.9,7.6,49.7
2011-06-08,2011,6,8,6.8,4.8,8.3,54.3
2011-06-09,2011,6,9,6.4,5.3,8.3,50.1
2011-06-10,2011,6,10,6.9,5.5,8.9,51.5
2011-06-11,2011,6,11,6.0,5.5,8.1,47.4
2011-06-12,2011,6,12,6.5,5.9,8.8,47.6
2011-06-13,2011,6,13,7.0,6.6,9.7,46.7
2011-06-14,2011,6,14,8.7,5.7,10.4,56.8
2011-06-15,2011,6,15,8.2,4.8,9.5,59.7
2011-06-16,2011,6,16,8.5,4.2,9.5,63.5
2011-06-17,2011,6,17,7.9,4.7,9.1,59.3
2011-06-18,2011,6,18,7.3,5.5,9.1,53.4
2011-06-19,2011,6,19,6.5,5.8,8.7,48.2
2011-06-20,2011,6,20,7.0,5.6,9.0,51.4
2011-06-21,2011,6,21,7.2,4.7,8.6,57.0
2011-06-22,2011,6,22,6.7,4.7,8.2,55.0
2011-06-23,2011,6,23,6.2,4.4,7.6,54.6
2011-06-24,2011,6,24,6.0,4.0,7.2,56.6
2011-06-25,2011,6,25,6.8,4.7,8.3,55.4
2011-06-26,2011,6,26,7.1,4.1,8.2,59.8
2011-06-27,2011,6,27,6.3,3.8,7.3,59.0
2011-06-28,2011,6,28,5.1,3.6,6.2,54.3
2011-06-29,2011,6,29,3.0,4.9,5.8,32.1
2011-06-30,2011,6,30,3.0,4.4,5.3,34.3
2011-07-01,2011,7,1,3.7,4.8,6.1,37.5
2011-07-02,2011,7,2,4.5,3.5,5.7,52.7
2011-07-03,2011,7,3,3.1,2.7,4.1,48.3
2011-07-04,2011,7,4,3.6,6.2,7.2,30.2
2011-07-05,2011,7,5,2.2,8.2,8.5,14.9
2011-07-06,2011,7,6,0.9,8.0,8.1,6.6
2011-07-07,2011,7,7,0.9,7.2,7.2,7.2
2011-07-08,2011,7,8,2.4,5.3,5.8,24.5
2011-07-09,2011,7,9,3.7,4.5,5.8,39.5
2011-07-10,2011,7,10,5.1,0.8,5.1,81.1
2011-07-11,2011,7,11,7.5,2.9,8.1,68.7
2011-07-12,2011,7,12,8.5,4.6,9.6,61.6
2011-07-13,2011,7,13,7.7,5.0,9.1,56.9
2011-07-14,2011,7,14,8.3,4.6,9.5,60.9
2011-07-15,2011,7,15,7.0,4.4,8.3,58.1
2011-07-16,2011,7,16,5.7,5.9,8.2,43.9
2011-07-17,2011,7,17,4.0,6.6,7.8,31.4
2011-07-18,2011,7,18,2.3,6.9,7.2,18.4
2011-07-19,2011,7,19,3.1,7.8,8.4,21.9
2011-07-20,2011,7,20,5.3,8.8,10.2,31.2
2011-07-21,2011,7,21,4.9,7.9,9.3,31.7
2011-07-22,2011,7,22,4.9,6.5,8.1,36.8
2011-07-23,2011,7,23,6.4,4.6,7.9,54.7
2011-07-24,2011,7,24,3.2,3.6,4.8,41.6
2011-07-25,2011,7,25,0.8,4.0,4.1,11.0
2011-07-26,2011,7,26,2.6,5.6,6.2,25.0
2011-07-27,2011,7,27,5.8,6.0,8.3,44.5
2011-07-28,2011,7,28,7.8,5.3,9.4,55.6
2011-07-29,2011,7,29,6.6,8.1,10.4,39.0
2011-07-30,2011,7,30,6.0,7.9,9.9,37.3
2011-07-31,2011,7,31,7.8,5.5,9.6,54.8
2011-08-01,2011,8,1,8.0,6.6,10.4,50.4
2011-08-02,2011,8,2,6.8,7.7,10.3,41.6
2011-08-03,2011,8,3,3.7,7.2,8.1,27.1
2011-08-04,2011,8,4,4.1,5.3,6.7,37.6
2011-08-05,2011,8,5,3.9,6.0,7.1,33.1
2011-08-06,2011,8,6,5.1,6.5,8.2,37.8
2011-08-07,2011,8,7,4.5,7.2,8.5,32.2
2011-08-08,2011,8,8,3.2,7.7,8.4,22.8
2011-08-09,2011,8,9,2.5,6.8,7.2,19.8
2011-08-10,2011,8,10,2.7,6.2,6.8,23.7
2011-08-11,2011,8,11,4.2,6.1,7.5,34.6
2011-08-12,2011,8,12,3.8,6.3,7.3,31.0
2011-08-13,2011,8,13,3.9,5.0,6.3,38.3
2011-08-14,2011,8,14,1.8,3.5,3.9,27.8
2011-08-15,2011,8,15,3.3,4.6,5.7,35.5
2011-08-16,2011,8,16,5.1,2.8,5.8,61.4
2011-08-17,2011,8,17,5.5,6.6,8.7,39.9
2011-08-18,2011,8,18,3.9,6.9,8.0,29.6
2011-08-19,2011,8,19,4.0,6.0,7.2,33.6
2011-08-20,2011,8,20,2.0,7.0,7.3,16.2
2011-08-21,2011,8,21,2.0,7.9,8.1,14.1
2011-08-22,2011,8,22,2.8,7.3,7.8,21.2
2011-08-23,2011,8,23,3.9,6.3,7.4,31.8
2011-08-24,2011,8,24,4.1,7.4,8.5,29.3
2011-08-25,2011,8,25,4.5,5.2,6.9,41.0
2011-08-26,2011,8,26,5.2,6.4,8.3,39.4
2011-08-27,2011,8,27,7.5,6.0,9.6,51.4
2011-08-28,2011,8,28,7.9,6.2,10.0,51.6
2011-08-29,2011,8,29,6.2,6.2,8.7,44.8
2011-08-30,2011,8,30,4.6,7.0,8.4,33.3
2011-08-31,2011,8,31,2.6,6.9,7.4,20.7
2011-09-01,2011,9,1,2.2,7.3,7.6,16.6
2011-09-02,2011,9,2,2.6,6.8,7.2,21.2
2011-09-03,2011,9,3,3.4,5.6,6.6,31.4
2011-09-04,2011,9,4,3.5,5.2,6.2,34.1
2011-09-05,2011,9,5,2.5,6.0,6.5,23.0
2011-09-06,2011,9,6,3.2,5.6,6.4,29.9
2011-09-07,2011,9,7,3.7,5.1,6.3,35.7
2011-09-08,2011,9,8,3.2,5.9,6.7,28.4
2011-09-09,2011,9,9,5.2,4.5,6.9,48.9
2011-09-10,2011,9,10,8.2,4.3,9.3,62.5
2011-09-11,2011,9,11,8.9,5.0,10.2,60.8
2011-09-12,2011,9,12,7.6,7.8,10.9,44.2
2011-09-13,2011,9,13,6.9,7.6,10.3,42.3
2011-09-14,2011,9,14,3.9,8.3,9.2,24.8
2011-09-15,2011,9,15,4.2,7.6,8.7,28.7
2011-09-16,2011,9,16,5.1,6.1,7.9,39.9
2011-09-17,2011,9,17,5.6,5.2,7.7,47.0
2011-09-18,2011,9,18,6.2,4.8,7.9,52.7
2011-09-19,2011,9,19,6.4,5.0,8.1,52.0
2011-09-20,2011,9,20,6.4,5.2,8.3,50.9
2011-09-21,2011,9,21,5.1,6.7,8.4,36.9
2011-09-22,2011,9,22,4.1,7.4,8.5,28.9
2011-09-23,2011,9,23,3.2,7.0,7.7,24.4
2011-09-24,2011,9,24,3.0,5.2,6.0,29.6
2011-09-25,2011,9,25,4.1,3.9,5.7,46.4
2011-09-26,2011,9,26,5.6,3.2,6.5,60.1
2011-09-27,2011,9,27,6.3,3.9,7.4,58.4
2011-09-28,2011,9,28,6.6,5.0,8.3,53.2
2011-09-29,2011,9,29,6.0,4.6,7.6,53.0
2011-09-30,2011,9,30,5.4,5.0,7.4,47.4
2011-10-01,2011,10,1,5.0,4.6,6.8,47.4
2011-10-02,2011,10,2,5.6,4.3,7.1,52.2
2011-10-03,2011,10,3,5.5,4.8,7.3,49.1
2011-10-04,2011,10,4,5.9,2.2,6.3,69.8
2011-10-05,2011,10,5,3.2,2.3,3.9,54.9
2011-10-06,2011,10,6,2.6,,3.4,129.1
2011-10-07,2011,10,7,2.2,,2.3,106.4
2011-10-08,2011,10,8,2.8,0.5,2.9,79.5
2011-10-09,2011,10,9,4.3,2.0,4.7,64.3
2011-10-10,2011,10,10,4.0,1.4,4.3,70.9
2011-10-11,2011,10,11,4.6,1.8,5.0,69.0
2011-10-12,2011,10,12,4.1,2.5,4.8,58.1
2011-10-13,2011,10,13,3.6,4.9,6.1,36.5
2011-10-14,2011,10,14,3.2,5.3,6.2,31.4
2011-10-15,2011,10,15,2.8,2.8,4.0,44.9
2011-10-16,2011,10,16,2.9,1.5,3.2,63.0
2011-10-17,2011,10,17,3.6,2.6,4.4,54.2
2011-10-18,2011,10,18,3.0,1.7,3.5,60.6
2011-10-19,2011,10,19,,0.0,0.3,270.1
2011-10-20,2011,10,20,,,1.5,210.7
2011-10-21,2011,10,21,,,4.4,251.6
2011-10-22,2011,10,22,,0.6,3.1,280.9
2011-10-23,2011,10,23,,,4.2,247.2
2011-10-24,2011,10,24,,0.1,3.7,272.4
2011-10-25,2011,10,25,,,3.7,268.8
2011-10-26,2011,10,26,,,4.1,238.6
2011-10-27,2011,10,27,,,6.7,252.4
2011-10-28,2011,10,28,,,5.9,245.9
2011-10-29,2011,10,29,,,5.2,265.9
2011-10-30,2011,10,30,,0.0,5.1,270.2
2011-10-31,2011,10,31,,0.7,2.4,286.6
2011-11-01,2011,11,1,2.0,,2.1,105.9
2011-11-02,2011,11,2,2.1,,2.6,126.0
2011-11-03,2011,11,3,,,2.1,184.7
2011-11-04,2011,11,4,,,2.8,199.0
2011-11-05,2011,11,5,,,2.1,218.5
2011-11-06,2011,11,6,0.3,,1.4,165.9
2011-11-07,2011,11,7,0.7,0.4,0.8,59.3
2011-11-08,2011,11,8,1.3,2.6,3.0,26.6
2011-11-09,2011,11,9,0.4,1.3,1.4,16.7
2011-11-10,2011,11,10,1.8,0.2,1.8,82.2
2011-11-11,2011,11,11,1.1,,1.9,145.4
2011-11-12,2011,11,12,,,0.6,219.8
2011-11-13,2011,11,13,,,2.4,185.3
2011-11-14,2011,11,14,,,1.1,263.6
2011-11-15,2011,11,15,,0.3,2.8,277.1
2011-11-16,2011,11,16,,,3.6,247.3
2011-11-17,2011,11,17,,,4.5,225.1
2011-11-18,2011,11,18,,,4.8,236.1
2011-11-19,2011,11,19,,,5.9,238.0
2011-11-20,2011,11,20,,,7.2,237.8
2011-11-21,2011,11,21,,,7.7,242.6
2011-11-22,2011,11,22,,,7.7,243.1
2011-11-23,2011,11,23,,,8.9,262.4
2011-11-24,2011,11,24,,,9.3,261.6
2011-11-25,2011,11,25,,,8.4,255.7
2011-11-26,2011,11,26,1.6,,2.4,137.7
2011-11-27,2011,11,27,,,5.2,229.3
2011-11-28,2011,11,28,,,4.0,249.9
2011-11-29,2011,11,29,,,7.2,235.7
2011-11-30,2011,11,30,,,6.0,230.6
2011-12-01,2011,12,1,,,5.7,182.4
2011-12-02,2011,12,2,1.8,,2.1,122.4
2011-12-03,2011,12,3,2.7,,2.7,91.9
2011-12-04,2011,12,4,2.6,,2.7,91.0
2011-12-05,2011,12,5,,,2.3,188.4
2011-12-06,2011,12,6,,,5.3,223.8
2011-12-07,2011,12,7,,,5.1,240.2
2011-12-08,2011,12,8,,,4.9,249.4
2011-12-09,2011,12,9,,,5.1,238.9
2011-12-10,2011,12,10,,,5.0,255.5
2011-12-11,2011,12,11,,0.0,6.2,270.1
2011-12-12,2011,12,12,,0.7,6.8,276.1
2011-12-13,2011,12,13,,,6.5,258.9
2011-12-14,2011,12,14,,,8.6,235.3
2011-12-15,2011,12,15,,,8.0,231.0
2011-12-16,2011,12,16,,,6.0,240.4
2011-12-17,2011,12,17,,,7.2,250.3
2011-12-18,2011,12,18,,,9.1,259.4
2011-12-19,2011,12,19,,,8.6,241.3
2011-12-20,2011,12,20,,,8.1,235.3
2011-12-21,2011,12,21,,,8.1,233.3
2011-12-22,2011,12,22,,,8.1,236.9
2011-12-23,2011,12,23,,,8.6,262.4
2011-12-24,2011,12,24,,,5.1,264.1
2011-12-25,2011,12,25,5.4,3.8,6.6,54.6
2011-12-26,2011,12,26,8.3,8.4,11.9,44.6
2011-12-27,2011,12,27,4.7,7.0,8.4,34.0
2011-12-28,2011,12,28,2.4,5.0,5.5,26.0
2011-12-29,2011,12,29,,1.6,1.8,338.5
2011-12-30,2011,12,30,,,4.5,255.7
2011-12-31,2011,12,31,,,6.2,253.9
2012-01-01,2012,1,1,,0.1,5.2,271.5
2012-01-02,2012,1,2,,,3.7,250.2
2012-01-03,2012,1,3,,,6.6,240.4
2012-01-04,2012,1,4,,,6.5,232.7
2012-01-05,2012,1,5,,,5.0,256.9
2012-01-06,2012,1,6,,,3.9,258.0
2012-01-07,2012,1,7,,,2.8,264.8
2012-01-08,2012,1,8,,,7.7,231.0
2012-01-09,2012,1,9,,,7.5,232.7
2012-01-10,2012,1,10,,,6.2,218.2
2012-01-11,2012,1,11,,,5.9,222.7
2012-01-12,2012,1,12,,,6.1,237.8
2012-01-13,2012,1,13,,,6.0,199.1
2012-01-14,2012,1,14,,,9.2,190.3
2012-01-15,2012,1,15,,,9.0,183.9
2012-01-16,2012,1,16,0.0,,7.8,180.3
2012-01-17,2012,1,17,,,4.3,201.1
2012-01-18,2012,1,18,,,3.9,211.3
2012-01-19,2012,1,19,,,3.5,225.3
2012-01-20,2012,1,20,,,2.9,197.8
2012-01-21,2012,1,21,,,4.1,184.7
2012-01-22,2012,1,22,,,4.4,206.3
2012-01-23,2012,1,23,,,6.2,209.6
2012-01-24,2012,1,24,,,6.2,203.9
2012-01-25,2012,1,25,,,6.7,217.2
2012-01-26,2012,1,26,,,6.9,212.1
2012-01-27,2012,1,27,,,6.6,218.0
2012-01-28,2012,1,28,,,6.4,212.6
2012-01-29,2012,1,29,,,6.2,215.9
2012-01-30,2012,1,30,,,6.4,209.8
2012-01-31,2012,1,31,,,5.5,191.3
2012-02-01,2012,2,1,,,5.8,195.7
2012-02-02,2012,2,2,,,6.0,242.4
2012-02-03,2012,2,3,,,6.8,236.8
2012-02-04,2012,2,4,,,5.0,239.9
2012-02-05,2012,2,5,,,6.1,243.6
2012-02-06,2012,2,6,,,5.6,249.1
2012-02-07,2012,2,7,,,5.0,231.6
2012-02-08,2012,2,8,,,4.1,214.2
2012-02-09,2012,2,9,,,4.8,224.3
2012-02-10,2012,2,10,,,5.4,219.2
2012-02-11,2012,2,11,,,6.6,217.4
2012-02-12,2012,2,12,,,7.0,218.8
2012-02-13,2012,2,13,,,6.8,222.3
2012-02-14,2012,2,14,,,5.8,216.3
2012-02-15,2012,2,15,,,4.7,196.1
2012-02-16,2012,2,16,,,5.0,215.6
2012-02-17,2012,2,17,,,2.2,189.5
2012-02-18,2012,2,18,0.2,,2.7,174.9
2012-02-19,2012,2,19,,,4.4,198.0
2012-02-20,2012,2,20,,,6.7,222.6
2012-02-21,2012,2,21,,,7.3,213.5
2012-02-22,2012,2,22,,,6.5,211.6
2012-02-23,2012,2,23,,,6.2,203.8
2012-02-24,2012,2,24,,,5.2,210.6
2012-02-25,2012,2,25,,,5.5,225.8
2012-02-26,2012,2,26,,,4.8,231.2
2012-02-27,2012,2,27,,,4.1,251.1
2012-02-28,2012,2,28,1.3,1.0,1.6,53.5
2012-02-29,2012,2,29,,0.7,2.3,287.2
2012-03-01,2012,3,1,,,3.6,259.0
2012-03-02,2012,3,2,,,3.6,229.2
2012-03-03,2012,3,3,,,3.0,221.0
2012-03-04,2012,3,4,,,4.2,190.4
2012-03-05,2012,3,5,1.1,,4.1,164.3
2012-03-06,2012,3,6,,,5.3,183.3
