Date,Year,Month,Day,Prec,StDev,%Time,Q,S,data_quality,source_priority,is_outlier_Prec
2008-05-17,2008,5,17,0.0,2.26,0.0,2,1,high,1,False
2008-05-18,2008,5,18,0.2,2.51,3.0,2,1,high,1,False
2008-05-19,2008,5,19,0.0,1.52,0.0,2,1,high,1,False
2008-05-20,2008,5,20,0.05,1.38,1.0,2,1,high,1,False
2008-05-21,2008,5,21,0.0,1.03,0.0,2,1,high,1,False
2008-05-22,2008,5,22,0.0,0.39,0.0,2,1,high,1,False
2008-05-24,2008,5,24,0.0,1.33,16.0,2,1,high,1,False
2008-05-25,2008,5,25,0.0,0.0,12.0,2,1,high,1,False
2008-05-26,2008,5,26,1.47,43.34,1.0,2,1,high,1,False
2008-05-27,2008,5,27,0.1,3.83,2.0,2,1,high,1,False
2008-05-28,2008,5,28,,0.0,2.0,2,1,high,1,True
2008-05-29,2008,5,29,0.15,3.88,3.0,2,1,high,1,False
2008-05-30,2008,5,30,0.0,1.57,0.0,2,1,high,1,False
2008-05-31,2008,5,31,0.0,3.59,0.0,2,1,high,1,False
2008-06-01,2008,6,1,0.0,2.36,0.0,2,1,high,1,False
2008-06-02,2008,6,2,0.05,35.72,2.0,2,1,high,1,False
2008-06-03,2008,6,3,0.1,34.94,2.0,2,1,high,1,False
2008-06-04,2008,6,4,0.34,4.67,4.0,2,1,high,1,False
2008-06-05,2008,6,5,0.69,5.95,7.0,2,1,high,1,False
2008-06-06,2008,6,6,0.15,1.87,5.0,2,1,high,1,False
2008-06-07,2008,6,7,0.0,0.64,0.0,2,1,high,1,False
2008-06-08,2008,6,8,0.0,1.03,0.0,2,1,high,1,False
2008-06-09,2008,6,9,0.0,2.85,0.0,2,1,high,1,False
2008-06-10,2008,6,10,0.0,2.26,0.0,2,1,high,1,False
2008-06-11,2008,6,11,-0.05,0.84,0.0,2,1,high,1,False
2008-06-12,2008,6,12,0.0,0.49,0.0,2,1,high,1,False
2008-06-13,2008,6,13,0.0,2.16,0.0,2,1,high,1,False
2008-06-14,2008,6,14,0.0,0.84,0.0,2,1,high,1,False
2008-06-15,2008,6,15,0.0,1.62,1.0,2,1,high,1,False
2008-06-16,2008,6,16,0.0,0.74,0.0,2,1,high,1,False
2008-06-18,2008,6,18,0.0,0.93,0.0,2,1,high,1,False
2008-06-19,2008,6,19,0.0,2.65,0.0,2,1,high,1,False
2008-06-20,2008,6,20,0.1,3.98,1.0,2,1,high,1,False
2008-06-21,2008,6,21,0.29,33.17,2.0,2,1,high,1,False
2008-06-22,2008,6,22,0.25,2.31,3.0,2,1,high,1,False
2008-06-23,2008,6,23,0.0,2.16,0.0,2,1,high,1,False
2008-06-24,2008,6,24,0.0,2.21,0.0,2,1,high,1,False
2008-06-25,2008,6,25,0.0,2.11,0.0,2,1,high,1,False
2008-06-26,2008,6,26,0.0,2.36,0.0,2,1,high,1,False
2008-06-27,2008,6,27,0.0,1.38,1.0,2,1,high,1,False
2008-06-28,2008,6,28,0.84,5.7,5.0,2,1,high,1,False
2008-06-29,2008,6,29,0.0,0.93,0.0,2,1,high,1,False
2008-06-30,2008,6,30,0.0,0.88,0.0,2,1,high,1,False
2008-07-01,2008,7,1,0.0,1.28,0.0,2,1,high,1,False
2008-07-02,2008,7,2,0.0,0.84,0.0,2,1,high,1,False
2008-07-03,2008,7,3,0.0,0.79,0.0,2,1,high,1,False
2008-07-04,2008,7,4,0.0,2.6,0.0,2,1,high,1,False
2008-07-05,2008,7,5,0.0,2.16,1.0,2,1,high,1,False
2008-07-06,2008,7,6,0.0,0.54,0.0,2,1,high,1,False
2008-07-07,2008,7,7,0.0,1.03,0.0,2,1,high,1,False
2008-07-09,2008,7,9,0.0,0.59,3.0,2,1,high,1,False
2008-07-11,2008,7,11,0.05,0.64,3.0,2,1,high,1,False
2008-07-13,2008,7,13,0.05,1.28,1.0,2,1,high,1,False
2008-07-14,2008,7,14,0.0,2.11,1.0,2,1,high,1,False
2008-07-15,2008,7,15,0.05,0.59,2.0,2,1,high,1,False
2008-07-16,2008,7,16,0.29,3.19,5.0,2,1,high,1,False
2008-07-17,2008,7,17,,29.78,19.0,2,1,high,1,True
2008-07-18,2008,7,18,0.0,1.28,2.0,2,1,high,1,False
2008-07-19,2008,7,19,0.49,3.54,12.0,2,1,high,1,False
2008-07-20,2008,7,20,0.0,2.41,22.0,2,1,high,1,False
2008-07-21,2008,7,21,0.05,1.87,19.0,2,1,high,1,False
2008-07-22,2008,7,22,0.05,48.25,3.0,2,1,high,1,False
2008-07-23,2008,7,23,,0.0,3.0,2,1,high,1,True
2008-07-24,2008,7,24,0.34,4.18,7.0,2,1,high,1,False
2008-07-25,2008,7,25,0.0,1.77,0.0,2,1,high,1,False
2008-07-26,2008,7,26,0.0,1.52,0.0,2,1,high,1,False
2008-07-27,2008,7,27,0.0,6.34,0.0,2,1,high,1,False
2008-07-28,2008,7,28,0.0,3.73,0.0,2,1,high,1,False
2008-07-29,2008,7,29,0.0,2.26,0.0,2,1,high,1,False
2008-07-30,2008,7,30,0.0,1.67,0.0,2,1,high,1,False
2008-07-31,2008,7,31,0.25,3.54,1.0,2,1,high,1,False
2008-08-01,2008,8,1,0.1,6.09,2.0,2,1,high,1,False
2008-08-02,2008,8,2,0.0,1.92,0.0,2,1,high,1,False
2008-08-03,2008,8,3,0.0,2.75,0.0,2,1,high,1,False
2008-08-05,2008,8,5,0.0,1.08,0.0,2,1,high,1,False
2008-08-08,2008,8,8,-0.05,1.23,0.0,2,1,high,1,False
2008-08-09,2008,8,9,-0.05,0.49,0.0,2,1,high,1,False
2008-08-10,2008,8,10,0.0,0.29,0.0,2,1,high,1,False
2008-08-11,2008,8,11,0.0,0.34,0.0,2,1,high,1,False
2008-08-12,2008,8,12,-0.05,0.59,0.0,2,1,high,1,False
2008-08-13,2008,8,13,0.0,0.79,0.0,2,1,high,1,False
2008-08-14,2008,8,14,0.0,1.18,0.0,2,1,high,1,False
2008-08-15,2008,8,15,-0.05,1.13,0.0,2,1,high,1,False
2008-08-16,2008,8,16,-0.05,0.93,0.0,2,1,high,1,False
2008-08-17,2008,8,17,-0.05,0.74,0.0,2,1,high,1,False
2008-08-18,2008,8,18,0.0,1.62,0.0,2,1,high,1,False
2008-08-20,2008,8,20,0.0,0.84,0.0,2,1,high,1,False
2008-08-22,2008,8,22,0.0,4.18,1.0,2,1,high,1,False
2008-08-23,2008,8,23,0.0,3.88,1.0,2,1,high,1,False
2008-08-24,2008,8,24,0.74,25.31,17.0,2,1,high,1,False
2008-08-25,2008,8,25,0.74,0.0,15.0,2,1,high,1,False
2008-08-26,2008,8,26,0.93,7.52,10.0,2,1,high,1,False
2008-08-27,2008,8,27,0.0,0.64,0.0,2,1,high,1,False
2008-08-28,2008,8,28,0.2,2.95,3.0,2,1,high,1,False
2008-08-29,2008,8,29,0.54,4.42,4.0,2,1,high,1,False
2008-08-30,2008,8,30,0.0,1.52,1.0,2,1,high,1,False
2008-08-31,2008,8,31,0.29,2.9,6.0,2,1,high,1,False
2008-09-01,2008,9,1,0.1,5.01,2.0,2,1,high,1,False
2008-09-02,2008,9,2,1.13,24.77,19.0,2,1,high,1,False
2008-09-03,2008,9,3,0.0,0.49,0.0,2,1,high,1,False
2008-09-04,2008,9,4,0.0,1.62,0.0,2,1,high,1,False
2008-09-05,2008,9,5,0.0,1.67,0.0,2,1,high,1,False
2008-09-06,2008,9,6,0.0,0.44,0.0,2,1,high,1,False
2008-09-07,2008,9,7,0.39,3.93,3.0,2,1,high,1,False
2008-09-08,2008,9,8,0.05,2.16,1.0,2,1,high,1,False
2008-09-09,2008,9,9,0.0,1.43,0.0,2,1,high,1,False
2008-09-10,2008,9,10,0.25,7.17,4.0,2,1,high,1,False
2008-09-11,2008,9,11,-0.05,1.08,0.0,2,1,high,1,False
2008-09-13,2008,9,13,0.0,0.49,0.0,2,1,high,1,False
2008-09-15,2008,9,15,0.0,4.72,0.0,2,1,high,1,False
2008-09-16,2008,9,16,0.0,5.16,0.0,2,1,high,1,False
2008-09-17,2008,9,17,0.0,2.31,0.0,2,1,high,1,False
2008-09-18,2008,9,18,0.0,1.97,0.0,2,1,high,1,False
2008-09-19,2008,9,19,0.0,1.47,0.0,2,1,high,1,False
2008-09-20,2008,9,20,0.0,2.75,0.0,2,1,high,1,False
2008-09-21,2008,9,21,0.0,2.8,1.0,2,1,high,1,False
2008-09-22,2008,9,22,0.0,4.28,0.0,2,1,high,1,False
2008-09-23,2008,9,23,0.0,0.34,0.0,2,1,high,1,False
2008-09-24,2008,9,24,0.0,0.79,0.0,2,1,high,1,False
2008-09-26,2008,9,26,0.0,1.72,0.0,2,1,high,1,False
2008-09-27,2008,9,27,0.15,1.62,3.0,2,1,high,1,False
2008-09-28,2008,9,28,0.69,5.8,4.0,2,1,high,1,False
2008-09-29,2008,9,29,0.0,1.03,0.0,2,1,high,1,False
2008-09-30,2008,9,30,0.0,1.33,0.0,2,1,high,1,False
2008-10-01,2008,10,1,0.0,2.75,0.0,2,1,high,1,False
2008-10-02,2008,10,2,0.0,2.16,0.0,2,1,high,1,False
2008-10-03,2008,10,3,0.0,0.79,0.0,2,1,high,1,False
2008-10-04,2008,10,4,1.77,0.0,13.0,2,1,high,1,False
2008-10-05,2008,10,5,0.0,0.69,0.0,2,1,high,1,False
2008-10-06,2008,10,6,0.0,1.03,0.0,2,1,high,1,False
2008-10-07,2008,10,7,0.54,4.18,6.0,2,1,high,1,False
2008-10-08,2008,10,8,0.84,0.0,14.0,2,1,high,1,False
2008-10-09,2008,10,9,,0.0,37.0,2,1,high,1,True
2008-10-10,2008,10,10,,8.85,30.0,2,1,high,1,True
2008-10-11,2008,10,11,0.25,1.08,6.0,2,1,high,1,False
2008-10-12,2008,10,12,0.2,1.82,3.0,2,1,high,1,False
2008-10-14,2008,10,14,0.49,25.75,4.0,2,1,high,1,False
2008-10-15,2008,10,15,,0.0,3.0,2,1,high,1,True
2008-10-16,2008,10,16,0.0,2.51,0.0,2,1,high,1,False
2008-10-17,2008,10,17,0.1,2.16,4.0,2,1,high,1,False
2008-10-18,2008,10,18,1.03,4.67,19.0,2,1,high,1,False
2008-10-19,2008,10,19,-0.05,1.18,0.0,2,1,high,1,False
2008-10-20,2008,10,20,0.05,1.23,3.0,2,1,high,1,False
2008-10-21,2008,10,21,0.0,1.43,0.0,2,1,high,1,False
2008-10-22,2008,10,22,0.0,1.08,0.0,2,1,high,1,False
2008-10-23,2008,10,23,0.0,1.43,0.0,2,1,high,1,False
2008-10-24,2008,10,24,0.0,4.13,0.0,2,1,high,1,False
2008-10-25,2008,10,25,0.0,0.84,0.0,2,1,high,1,False
2008-10-26,2008,10,26,,38.38,4.0,2,1,high,1,True
2008-10-28,2008,10,28,0.0,2.21,0.0,2,1,high,1,False
2008-10-29,2008,10,29,0.0,0.93,0.0,2,1,high,1,False
2008-10-30,2008,10,30,0.0,4.08,1.0,2,1,high,1,False
2008-10-31,2008,10,31,1.13,5.6,20.0,2,1,high,1,False
2008-11-01,2008,11,1,1.23,50.32,16.0,2,1,high,1,False
2008-11-02,2008,11,2,0.1,1.43,2.0,2,1,high,1,False
2008-11-03,2008,11,3,0.0,0.59,0.0,2,1,high,1,False
2008-11-04,2008,11,4,0.0,1.92,0.0,2,1,high,1,False
2008-11-05,2008,11,5,0.15,4.13,1.0,2,1,high,1,False
2008-11-06,2008,11,6,,0.0,8.0,2,1,high,1,True
2008-11-07,2008,11,7,1.43,55.08,17.0,2,1,high,1,False
2008-11-08,2008,11,8,0.44,5.21,5.0,2,1,high,1,False
2008-11-09,2008,11,9,0.25,2.51,4.0,2,1,high,1,False
2008-11-10,2008,11,10,0.1,3.1,1.0,2,1,high,1,False
2008-11-11,2008,11,11,0.0,1.82,2.0,2,1,high,1,False
2008-11-12,2008,11,12,0.25,3.24,5.0,2,1,high,1,False
2008-11-13,2008,11,13,0.88,6.09,20.0,2,1,high,1,False
2008-11-14,2008,11,14,0.1,2.06,2.0,2,1,high,1,False
2008-11-15,2008,11,15,0.49,5.5,4.0,2,1,high,1,False
2008-11-16,2008,11,16,0.0,1.62,0.0,2,1,high,1,False
2008-11-17,2008,11,17,0.39,14.35,3.0,2,1,high,1,False
2008-11-18,2008,11,18,0.0,1.82,0.0,2,1,high,1,False
2008-11-19,2008,11,19,0.0,0.74,0.0,2,1,high,1,False
2008-11-20,2008,11,20,1.08,55.97,20.0,2,1,high,1,False
2008-11-21,2008,11,21,,0.0,24.0,2,1,high,1,True
2008-11-22,2008,11,22,0.2,3.1,3.0,2,1,high,1,False
2008-11-23,2008,11,23,0.25,3.54,4.0,2,1,high,1,False
2008-11-24,2008,11,24,0.29,1.92,7.0,2,1,high,1,False
2008-11-25,2008,11,25,0.1,1.57,2.0,2,1,high,1,False
2008-11-26,2008,11,26,0.05,1.52,0.0,2,1,high,1,False
2008-11-27,2008,11,27,0.0,0.54,0.0,2,1,high,1,False
2008-11-28,2008,11,28,0.0,0.88,0.0,2,1,high,1,False
2008-11-29,2008,11,29,-0.05,2.9,0.0,2,1,high,1,False
2008-11-30,2008,11,30,0.05,1.08,1.0,2,1,high,1,False
2008-12-01,2008,12,1,,56.95,21.0,2,1,high,1,True
2008-12-02,2008,12,2,1.08,20.59,18.0,2,1,high,1,False
2008-12-03,2008,12,3,0.64,4.62,15.0,2,1,high,1,False
2008-12-04,2008,12,4,0.44,2.85,10.0,2,1,high,1,False
2008-12-05,2008,12,5,,0.0,24.0,2,1,high,1,True
2008-12-06,2008,12,6,0.15,1.87,6.0,2,1,high,1,False
2008-12-07,2008,12,7,0.0,3.88,0.0,2,1,high,1,False
2008-12-08,2008,12,8,0.2,2.36,2.0,2,1,high,1,False
2008-12-09,2008,12,9,0.15,1.67,3.0,2,1,high,1,False
2008-12-10,2008,12,10,0.0,0.79,0.0,2,1,high,1,False
2008-12-11,2008,12,11,0.0,1.57,1.0,2,1,high,1,False
2008-12-12,2008,12,12,0.0,0.79,0.0,2,1,high,1,False
2008-12-13,2008,12,13,0.15,2.36,2.0,2,1,high,1,False
2008-12-14,2008,12,14,0.39,3.39,8.0,2,1,high,1,False
2008-12-15,2008,12,15,0.0,2.65,1.0,2,1,high,1,False
2008-12-16,2008,12,16,0.0,0.98,0.0,2,1,high,1,False
2008-12-17,2008,12,17,0.0,1.23,0.0,2,1,high,1,False
2008-12-18,2008,12,18,0.0,1.57,0.0,2,1,high,1,False
2008-12-19,2008,12,19,0.0,3.78,0.0,2,1,high,1,False
2008-12-20,2008,12,20,0.1,1.72,2.0,2,1,high,1,False
2008-12-21,2008,12,21,0.05,1.18,2.0,2,1,high,1,False
2008-12-22,2008,12,22,1.13,4.08,18.0,2,1,high,1,False
2008-12-23,2008,12,23,,9.88,41.0,2,1,high,1,True
2008-12-24,2008,12,24,0.05,2.7,3.0,2,1,high,1,False
2008-12-25,2008,12,25,0.0,1.33,0.0,2,1,high,1,False
2008-12-26,2008,12,26,0.0,7.13,0.0,2,1,high,1,False
2008-12-27,2008,12,27,0.39,3.88,8.0,2,1,high,1,False
2008-12-28,2008,12,28,0.0,2.31,0.0,2,1,high,1,False
2008-12-29,2008,12,29,0.0,1.72,0.0,2,1,high,1,False
2008-12-30,2008,12,30,0.1,1.92,1.0,2,1,high,1,False
2008-12-31,2008,12,31,0.05,1.72,1.0,2,1,high,1,False
2009-01-01,2009,1,1,0.0,2.41,0.0,2,1,high,1,False
2009-01-02,2009,1,2,0.1,3.73,1.0,2,1,high,1,False
2009-01-03,2009,1,3,0.05,0.93,1.0,2,1,high,1,False
2009-01-04,2009,1,4,0.0,1.18,0.0,2,1,high,1,False
2009-01-05,2009,1,5,0.0,1.28,0.0,2,1,high,1,False
2009-01-06,2009,1,6,0.0,1.43,0.0,2,1,high,1,False
2009-01-07,2009,1,7,0.0,3.49,0.0,2,1,high,1,False
2009-01-08,2009,1,8,0.0,4.08,0.0,2,1,high,1,False
2009-01-09,2009,1,9,0.0,2.51,0.0,2,1,high,1,False
2009-01-10,2009,1,10,0.0,0.88,0.0,2,1,high,1,False
2009-01-11,2009,1,11,0.0,1.03,0.0,2,1,high,1,False
2009-01-12,2009,1,12,0.0,7.52,0.0,2,1,high,1,False
2009-01-13,2009,1,13,0.0,1.87,0.0,2,1,high,1,False
2009-01-14,2009,1,14,0.0,2.75,0.0,2,1,high,1,False
2009-01-15,2009,1,15,0.0,2.11,0.0,2,1,high,1,False
2009-01-16,2009,1,16,0.0,0.88,0.0,2,1,high,1,False
2009-01-17,2009,1,17,0.0,1.23,0.0,2,1,high,1,False
2009-01-18,2009,1,18,0.0,1.92,0.0,2,1,high,1,False
2009-01-19,2009,1,19,0.0,2.16,0.0,2,1,high,1,False
2009-01-20,2009,1,20,0.0,1.03,0.0,2,1,high,1,False
2009-01-21,2009,1,21,0.0,0.74,0.0,2,1,high,1,False
2009-01-22,2009,1,22,0.0,4.18,0.0,2,1,high,1,False
2009-01-23,2009,1,23,0.0,1.03,0.0,2,1,high,1,False
2009-01-24,2009,1,24,0.0,0.79,0.0,2,1,high,1,False
2009-01-25,2009,1,25,0.0,3.78,0.0,2,1,high,1,False
2009-01-26,2009,1,26,0.0,1.47,0.0,2,1,high,1,False
2009-01-27,2009,1,27,0.0,1.97,0.0,2,1,high,1,False
2009-01-28,2009,1,28,0.0,1.67,0.0,2,1,high,1,False
2009-01-29,2009,1,29,0.0,1.77,0.0,2,1,high,1,False
2009-01-30,2009,1,30,0.0,0.69,0.0,2,1,high,1,False
2009-01-31,2009,1,31,0.0,0.88,0.0,2,1,high,1,False
2009-02-01,2009,2,1,0.0,2.06,0.0,2,1,high,1,False
2009-02-02,2009,2,2,0.0,1.43,0.0,2,1,high,1,False
2009-02-03,2009,2,3,0.0,0.49,0.0,2,1,high,1,False
2009-02-04,2009,2,4,0.0,1.47,0.0,2,1,high,1,False
2009-02-05,2009,2,5,0.0,2.7,0.0,2,1,high,1,False
2009-02-06,2009,2,6,0.0,1.33,0.0,2,1,high,1,False
2009-02-07,2009,2,7,0.0,2.06,0.0,2,1,high,1,False
2009-02-08,2009,2,8,0.0,1.92,0.0,2,1,high,1,False
2009-02-09,2009,2,9,0.0,1.13,0.0,2,1,high,1,False
2009-02-10,2009,2,10,0.0,2.21,0.0,2,1,high,1,False
2009-02-11,2009,2,11,0.0,1.92,0.0,2,1,high,1,False
2009-02-12,2009,2,12,0.0,1.62,0.0,2,1,high,1,False
2009-02-13,2009,2,13,0.0,1.57,0.0,2,1,high,1,False
2009-02-14,2009,2,14,0.0,2.75,0.0,2,1,high,1,False
2009-02-15,2009,2,15,0.0,2.01,0.0,2,1,high,1,False
2009-02-16,2009,2,16,0.0,1.38,0.0,2,1,high,1,False
2009-02-17,2009,2,17,0.0,0.84,0.0,2,1,high,1,False
2009-02-18,2009,2,18,0.0,0.74,0.0,2,1,high,1,False
2009-07-31,2009,7,31,0.0,0.19,1.4,1,5,high,5,False
2009-08-01,2009,8,1,-0.04,0.29,0.7,1,5,high,5,False
2009-08-02,2009,8,2,-0.01,0.27,0.7,1,5,high,5,False
2009-08-03,2009,8,3,0.0,0.23,0.7,1,5,high,5,False
2009-08-04,2009,8,4,1.3,3.92,16.7,1,5,high,5,False
2009-08-05,2009,8,5,0.75,2.35,10.4,1,5,high,5,False
2009-08-06,2009,8,6,0.02,0.15,1.4,1,5,high,5,False
2009-08-07,2009,8,7,0.53,3.69,6.2,1,5,high,5,False
2009-08-08,2009,8,8,0.07,0.57,2.1,1,5,high,5,False
2009-08-09,2009,8,9,0.4,2.23,6.3,1,5,high,5,False
2009-08-10,2009,8,10,0.49,3.12,4.9,1,5,high,5,False
2009-08-11,2009,8,11,0.59,3.73,2.8,1,5,high,5,False
2009-08-12,2009,8,12,,17.83,50.0,1,5,high,5,True
2009-08-13,2009,8,13,0.72,3.63,8.3,1,5,high,5,False
2009-08-14,2009,8,14,0.0,0.14,0.0,1,5,high,5,False
2009-08-15,2009,8,15,0.0,0.19,0.7,1,5,high,5,False
2009-08-16,2009,8,16,0.19,2.23,1.4,1,5,high,5,False
2009-08-17,2009,8,17,0.02,0.12,0.0,1,5,high,5,False
2009-08-18,2009,8,18,0.02,0.28,0.7,1,5,high,5,False
2009-08-19,2009,8,19,0.1,0.43,4.9,1,5,high,5,False
2009-08-20,2009,8,20,0.0,0.14,0.0,1,5,high,5,False
2009-08-21,2009,8,21,0.04,0.18,0.7,1,5,high,5,False
2009-08-22,2009,8,22,0.08,0.73,2.1,1,5,high,5,False
2009-08-23,2009,8,23,0.06,0.6,3.5,1,5,high,5,False
2009-08-24,2009,8,24,0.11,0.57,3.5,1,5,high,5,False
2009-08-25,2009,8,25,1.22,6.11,9.0,1,5,high,5,False
2009-08-26,2009,8,26,0.0,0.27,1.4,1,5,high,5,False
2009-08-27,2009,8,27,-0.02,0.15,0.0,1,5,high,5,False
2009-08-28,2009,8,28,-0.01,0.14,0.7,1,5,high,5,False
2009-08-29,2009,8,29,0.0,0.18,0.7,1,5,high,5,False
2009-08-30,2009,8,30,0.49,3.64,4.2,1,5,high,5,False
2009-08-31,2009,8,31,0.07,0.69,1.4,1,5,high,5,False
2009-09-01,2009,9,1,0.0,0.15,0.7,1,5,high,5,False
2009-09-02,2009,9,2,-0.01,0.16,0.7,1,5,high,5,False
2009-09-03,2009,9,3,0.0,0.17,0.7,1,5,high,5,False
2009-09-04,2009,9,4,-0.02,0.15,0.0,1,5,high,5,False
2009-09-05,2009,9,5,0.0,0.14,0.7,1,5,high,5,False
2009-09-06,2009,9,6,0.01,0.26,1.4,1,5,high,5,False
2009-09-07,2009,9,7,0.0,0.15,0.0,1,5,high,5,False
2009-09-08,2009,9,8,0.03,0.19,1.4,1,5,high,5,False
2009-09-09,2009,9,9,0.03,0.4,0.7,1,5,high,5,False
2009-09-10,2009,9,10,0.14,1.04,2.8,1,5,high,5,False
2009-09-11,2009,9,11,0.0,0.16,0.7,1,5,high,5,False
2009-09-12,2009,9,12,0.61,2.8,9.7,1,5,high,5,False
2009-09-13,2009,9,13,0.79,2.54,14.3,1,5,high,5,False
2009-09-14,2009,9,14,0.72,3.28,12.5,1,5,high,5,False
2009-09-15,2009,9,15,0.03,0.13,0.0,1,5,high,5,False
2009-09-16,2009,9,16,0.17,0.63,8.3,1,5,high,5,False
2009-09-17,2009,9,17,0.26,1.55,4.2,1,5,high,5,False
2009-09-18,2009,9,18,0.24,1.96,2.8,1,5,high,5,False
2009-09-19,2009,9,19,-0.01,0.12,0.7,1,5,high,5,False
2009-09-20,2009,9,20,0.0,0.17,0.7,1,5,high,5,False
2009-09-21,2009,9,21,0.0,0.17,0.7,1,5,high,5,False
2009-09-22,2009,9,22,0.0,0.2,0.7,1,5,high,5,False
2009-09-23,2009,9,23,-0.01,0.24,0.7,1,5,high,5,False
2009-09-24,2009,9,24,-0.02,0.2,0.7,1,5,high,5,False
2009-09-25,2009,9,25,0.2,1.44,4.2,1,5,high,5,False
2009-09-26,2009,9,26,0.27,1.66,4.9,1,5,high,5,False
2009-09-27,2009,9,27,0.61,4.04,3.5,1,5,high,5,False
2009-09-28,2009,9,28,0.0,0.17,0.7,1,5,high,5,False
2009-09-29,2009,9,29,0.53,3.48,3.5,1,5,high,5,False
2009-09-30,2009,9,30,-0.01,0.18,0.7,1,5,high,5,False
2009-10-01,2009,10,1,0.82,4.42,5.6,1,5,high,5,False
2009-10-02,2009,10,2,-0.01,0.13,0.7,1,5,high,5,False
2009-10-03,2009,10,3,0.0,0.19,0.7,1,5,high,5,False
2009-10-04,2009,10,4,0.0,0.21,0.7,1,5,high,5,False
2009-10-05,2009,10,5,-0.01,0.16,0.7,1,5,high,5,False
2009-10-06,2009,10,6,0.0,0.16,0.7,1,5,high,5,False
2009-10-07,2009,10,7,-0.02,0.28,0.0,1,5,high,5,False
2009-10-08,2009,10,8,0.0,0.18,0.7,1,5,high,5,False
2009-10-09,2009,10,9,-0.03,0.15,0.0,1,5,high,5,False
2009-10-10,2009,10,10,-0.06,0.12,0.0,1,5,high,5,False
2009-10-11,2009,10,11,-0.02,0.13,0.7,1,5,high,5,False
2009-10-12,2009,10,12,-0.02,0.19,0.7,1,5,high,5,False
2009-10-13,2009,10,13,-0.02,0.21,0.7,1,5,high,5,False
2009-10-14,2009,10,14,0.11,0.7,3.5,1,5,high,5,False
2009-10-15,2009,10,15,0.05,0.51,2.8,1,5,high,5,False
2009-10-16,2009,10,16,-0.01,0.14,0.7,1,5,high,5,False
2009-10-17,2009,10,17,-0.01,0.18,0.7,1,5,high,5,False
2009-10-18,2009,10,18,0.02,0.35,1.4,1,5,high,5,False
2009-10-19,2009,10,19,0.47,3.71,4.2,1,5,high,5,False
2009-10-20,2009,10,20,0.09,0.56,4.2,1,5,high,5,False
2009-10-21,2009,10,21,-0.01,0.22,0.7,1,5,high,5,False
2009-10-22,2009,10,22,0.26,1.95,2.8,1,5,high,5,False
2009-10-23,2009,10,23,0.12,0.64,2.8,1,5,high,5,False
2009-10-24,2009,10,24,0.0,0.17,0.7,1,5,high,5,False
2009-10-25,2009,10,25,0.0,0.22,0.7,1,5,high,5,False
2009-10-26,2009,10,26,0.77,4.23,4.9,1,5,high,5,False
2009-10-27,2009,10,27,0.53,2.62,6.2,1,5,high,5,False
2009-10-28,2009,10,28,0.0,0.17,0.7,1,5,high,5,False
2009-10-29,2009,10,29,0.0,0.22,0.7,1,5,high,5,False
2009-10-30,2009,10,30,0.0,0.22,0.7,1,5,high,5,False
2009-10-31,2009,10,31,-0.02,0.22,0.0,1,5,high,5,False
2009-11-01,2009,11,1,1.58,4.5,23.6,1,5,high,5,False
2009-11-02,2009,11,2,0.0,0.1,0.0,1,5,high,5,False
2009-11-03,2009,11,3,0.0,0.13,0.7,1,5,high,5,False
2009-11-04,2009,11,4,1.41,4.01,16.7,1,5,high,5,False
2009-11-05,2009,11,5,0.49,2.72,5.6,1,5,high,5,False
2009-11-06,2009,11,6,0.12,0.89,2.8,1,5,high,5,False
2009-11-07,2009,11,7,0.05,0.25,1.4,1,5,high,5,False
2009-11-08,2009,11,8,0.06,0.33,2.8,1,5,high,5,False
2009-11-09,2009,11,9,0.49,1.4,16.0,1,5,high,5,False
2009-11-10,2009,11,10,0.43,1.37,12.5,1,5,high,5,False
2009-11-11,2009,11,11,0.0,0.21,0.7,1,5,high,5,False
2009-11-12,2009,11,12,0.04,0.4,2.8,1,5,high,5,False
2009-11-13,2009,11,13,0.19,1.03,4.2,1,5,high,5,False
2009-11-14,2009,11,14,0.02,0.29,0.7,1,5,high,5,False
2009-11-15,2009,11,15,-0.01,0.29,0.7,1,5,high,5,False
2009-11-16,2009,11,16,0.56,1.91,12.5,1,5,high,5,False
2009-11-17,2009,11,17,-0.01,0.12,0.0,1,5,high,5,False
2009-11-18,2009,11,18,-0.01,0.19,1.4,1,5,high,5,False
2009-11-19,2009,11,19,-0.02,0.18,0.7,1,5,high,5,False
2009-11-20,2009,11,20,0.37,2.79,4.2,1,5,high,5,False
2009-11-21,2009,11,21,0.0,0.29,1.4,1,5,high,5,False
2009-11-22,2009,11,22,-0.03,0.17,0.7,1,5,high,5,False
2009-11-23,2009,11,23,-0.04,0.16,0.0,1,5,high,5,False
2009-11-24,2009,11,24,-0.03,0.16,0.7,1,5,high,5,False
2009-11-25,2009,11,25,1.84,5.96,20.9,1,5,high,5,False
2009-11-26,2009,11,26,0.5,2.34,9.7,1,5,high,5,False
2009-11-27,2009,11,27,0.42,1.44,11.8,1,5,high,5,False
2009-11-28,2009,11,28,0.71,2.52,9.7,1,5,high,5,False
2009-11-29,2009,11,29,0.0,0.18,0.7,1,5,high,5,False
2009-11-30,2009,11,30,0.34,2.1,5.6,1,5,high,5,False
2009-12-01,2009,12,1,-0.01,0.18,0.7,1,5,high,5,False
