_id,Date,Year,Month,Day,RH_AVG_preprocessed,__v
68917a8d3cfdbc8f3403f458,2015-01-01,2015,1,1,74,0
68917a8d3cfdbc8f3403f459,2015-01-02,2015,1,2,74,0
68917a8d3cfdbc8f3403f45a,2015-01-03,2015,1,3,74,0
68917a8d3cfdbc8f3403f45b,2015-01-04,2015,1,4,74,0
68917a8d3cfdbc8f3403f45c,2015-01-05,2015,1,5,74,0
68917a8d3cfdbc8f3403f45d,2015-01-06,2015,1,6,74,0
68917a8d3cfdbc8f3403f45e,2015-01-07,2015,1,7,74,0
68917a8d3cfdbc8f3403f45f,2015-01-08,2015,1,8,74,0
68917a8d3cfdbc8f3403f460,2015-01-09,2015,1,9,74,0
68917a8d3cfdbc8f3403f461,2015-01-10,2015,1,10,74,0
68917a8d3cfdbc8f3403f462,2015-01-11,2015,1,11,74,0
68917a8d3cfdbc8f3403f463,2015-01-12,2015,1,12,74,0
68917a8d3cfdbc8f3403f464,2015-01-13,2015,1,13,74,0
68917a8d3cfdbc8f3403f465,2015-01-14,2015,1,14,74,0
68917a8d3cfdbc8f3403f466,2015-01-15,2015,1,15,74,0
68917a8d3cfdbc8f3403f467,2015-01-16,2015,1,16,74,0
68917a8d3cfdbc8f3403f468,2015-01-17,2015,1,17,74,0
68917a8d3cfdbc8f3403f469,2015-01-18,2015,1,18,74,0
68917a8d3cfdbc8f3403f46a,2015-01-19,2015,1,19,74,0
68917a8d3cfdbc8f3403f46b,2015-01-20,2015,1,20,74,0
68917a8d3cfdbc8f3403f46c,2015-01-21,2015,1,21,74,0
68917a8d3cfdbc8f3403f46d,2015-01-22,2015,1,22,74,0
68917a8d3cfdbc8f3403f46e,2015-01-23,2015,1,23,69,0
68917a8d3cfdbc8f3403f46f,2015-01-24,2015,1,24,74,0
68917a8d3cfdbc8f3403f470,2015-01-25,2015,1,25,74,0
68917a8d3cfdbc8f3403f471,2015-01-26,2015,1,26,74,0
68917a8d3cfdbc8f3403f472,2015-01-27,2015,1,27,74,0
68917a8d3cfdbc8f3403f473,2015-01-28,2015,1,28,78,0
68917a8d3cfdbc8f3403f474,2015-01-29,2015,1,29,68,0
68917a8d3cfdbc8f3403f475,2015-01-30,2015,1,30,75,0
68917a8d3cfdbc8f3403f476,2015-01-31,2015,1,31,79,0
68917a8d3cfdbc8f3403f477,2015-02-01,2015,2,1,73,0
68917a8d3cfdbc8f3403f478,2015-02-02,2015,2,2,71,0
68917a8d3cfdbc8f3403f479,2015-02-03,2015,2,3,74,0
68917a8d3cfdbc8f3403f47a,2015-02-04,2015,2,4,74,0
68917a8d3cfdbc8f3403f47b,2015-02-05,2015,2,5,80,0
68917a8d3cfdbc8f3403f47c,2015-02-06,2015,2,6,74,0
68917a8d3cfdbc8f3403f47d,2015-02-07,2015,2,7,75,0
68917a8d3cfdbc8f3403f47e,2015-02-08,2015,2,8,80,0
68917a8d3cfdbc8f3403f47f,2015-02-09,2015,2,9,82,0
68917a8d3cfdbc8f3403f480,2015-02-10,2015,2,10,75,0
68917a8d3cfdbc8f3403f481,2015-02-11,2015,2,11,67,0
68917a8d3cfdbc8f3403f482,2015-02-12,2015,2,12,66,0
68917a8d3cfdbc8f3403f483,2015-02-13,2015,2,13,68,0
68917a8d3cfdbc8f3403f484,2015-02-14,2015,2,14,69,0
68917a8d3cfdbc8f3403f485,2015-02-15,2015,2,15,75,0
68917a8d3cfdbc8f3403f486,2015-02-16,2015,2,16,77,0
68917a8d3cfdbc8f3403f487,2015-02-17,2015,2,17,86,0
68917a8d3cfdbc8f3403f488,2015-02-18,2015,2,18,93,0
68917a8d3cfdbc8f3403f489,2015-02-19,2015,2,19,76,0
68917a8d3cfdbc8f3403f48a,2015-02-20,2015,2,20,69,0
68917a8d3cfdbc8f3403f48b,2015-02-21,2015,2,21,71,0
68917a8d3cfdbc8f3403f48c,2015-02-22,2015,2,22,63,0
68917a8d3cfdbc8f3403f48d,2015-02-23,2015,2,23,72,0
68917a8d3cfdbc8f3403f48e,2015-02-24,2015,2,24,70,0
68917a8d3cfdbc8f3403f48f,2015-02-25,2015,2,25,74,0
68917a8d3cfdbc8f3403f490,2015-02-26,2015,2,26,73,0
68917a8d3cfdbc8f3403f491,2015-02-27,2015,2,27,73,0
68917a8d3cfdbc8f3403f492,2015-02-28,2015,2,28,72,0
68917a8d3cfdbc8f3403f493,2015-03-01,2015,3,1,71,0
68917a8d3cfdbc8f3403f494,2015-03-02,2015,3,2,70,0
68917a8d3cfdbc8f3403f495,2015-03-03,2015,3,3,68,0
68917a8d3cfdbc8f3403f496,2015-03-04,2015,3,4,73,0
68917a8d3cfdbc8f3403f497,2015-03-05,2015,3,5,75,0
68917a8d3cfdbc8f3403f498,2015-03-06,2015,3,6,74,0
68917a8d3cfdbc8f3403f499,2015-03-07,2015,3,7,75,0
68917a8d3cfdbc8f3403f49a,2015-03-08,2015,3,8,83,0
68917a8d3cfdbc8f3403f49b,2015-03-09,2015,3,9,80,0
68917a8d3cfdbc8f3403f49c,2015-03-10,2015,3,10,81,0
68917a8d3cfdbc8f3403f49d,2015-03-11,2015,3,11,72,0
68917a8d3cfdbc8f3403f49e,2015-03-12,2015,3,12,71,0
68917a8d3cfdbc8f3403f49f,2015-03-13,2015,3,13,68,0
68917a8d3cfdbc8f3403f4a0,2015-03-14,2015,3,14,68,0
68917a8d3cfdbc8f3403f4a1,2015-03-15,2015,3,15,65,0
68917a8d3cfdbc8f3403f4a2,2015-03-16,2015,3,16,62,0
68917a8d3cfdbc8f3403f4a3,2015-03-17,2015,3,17,72,0
68917a8d3cfdbc8f3403f4a4,2015-03-18,2015,3,18,72,0
68917a8d3cfdbc8f3403f4a5,2015-03-19,2015,3,19,75,0
68917a8d3cfdbc8f3403f4a6,2015-03-20,2015,3,20,70,0
68917a8d3cfdbc8f3403f4a7,2015-03-21,2015,3,21,71,0
68917a8d3cfdbc8f3403f4a8,2015-03-22,2015,3,22,68,0
68917a8d3cfdbc8f3403f4a9,2015-03-23,2015,3,23,72,0
68917a8d3cfdbc8f3403f4aa,2015-03-24,2015,3,24,79,0
68917a8d3cfdbc8f3403f4ab,2015-03-25,2015,3,25,68,0
68917a8d3cfdbc8f3403f4ac,2015-03-26,2015,3,26,79,0
68917a8d3cfdbc8f3403f4ad,2015-03-27,2015,3,27,72,0
68917a8d3cfdbc8f3403f4ae,2015-03-28,2015,3,28,73,0
68917a8d3cfdbc8f3403f4af,2015-03-29,2015,3,29,76,0
68917a8d3cfdbc8f3403f4b0,2015-03-30,2015,3,30,69,0
68917a8d3cfdbc8f3403f4b1,2015-03-31,2015,3,31,84,0
68917a8d3cfdbc8f3403f4b2,2015-04-01,2015,4,1,85,0
68917a8d3cfdbc8f3403f4b3,2015-04-02,2015,4,2,77,0
68917a8d3cfdbc8f3403f4b4,2015-04-03,2015,4,3,72,0
68917a8d3cfdbc8f3403f4b5,2015-04-04,2015,4,4,73,0
68917a8d3cfdbc8f3403f4b6,2015-04-05,2015,4,5,82,0
68917a8d3cfdbc8f3403f4b7,2015-04-06,2015,4,6,75,0
68917a8d3cfdbc8f3403f4b8,2015-04-07,2015,4,7,74,0
68917a8d3cfdbc8f3403f4b9,2015-04-08,2015,4,8,72,0
68917a8d3cfdbc8f3403f4ba,2015-04-09,2015,4,9,74,0
68917a8d3cfdbc8f3403f4bb,2015-04-10,2015,4,10,74,0
68917a8d3cfdbc8f3403f4bc,2015-04-11,2015,4,11,84,0
68917a8d3cfdbc8f3403f4bd,2015-04-12,2015,4,12,81,0
68917a8d3cfdbc8f3403f4be,2015-04-13,2015,4,13,74,0
68917a8d3cfdbc8f3403f4bf,2015-04-14,2015,4,14,74,0
68917a8d3cfdbc8f3403f4c0,2015-04-15,2015,4,15,85,0
68917a8d3cfdbc8f3403f4c1,2015-04-16,2015,4,16,74,0
68917a8d3cfdbc8f3403f4c2,2015-04-17,2015,4,17,86,0
68917a8d3cfdbc8f3403f4c3,2015-04-18,2015,4,18,74,0
68917a8d3cfdbc8f3403f4c4,2015-04-19,2015,4,19,74,0
68917a8d3cfdbc8f3403f4c5,2015-04-20,2015,4,20,74,0
68917a8d3cfdbc8f3403f4c6,2015-04-21,2015,4,21,74,0
68917a8d3cfdbc8f3403f4c7,2015-04-22,2015,4,22,74,0
68917a8d3cfdbc8f3403f4c8,2015-04-23,2015,4,23,74,0
68917a8d3cfdbc8f3403f4c9,2015-04-24,2015,4,24,74,0
68917a8d3cfdbc8f3403f4ca,2015-04-25,2015,4,25,74,0
68917a8d3cfdbc8f3403f4cb,2015-04-26,2015,4,26,74,0
68917a8d3cfdbc8f3403f4cc,2015-04-27,2015,4,27,74,0
68917a8d3cfdbc8f3403f4cd,2015-04-28,2015,4,28,74,0
68917a8d3cfdbc8f3403f4ce,2015-04-29,2015,4,29,73,0
68917a8d3cfdbc8f3403f4cf,2015-04-30,2015,4,30,74,0
68917a8d3cfdbc8f3403f4d0,2015-05-01,2015,5,1,74,0
68917a8d3cfdbc8f3403f4d1,2015-05-02,2015,5,2,74,0
68917a8d3cfdbc8f3403f4d2,2015-05-03,2015,5,3,74,0
68917a8d3cfdbc8f3403f4d3,2015-05-04,2015,5,4,74,0
68917a8d3cfdbc8f3403f4d4,2015-05-05,2015,5,5,74,0
68917a8d3cfdbc8f3403f4d5,2015-05-06,2015,5,6,74,0
68917a8d3cfdbc8f3403f4d6,2015-05-07,2015,5,7,74,0
68917a8d3cfdbc8f3403f4d7,2015-05-08,2015,5,8,76,0
68917a8d3cfdbc8f3403f4d8,2015-05-09,2015,5,9,78,0
68917a8d3cfdbc8f3403f4d9,2015-05-10,2015,5,10,74,0
68917a8d3cfdbc8f3403f4da,2015-05-11,2015,5,11,74,0
68917a8d3cfdbc8f3403f4db,2015-05-12,2015,5,12,84,0
68917a8d3cfdbc8f3403f4dc,2015-05-13,2015,5,13,76,0
68917a8d3cfdbc8f3403f4dd,2015-05-14,2015,5,14,85,0
68917a8d3cfdbc8f3403f4de,2015-05-15,2015,5,15,75,0
68917a8d3cfdbc8f3403f4df,2015-05-16,2015,5,16,78,0
68917a8d3cfdbc8f3403f4e0,2015-05-17,2015,5,17,81,0
68917a8d3cfdbc8f3403f4e1,2015-05-18,2015,5,18,76,0
68917a8d3cfdbc8f3403f4e2,2015-05-19,2015,5,19,69,0
68917a8d3cfdbc8f3403f4e3,2015-05-20,2015,5,20,74,0
68917a8d3cfdbc8f3403f4e4,2015-05-21,2015,5,21,75,0
68917a8d3cfdbc8f3403f4e5,2015-05-22,2015,5,22,76,0
68917a8d3cfdbc8f3403f4e6,2015-05-23,2015,5,23,74,0
68917a8d3cfdbc8f3403f4e7,2015-05-24,2015,5,24,78,0
68917a8d3cfdbc8f3403f4e8,2015-05-25,2015,5,25,72,0
68917a8d3cfdbc8f3403f4e9,2015-05-26,2015,5,26,72,0
68917a8d3cfdbc8f3403f4ea,2015-05-27,2015,5,27,72,0
68917a8d3cfdbc8f3403f4eb,2015-05-28,2015,5,28,74,0
68917a8d3cfdbc8f3403f4ec,2015-05-29,2015,5,29,76,0
68917a8d3cfdbc8f3403f4ed,2015-05-30,2015,5,30,80,0
68917a8d3cfdbc8f3403f4ee,2015-05-31,2015,5,31,81,0
68917a8d3cfdbc8f3403f4ef,2015-06-01,2015,6,1,70,0
68917a8d3cfdbc8f3403f4f0,2015-06-02,2015,6,2,79,0
68917a8d3cfdbc8f3403f4f1,2015-06-03,2015,6,3,70,0
68917a8d3cfdbc8f3403f4f2,2015-06-04,2015,6,4,78,0
68917a8d3cfdbc8f3403f4f3,2015-06-05,2015,6,5,80,0
68917a8d3cfdbc8f3403f4f4,2015-06-06,2015,6,6,78,0
68917a8d3cfdbc8f3403f4f5,2015-06-07,2015,6,7,76,0
68917a8d3cfdbc8f3403f4f6,2015-06-08,2015,6,8,74,0
68917a8d3cfdbc8f3403f4f7,2015-06-09,2015,6,9,75,0
68917a8d3cfdbc8f3403f4f8,2015-06-10,2015,6,10,75,0
68917a8d3cfdbc8f3403f4f9,2015-06-11,2015,6,11,74,0
68917a8d3cfdbc8f3403f4fa,2015-06-12,2015,6,12,79,0
68917a8d3cfdbc8f3403f4fb,2015-06-13,2015,6,13,74,0
68917a8d3cfdbc8f3403f4fc,2015-06-14,2015,6,14,81,0
68917a8d3cfdbc8f3403f4fd,2015-06-15,2015,6,15,86,0
68917a8d3cfdbc8f3403f4fe,2015-06-16,2015,6,16,74,0
68917a8d3cfdbc8f3403f4ff,2015-06-17,2015,6,17,82,0
68917a8d3cfdbc8f3403f500,2015-06-18,2015,6,18,79,0
68917a8d3cfdbc8f3403f501,2015-06-19,2015,6,19,74,0
68917a8d3cfdbc8f3403f502,2015-06-20,2015,6,20,74,0
68917a8d3cfdbc8f3403f503,2015-06-21,2015,6,21,74,0
68917a8d3cfdbc8f3403f504,2015-06-22,2015,6,22,61,0
68917a8d3cfdbc8f3403f505,2015-06-23,2015,6,23,58,0
68917a8d3cfdbc8f3403f506,2015-06-24,2015,6,24,64,0
68917a8d3cfdbc8f3403f507,2015-06-25,2015,6,25,57,0
68917a8d3cfdbc8f3403f508,2015-06-27,2015,6,27,60,0
68917a8d3cfdbc8f3403f509,2015-06-28,2015,6,28,65,0
68917a8d3cfdbc8f3403f50a,2015-06-29,2015,6,29,76,0
68917a8d3cfdbc8f3403f50b,2015-06-30,2015,6,30,65,0
68917a8d3cfdbc8f3403f50c,2015-07-01,2015,7,1,61,0
68917a8d3cfdbc8f3403f50d,2015-07-02,2015,7,2,74,0
68917a8d3cfdbc8f3403f50e,2015-07-03,2015,7,3,66,0
68917a8d3cfdbc8f3403f50f,2015-07-04,2015,7,4,66,0
68917a8d3cfdbc8f3403f510,2015-07-05,2015,7,5,62,0
68917a8d3cfdbc8f3403f511,2015-07-06,2015,7,6,75,0
68917a8d3cfdbc8f3403f512,2015-07-07,2015,7,7,83,0
68917a8d3cfdbc8f3403f513,2015-07-08,2015,7,8,68,0
68917a8d3cfdbc8f3403f514,2015-07-09,2015,7,9,66,0
68917a8d3cfdbc8f3403f515,2015-07-10,2015,7,10,74,0
68917a8d3cfdbc8f3403f516,2015-07-11,2015,7,11,74,0
68917a8d3cfdbc8f3403f517,2015-07-12,2015,7,12,63,0
68917a8d3cfdbc8f3403f518,2015-07-13,2015,7,13,80,0
68917a8d3cfdbc8f3403f519,2015-07-14,2015,7,14,79,0
68917a8d3cfdbc8f3403f51a,2015-07-15,2015,7,15,66,0
68917a8d3cfdbc8f3403f51b,2015-07-16,2015,7,16,66,0
68917a8d3cfdbc8f3403f51c,2015-07-17,2015,7,17,74,0
68917a8d3cfdbc8f3403f51d,2015-07-18,2015,7,18,74,0
68917a8d3cfdbc8f3403f51e,2015-07-19,2015,7,19,69,0
68917a8d3cfdbc8f3403f51f,2015-07-20,2015,7,20,62,0
68917a8d3cfdbc8f3403f520,2015-07-21,2015,7,21,79,0
68917a8d3cfdbc8f3403f521,2015-07-23,2015,7,23,77,0
68917a8d3cfdbc8f3403f522,2015-07-24,2015,7,24,73,0
68917a8d3cfdbc8f3403f523,2015-07-25,2015,7,25,81,0
68917a8d3cfdbc8f3403f524,2015-07-26,2015,7,26,74,0
68917a8d3cfdbc8f3403f525,2015-07-27,2015,7,27,74,0
68917a8d3cfdbc8f3403f526,2015-07-28,2015,7,28,72,0
68917a8d3cfdbc8f3403f527,2015-07-29,2015,7,29,76,0
68917a8d3cfdbc8f3403f528,2015-07-30,2015,7,30,80,0
68917a8d3cfdbc8f3403f529,2015-07-31,2015,7,31,75,0
68917a8d3cfdbc8f3403f52a,2015-08-01,2015,8,1,77,0
68917a8d3cfdbc8f3403f52b,2015-08-02,2015,8,2,78,0
68917a8d3cfdbc8f3403f52c,2015-08-03,2015,8,3,74,0
68917a8d3cfdbc8f3403f52d,2015-08-04,2015,8,4,62,0
68917a8d3cfdbc8f3403f52e,2015-08-05,2015,8,5,66,0
68917a8d3cfdbc8f3403f52f,2015-08-06,2015,8,6,61,0
68917a8d3cfdbc8f3403f530,2015-08-07,2015,8,7,72,0
68917a8d3cfdbc8f3403f531,2015-08-08,2015,8,8,76,0
68917a8d3cfdbc8f3403f532,2015-08-09,2015,8,9,67,0
68917a8d3cfdbc8f3403f533,2015-08-10,2015,8,10,72,0
68917a8d3cfdbc8f3403f534,2015-08-11,2015,8,11,73,0
68917a8d3cfdbc8f3403f535,2015-08-12,2015,8,12,74,0
68917a8d3cfdbc8f3403f536,2015-08-13,2015,8,13,74,0
68917a8d3cfdbc8f3403f537,2015-08-14,2015,8,14,69,0
68917a8d3cfdbc8f3403f538,2015-08-15,2015,8,15,74,0
68917a8d3cfdbc8f3403f539,2015-08-16,2015,8,16,74,0
68917a8d3cfdbc8f3403f53a,2015-08-17,2015,8,17,74,0
68917a8d3cfdbc8f3403f53b,2015-08-18,2015,8,18,74,0
68917a8d3cfdbc8f3403f53c,2015-08-19,2015,8,19,74,0
68917a8d3cfdbc8f3403f53d,2015-08-20,2015,8,20,74,0
68917a8d3cfdbc8f3403f53e,2015-08-21,2015,8,21,74,0
68917a8d3cfdbc8f3403f53f,2015-08-22,2015,8,22,74,0
68917a8d3cfdbc8f3403f540,2015-08-23,2015,8,23,74,0
68917a8d3cfdbc8f3403f541,2015-08-24,2015,8,24,57,0
68917a8d3cfdbc8f3403f542,2015-08-26,2015,8,26,68,0
68917a8d3cfdbc8f3403f543,2015-08-27,2015,8,27,74,0
68917a8d3cfdbc8f3403f544,2015-08-28,2015,8,28,74,0
68917a8d3cfdbc8f3403f545,2015-08-29,2015,8,29,74,0
68917a8d3cfdbc8f3403f546,2015-08-31,2015,8,31,74,0
68917a8d3cfdbc8f3403f547,2015-09-01,2015,9,1,74,0
68917a8d3cfdbc8f3403f548,2015-09-02,2015,9,2,74,0
68917a8d3cfdbc8f3403f549,2015-09-03,2015,9,3,74,0
68917a8d3cfdbc8f3403f54a,2015-09-04,2015,9,4,74,0
68917a8d3cfdbc8f3403f54b,2015-09-05,2015,9,5,74,0
68917a8d3cfdbc8f3403f54c,2015-09-06,2015,9,6,74,0
68917a8d3cfdbc8f3403f54d,2015-09-07,2015,9,7,76,0
68917a8d3cfdbc8f3403f54e,2015-09-08,2015,9,8,74,0
68917a8d3cfdbc8f3403f54f,2015-09-09,2015,9,9,74,0
68917a8d3cfdbc8f3403f550,2015-09-10,2015,9,10,74,0
68917a8d3cfdbc8f3403f551,2015-09-11,2015,9,11,81,0
68917a8d3cfdbc8f3403f552,2015-09-12,2015,9,12,75,0
68917a8d3cfdbc8f3403f553,2015-09-13,2015,9,13,82,0
68917a8d3cfdbc8f3403f554,2015-09-14,2015,9,14,63,0
68917a8d3cfdbc8f3403f555,2015-09-15,2015,9,15,64,0
68917a8d3cfdbc8f3403f556,2015-09-16,2015,9,16,63,0
68917a8d3cfdbc8f3403f557,2015-09-17,2015,9,17,69,0
68917a8d3cfdbc8f3403f558,2015-09-18,2015,9,18,71,0
68917a8d3cfdbc8f3403f559,2015-09-19,2015,9,19,75,0
68917a8d3cfdbc8f3403f55a,2015-09-20,2015,9,20,83,0
68917a8d3cfdbc8f3403f55b,2015-09-21,2015,9,21,76,0
68917a8d3cfdbc8f3403f55c,2015-09-22,2015,9,22,77,0
68917a8d3cfdbc8f3403f55d,2015-09-23,2015,9,23,77,0
68917a8d3cfdbc8f3403f55e,2015-09-24,2015,9,24,67,0
68917a8d3cfdbc8f3403f55f,2015-09-25,2015,9,25,68,0
68917a8d3cfdbc8f3403f560,2015-09-26,2015,9,26,72,0
68917a8d3cfdbc8f3403f561,2015-09-27,2015,9,27,80,0
68917a8d3cfdbc8f3403f562,2015-09-28,2015,9,28,72,0
68917a8d3cfdbc8f3403f563,2015-09-29,2015,9,29,84,0
68917a8d3cfdbc8f3403f564,2015-09-30,2015,9,30,68,0
68917a8d3cfdbc8f3403f565,2015-10-01,2015,10,1,79,0
68917a8d3cfdbc8f3403f566,2015-10-02,2015,10,2,69,0
68917a8d3cfdbc8f3403f567,2015-10-03,2015,10,3,72,0
68917a8d3cfdbc8f3403f568,2015-10-04,2015,10,4,65,0
68917a8d3cfdbc8f3403f569,2015-10-05,2015,10,5,78,0
68917a8d3cfdbc8f3403f56a,2015-10-06,2015,10,6,80,0
68917a8d3cfdbc8f3403f56b,2015-10-07,2015,10,7,81,0
68917a8d3cfdbc8f3403f56c,2015-10-08,2015,10,8,72,0
68917a8d3cfdbc8f3403f56d,2015-10-09,2015,10,9,81,0
68917a8d3cfdbc8f3403f56e,2015-10-10,2015,10,10,78,0
68917a8d3cfdbc8f3403f56f,2015-10-11,2015,10,11,77,0
68917a8d3cfdbc8f3403f570,2015-10-12,2015,10,12,79,0
68917a8d3cfdbc8f3403f571,2015-10-13,2015,10,13,80,0
68917a8d3cfdbc8f3403f572,2015-10-14,2015,10,14,82,0
68917a8d3cfdbc8f3403f573,2015-10-15,2015,10,15,85,0
68917a8d3cfdbc8f3403f574,2015-10-16,2015,10,16,81,0
68917a8d3cfdbc8f3403f575,2015-10-17,2015,10,17,76,0
68917a8d3cfdbc8f3403f576,2015-10-18,2015,10,18,76,0
68917a8d3cfdbc8f3403f577,2015-10-19,2015,10,19,74,0
68917a8d3cfdbc8f3403f578,2015-10-20,2015,10,20,83,0
68917a8d3cfdbc8f3403f579,2015-10-21,2015,10,21,79,0
68917a8d3cfdbc8f3403f57a,2015-10-22,2015,10,22,84,0
68917a8d3cfdbc8f3403f57b,2015-10-23,2015,10,23,84,0
68917a8d3cfdbc8f3403f57c,2015-10-24,2015,10,24,80,0
68917a8d3cfdbc8f3403f57d,2015-10-25,2015,10,25,83,0
68917a8d3cfdbc8f3403f57e,2015-10-26,2015,10,26,86,0
68917a8d3cfdbc8f3403f57f,2015-10-27,2015,10,27,88,0
68917a8d3cfdbc8f3403f580,2015-10-28,2015,10,28,89,0
68917a8d3cfdbc8f3403f581,2015-10-29,2015,10,29,81,0
68917a8d3cfdbc8f3403f582,2015-10-30,2015,10,30,74,0
68917a8d3cfdbc8f3403f583,2015-10-31,2015,10,31,79,0
68917a8d3cfdbc8f3403f584,2015-11-01,2015,11,1,83,0
68917a8d3cfdbc8f3403f585,2015-11-02,2015,11,2,84,0
68917a8d3cfdbc8f3403f586,2015-11-03,2015,11,3,77,0
68917a8d3cfdbc8f3403f587,2015-11-04,2015,11,4,84,0
68917a8d3cfdbc8f3403f588,2015-11-05,2015,11,5,88,0
68917a8d3cfdbc8f3403f589,2015-11-06,2015,11,6,80,0
68917a8d3cfdbc8f3403f58a,2015-11-07,2015,11,7,79,0
68917a8d3cfdbc8f3403f58b,2015-11-08,2015,11,8,76,0
68917a8d3cfdbc8f3403f58c,2015-11-09,2015,11,9,81,0
68917a8d3cfdbc8f3403f58d,2015-11-10,2015,11,10,91,0
68917a8d3cfdbc8f3403f58e,2015-11-11,2015,11,11,83,0
68917a8d3cfdbc8f3403f58f,2015-11-12,2015,11,12,79,0
68917a8d3cfdbc8f3403f590,2015-11-13,2015,11,13,84,0
68917a8d3cfdbc8f3403f591,2015-11-14,2015,11,14,79,0
68917a8d3cfdbc8f3403f592,2015-11-15,2015,11,15,82,0
68917a8d3cfdbc8f3403f593,2015-11-16,2015,11,16,83,0
68917a8d3cfdbc8f3403f594,2015-11-17,2015,11,17,76,0
68917a8d3cfdbc8f3403f595,2015-11-18,2015,11,18,77,0
68917a8d3cfdbc8f3403f596,2015-11-19,2015,11,19,86,0
68917a8d3cfdbc8f3403f597,2015-11-20,2015,11,20,80,0
68917a8d3cfdbc8f3403f598,2015-11-21,2015,11,21,71,0
68917a8d3cfdbc8f3403f599,2015-11-22,2015,11,22,75,0
68917a8d3cfdbc8f3403f59a,2015-11-23,2015,11,23,76,0
68917a8d3cfdbc8f3403f59b,2015-11-24,2015,11,24,82,0
68917a8d3cfdbc8f3403f59c,2015-11-25,2015,11,25,83,0
68917a8d3cfdbc8f3403f59d,2015-11-26,2015,11,26,81,0
68917a8d3cfdbc8f3403f59e,2015-11-27,2015,11,27,78,0
68917a8d3cfdbc8f3403f59f,2015-11-28,2015,11,28,77,0
68917a8d3cfdbc8f3403f5a0,2015-11-29,2015,11,29,84,0
68917a8d3cfdbc8f3403f5a1,2015-11-30,2015,11,30,79,0
68917a8d3cfdbc8f3403f5a2,2015-12-01,2015,12,1,85,0
68917a8d3cfdbc8f3403f5a3,2015-12-02,2015,12,2,82,0
68917a8d3cfdbc8f3403f5a4,2015-12-03,2015,12,3,80,0
68917a8d3cfdbc8f3403f5a5,2015-12-04,2015,12,4,84,0
68917a8d3cfdbc8f3403f5a6,2015-12-05,2015,12,5,79,0
68917a8d3cfdbc8f3403f5a7,2015-12-06,2015,12,6,88,0
68917a8d3cfdbc8f3403f5a8,2015-12-08,2015,12,8,71,0
68917a8d3cfdbc8f3403f5a9,2015-12-09,2015,12,9,79,0
68917a8d3cfdbc8f3403f5aa,2015-12-10,2015,12,10,84,0
68917a8d3cfdbc8f3403f5ab,2015-12-11,2015,12,11,80,0
68917a8d3cfdbc8f3403f5ac,2015-12-12,2015,12,12,82,0
68917a8d3cfdbc8f3403f5ad,2015-12-13,2015,12,13,80,0
68917a8d3cfdbc8f3403f5ae,2015-12-14,2015,12,14,78,0
68917a8d3cfdbc8f3403f5af,2015-12-15,2015,12,15,83,0
68917a8d3cfdbc8f3403f5b0,2015-12-16,2015,12,16,72,0
68917a8d3cfdbc8f3403f5b1,2015-12-17,2015,12,17,68,0
68917a8d3cfdbc8f3403f5b2,2015-12-18,2015,12,18,75,0
68917a8d3cfdbc8f3403f5b3,2015-12-19,2015,12,19,86,0
68917a8d3cfdbc8f3403f5b4,2015-12-20,2015,12,20,76,0
68917a8d3cfdbc8f3403f5b5,2015-12-21,2015,12,21,68,0
68917a8d3cfdbc8f3403f5b6,2015-12-22,2015,12,22,77,0
68917a8d3cfdbc8f3403f5b7,2015-12-23,2015,12,23,74,0
68917a8d3cfdbc8f3403f5b8,2015-12-24,2015,12,24,73,0
68917a8d3cfdbc8f3403f5b9,2015-12-25,2015,12,25,71,0
68917a8d3cfdbc8f3403f5ba,2015-12-26,2015,12,26,75,0
68917a8d3cfdbc8f3403f5bb,2015-12-27,2015,12,27,87,0
68917a8d3cfdbc8f3403f5bc,2015-12-28,2015,12,28,78,0
68917a8d3cfdbc8f3403f5bd,2015-12-29,2015,12,29,83,0
68917a8d3cfdbc8f3403f5be,2015-12-30,2015,12,30,72,0
68917a8d3cfdbc8f3403f5bf,2015-12-31,2015,12,31,70,0
68917a8d3cfdbc8f3403f5c0,2016-01-01,2016,1,1,70,0
68917a8d3cfdbc8f3403f5c1,2016-01-02,2016,1,2,75,0
68917a8d3cfdbc8f3403f5c2,2016-01-03,2016,1,3,73,0
68917a8d3cfdbc8f3403f5c3,2016-01-04,2016,1,4,68,0
68917a8d3cfdbc8f3403f5c4,2016-01-05,2016,1,5,73,0
68917a8d3cfdbc8f3403f5c5,2016-01-06,2016,1,6,71,0
68917a8d3cfdbc8f3403f5c6,2016-01-07,2016,1,7,70,0
68917a8d3cfdbc8f3403f5c7,2016-01-08,2016,1,8,68,0
68917a8d3cfdbc8f3403f5c8,2016-01-09,2016,1,9,73,0
68917a8d3cfdbc8f3403f5c9,2016-01-10,2016,1,10,68,0
68917a8d3cfdbc8f3403f5ca,2016-01-11,2016,1,11,82,0
68917a8d3cfdbc8f3403f5cb,2016-01-12,2016,1,12,77,0
68917a8d3cfdbc8f3403f5cc,2016-01-13,2016,1,13,72,0
68917a8d3cfdbc8f3403f5cd,2016-01-14,2016,1,14,79,0
68917a8d3cfdbc8f3403f5ce,2016-01-15,2016,1,15,87,0
68917a8d3cfdbc8f3403f5cf,2016-01-16,2016,1,16,80,0
68917a8d3cfdbc8f3403f5d0,2016-01-17,2016,1,17,88,0
