id_periode,id_petani,bulan_tanam,luas_tanam_m2,bulan_panen,luas_panen_m2,produksi_dalam_gunca,gunca_kg,pengeluaran_rp,harga_jual_perkg,hasil_panen_dijual,status_pengelolaan,jml_tanam_padi_1th,jenis_lahan,air_multi_tanam,pemupukan,jenis_pupuk,pengendalian_hama,jenis_hama,penyakit_padi,pestisida,pengendalian_gulma,cara_pengendalian_gulma
PRD163,PTN103,nov - jan,7500,Maret,7500,44.0,8000,7.000.000,6500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36, KCL",Ada,"Wereng, Tulo/burung pipit",Blas,Ada,Ada,Herbisida dan Mencabut rumput
PRD164,PTN103,mei - juli,7500,Agustus,7500,38.0,7000,7.000.000,6700,Ya sebagian,Bagi hasil,2,Sawah irigasi,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36, KCL",Ada,"Wereng, Tulo/burung pipit",Blas,Ada,Ada,Herbisida dan Mencabut rumput
PRD165,PTN104,nov - jan,8432,Maret,8432,30.0,5500,10.000.000,6500,Ya sebagian,Milik sendiri,2,Sawah irigasi,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36, KCL",Ada,"Wereng, Tulo/burung pipit, Hama putih",Blas,Ada,Ada,Herbisida dan Mencabut rumput
PRD166,PTN104,mei - juli,8432,Agustus,8432,26.0,4800,10.000.000,6500,Ya sebagian,Milik sendiri,2,Sawah irigasi,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36, KCL",Ada,"Wereng, Tulo/burung pipit, Hama putih",Blas,Ada,Ada,Herbisida dan Mencabut rumput
PRD167,PTN105,feb - apr,7800,Januari,7800,25.0,4600,8.000.000,6500,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Wereng, Siput Murbai/Keong",TIDAK ADA,Ada,Ada,Herbisida dan Mencabut rumput
PRD168,PTN105,mei - juli,7800,Juli,7800,18.0,3200,7.000.000,6500,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Wereng, Siput Murbai/Keong",TIDAK ADA,Ada,Ada,Herbisida dan Mencabut rumput
PRD169,PTN106,nov - jan,3124,Januari,3124,9.0,1650,5.100.000,6500,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Siput Murbai/Keong",TIDAK ADA,Ada,Ada,Herbisida dan Mencabut rumput
PRD170,PTN106,mei - juli,3124,Juli,3124,5.0,960,4.200.000,6500,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Siput Murbai/Keong",TIDAK ADA,Ada,Ada,Herbisida dan Mencabut rumput
PRD171,PTN107,feb - apr,7800,Januari,7800,25.0,4600,8.000.000,6500,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Wereng, Siput Murbai/Keong",TIDAK ADA,Ada,Ada,Herbisida dan Mencabut rumput
PRD172,PTN107,mei - juli,7800,Juli,7800,18.0,3200,7.000.000,6500,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Wereng, Siput Murbai/Keong",TIDAK ADA,Ada,Ada,Herbisida dan Mencabut rumput
PRD173,PTN108,nov - jan,3124,Januari,3124,9.0,1650,5.100.000,6500,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Siput Murbai/Keong",TIDAK ADA,Ada,Ada,Herbisida dan Mencabut rumput
PRD174,PTN108,mei - juli,3124,Juli,3124,5.0,960,4.200.000,6500,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Siput Murbai/Keong",TIDAK ADA,Ada,Ada,Herbisida dan Mencabut rumput
PRD175,PTN109,nov - jan,4212,Januari,4212,12.0,2300,5.100.000,6500,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Wereng, Siput Murbai/Keong",TIDAK ADA,Ada,Ada,Herbisida dan Mencabut rumput
PRD176,PTN109,mei - juli,4212,Juli,4212,7.0,1400,4.500.000,6500,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Wereng, Siput Murbai/Keong",TIDAK ADA,Ada,Ada,Herbisida dan Mencabut rumput
PRD177,PTN110,nov - jan,5616,April,5616,19.0,3500,7.300.000,6700,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Wereng, Siput Murbai/Keong",TIDAK ADA,Ada,Ada,Herbisida dan Mencabut rumput
PRD178,PTN110,mei - juli,5616,Agustus,5616,19.0,3500,6.800.000,6500,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Wereng, Siput Murbai/Keong",TIDAK ADA,Ada,Ada,Herbisida dan Mencabut rumput
PRD179,PTN111,nov - jan,7488,Januari,7488,23.0,4200,8.300.000,6500,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Siput Murbai/Keong",TIDAK ADA,Ada,Ada,Herbisida dan Mencabut rumput
PRD180,PTN111,agt - okt,7488,Juli,7488,16.0,3000,8.300.000,6500,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Siput Murbai/Keong",TIDAK ADA,Ada,Ada,Herbisida dan Mencabut rumput
PRD181,PTN112,nov - jan,9360,Januari,9360,37.5,6750,8.600.000,6500,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Hama putih , Siput Murbai/Keong",TIDAK ADA,Ada,Ada,Herbisida dan Mencabut rumput
PRD182,PTN112,mei - juli,9360,Juli,9360,22.2,4000,7.500.000,6500,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Hama putih , Siput Murbai/Keong",TIDAK ADA,Ada,Ada,Herbisida dan Mencabut rumput
PRD183,PTN113,feb - apr,9984,April,9984,4.0,4000,8.600.000,6500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36, KCL",Ada,"Tikus, Wereng, Tulo/burung pipit, Kepinding",TIDAK ADA,Ada,Ada,Herbisida dan Mencabut rumput
PRD184,PTN113,mei - juli,9984,Agustus,9984,4.0,6750,7.500.000,6500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36, KCL",Ada,"Tikus, Wereng, Tulo/burung pipit, Kepinding",TIDAK ADA,Ada,Ada,Herbisida dan Mencabut rumput
PRD185,PTN114,nov - jan,6240,Januari,6240,20.0,3500,7.000.000,6700,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Wereng, Siput Murbai/Keong",TIDAK ADA,Ada,Ada,Herbisida dan Mencabut rumput
PRD186,PTN114,mei - juli,6240,Juli,6240,20.0,3500,6500.000,6500,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Wereng, Siput Murbai/Keong",TIDAK ADA,Ada,Ada,Herbisida dan Mencabut rumput
PRD187,PTN115,nov - jan,1248,Januari,1248,3.9,700,2.500.000,6500,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Siput Murbai/Keong",TIDAK ADA,Ada,Ada,Herbisida
PRD188,PTN115,mei - juli,1248,Juli,1248,3.3,600,2.000.000,6500,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Siput Murbai/Keong",TIDAK ADA,Ada,Ada,Herbisida
PRD189,PTN116,nov - jan,2964,April,2964,6.0,1080,1.500.000,6500,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Wereng, Siput Murbai/Keong",TIDAK ADA,Ada,Ada,Herbisida
PRD190,PTN116,mei - juli,2964,Agustus,2964,6.0,1080,1.500.000,6500,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Wereng, Siput Murbai/Keong",TIDAK ADA,Ada,Ada,Herbisida
PRD191,PTN117,nov - jan,3120,Januari,3120,9.0,1650,5.100.000,6500,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Siput Murbai/Keong",TIDAK ADA,Ada,Ada,Herbisida dan Mencabut rumput
PRD192,PTN117,mei - juli,3120,Juli,3120,5.0,960,4.200.000,6500,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Siput Murbai/Keong",TIDAK ADA,Ada,Ada,Herbisida dan Mencabut rumput
PRD193,PTN118,nov - jan,1404,Januari,1404,4.0,700,2.000.000,6500,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Siput Murbai/Keong","Blas, Bercak daun, Busuk batang",Ada,Ada,Herbisida dan Mencabut rumput
PRD194,PTN118,mei - juli,1404,Juli,1404,4.0,700,2.000.000,6500,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Siput Murbai/Keong","Blas, Bercak daun, Busuk batang",Ada,Ada,Herbisida dan Mencabut rumput
PRD195,PTN119,nov - jan,2500,Januari,2500,9.0,1650,4.200.000,6500,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36, KCL",Ada,"Tikus, Siput Murbai/Keong",TIDAK ADA,Ada,Ada,Herbisida dan Mencabut rumput
PRD196,PTN119,mei - juli,2500,Juli,2500,5.0,960,2.900.000,6500,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36, KCL",Ada,"Tikus, Siput Murbai/Keong",TIDAK ADA,Ada,Ada,Herbisida dan Mencabut rumput
PRD197,PTN120,nov - jan,3748,Januari,3748,8.0,1500,4.100.000,6500,Ya seluruhnya,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Siput Murbai/Keong","Bercak daun, Hawar daun bakteri",Ada,Ada,Herbisida dan Mencabut rumput
PRD198,PTN120,mei - juli,3748,Juli,3748,6.0,1200,3.800.000,6500,Ya seluruhnya,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Siput Murbai/Keong","Bercak daun, Hawar daun bakteri",Ada,Ada,Herbisida dan Mencabut rumput
PRD199,PTN121,nov - jan,5625,April,5625,19.0,3500,7.300.000,6700,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Wereng, Siput Murbai/Keong",TIDAK ADA,Ada,Ada,Herbisida dan Mencabut rumput
PRD200,PTN121,mei - juli,5625,Agustus,5625,19.0,3500,6.800.000,6500,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Wereng, Siput Murbai/Keong",TIDAK ADA,Ada,Ada,Herbisida dan Mencabut rumput
PRD201,PTN122,nov - jan,3744,Januari,3744,8.0,1500,4.100.000,6500,Ya seluruhnya,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Siput Murbai/Keong","Bercak daun, Hawar daun bakteri",Ada,Ada,Herbisida dan Mencabut rumput
PRD202,PTN122,mei - juli,3744,Juli,3744,6.0,1200,3.800.000,6500,Ya seluruhnya,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Siput Murbai/Keong","Bercak daun, Hawar daun bakteri",Ada,Ada,Herbisida dan Mencabut rumput
PRD203,PTN123,nov - jan,1560,Januari,1560,4.0,850,3.000.000,6500,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Wereng, Siput Murbai/Keong",TIDAK ADA,Ada,Ada,Herbisida dan Mencabut rumput
PRD204,PTN123,mei - juli,1560,Juli,1560,4.0,720,2.700.000,6500,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Wereng, Siput Murbai/Keong",TIDAK ADA,Ada,Ada,Herbisida dan Mencabut rumput
PRD205,PTN124,nov - jan,2500,Januari,2500,9.0,1650,4.200.000,6500,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36, KCL",Ada,"Tikus, Siput Murbai/Keong",TIDAK ADA,Ada,Ada,Herbisida dan Mencabut rumput
PRD206,PTN124,mei - juli,2500,Juli,2500,5.0,960,2.900.000,6500,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36, KCL",Ada,"Tikus, Siput Murbai/Keong",TIDAK ADA,Ada,Ada,Herbisida dan Mencabut rumput
PRD207,PTN125,nov - jan,8112,Maret,8112,21.9,3942,9.000.000,6300,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Hama putih, Siput Murbai/Keong","Bercak daun, Hawar pelepah daun, Busuk batang",Ada,Ada,Herbisida
PRD208,PTN125,mei - juli,8112,Agustus,8112,2.3,420,1.800.000,6500,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Hama putih, Siput Murbai/Keong","Bercak daun, Hawar pelepah daun, Busuk batang",Ada,Ada,Herbisida
PRD209,PTN126,nov - jan,4992,Maret,4992,18.9,3400,8.000.000,6300,Ya sebagian,Milik sendiri,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Hama putih, Siput Murbai/Keong","Blas, Bercak daun",Ada,Ada,Herbisida
PRD210,PTN126,mei - juli,4992,Mei,2300,0.8,150,1.800.000,6500,Ya sebagian,Milik sendiri,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Hama putih, Siput Murbai/Keong","Blas, Bercak daun",Ada,Ada,Herbisida
PRD211,PTN127,nov - jan,1248,Desember,1248,12.8,2300,1.700.000,6300,Tidak,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Wereng, walang sangit, Siput Murbai/Keong",Busuk batang,Ada,Ada,Herbisida
PRD212,PTN127,mei - juli,1248,Mei,1248,1.1,200,1.300.000,6500,Tidak,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-37",Ada,"Wereng, walang sangit, Siput Murbai/Keong",Busuk batang,Ada,Ada,Herbisida
PRD213,PTN128,des - feb,936,Maret,936,0.9,160,8.000.000,6500,Tidak,Milik sendiri,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"walang sangit, Hama putih","Bercak daun, Busuk batang",Ada,Ada,Herbisida
PRD214,PTN128,feb - apr,936,Agustus,500,0.4,70,5.000.000,6500,Tidak,Milik sendiri,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-37",Ada,"walang sangit, Hama putih","Bercak daun, Busuk batang",Ada,Ada,Herbisida
PRD215,PTN129,des - feb,3120,Maret,3120,5.8,1050,4.000.000,6300,Ya sebagian,Milik sendiri,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Wereng, penggerek batang padi, walang sangit, Hama putih , Siput Murbai/Keong","Blas, Bercak daun, Busuk batang",Ada,Ada,Herbisida
PRD216,PTN129,feb - apr,3120,Mei,3120,5.8,1050,4.000.000,6300,Tidak,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Wereng, penggerek batang padi, walang sangit, Hama putih , Siput Murbai/Keong","Blas, Bercak daun, Busuk batang",Ada,Ada,Herbisida dan Mencabut rumput
PRD217,PTN130,des - feb,950,Maret,950,2.2,400,2.000.000,6300,Tidak,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Wereng, penggerek batang padi, walang sangit, Hama putih , Siput Murbai/Keong","Blas, Bercak daun, Busuk batang",Ada,Ada,Herbisida dan Mencabut rumput
PRD218,PTN130,feb - apr,950,Mei,950,2.2,400,2.000.000,6300,Ya sebagian,Milik sendiri,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Wereng, penggerek batang padi, walang sangit, Hama putih , Siput Murbai/Keong","Blas, Bercak daun, Busuk batang",Ada,Ada,Herbisida dan Mencabut rumput
PRD219,PTN131,des - feb,7500,Maret,7500,16.7,3000,10.000.000,6300,Ya sebagian,Milik sendiri,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Wereng, penggerek batang padi, walang sangit, Hama putih , Siput Murbai/Keong","Blas, Bercak daun, Busuk batang",Ada,Ada,Herbisida dan Mencabut rumput
PRD220,PTN131,feb - apr,7500,Mei,7500,16.7,3000,10.000.000,6300,Ya sebagian,Milik sendiri,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Wereng, penggerek batang padi, walang sangit, Hama putih , Siput Murbai/Keong","Blas, Bercak daun, Busuk batang",Ada,Ada,Herbisida dan Mencabut rumput
PRD221,PTN132,des - feb,936,Maret,936,2.3,420,1.800.000,6700,Ya sebagian,Milik sendiri,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Wereng, penggerek batang padi, walang sangit, Hama putih , Siput Murbai/Keong","Blas, Bercak daun, Busuk batang",Ada,Ada,Herbisida dan Mencabut rumput
PRD222,PTN132,feb - apr,936,Mei,936,2.3,420,1.800.000,6700,Ya sebagian,Milik sendiri,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Wereng, penggerek batang padi, walang sangit, Hama putih , Siput Murbai/Keong","Blas, Bercak daun, Busuk batang",Ada,Ada,Herbisida dan Mencabut rumput
PRD223,PTN133,des - feb,936,Maret,936,1.0,180,1.500.000,6300,Ya sebagian,Milik sendiri,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Wereng, penggerek batang padi, walang sangit, Hama putih , Siput Murbai/Keong","Blas, Bercak daun, Busuk batang",Ada,Ada,Herbisida dan Mencabut rumput
PRD224,PTN133,feb - apr,936,Mei,936,1.0,180,1.500.000,6700,Ya sebagian,Milik sendiri,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Wereng, penggerek batang padi, walang sangit, Hama putih , Siput Murbai/Keong","Blas, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD225,PTN134,des - feb,1248,Maret,1248,3.3,600,2.000.000,6300,Ya sebagian,Milik sendiri,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Wereng, penggerek batang padi, walang sangit, Hama putih , Siput Murbai/Keong","Blas, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD226,PTN134,feb - apr,1248,Mei,1248,3.3,600,2.000.000,6300,Ya sebagian,Milik sendiri,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Wereng, penggerek batang padi, walang sangit, Hama putih , Siput Murbai/Keong","Blas, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD227,PTN135,nov - jan,936,Maret,936,1.0,420,1.800.000,6500,Ya sebagian,Milik sendiri,2,Sawah irigasi,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"walang sangit, Hama putih, Siput Murbai/Keong","Hawar daun bakteri, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD228,PTN135,mei - juli,936,Agustus,936,1.7,300,2.000.000,6700,Ya sebagian,Milik sendiri,2,Sawah irigasi,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-37",Ada,"walang sangit, Hama putih, Siput Murbai/Keong","Hawar daun bakteri, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD229,PTN136,nov - jan,1250,Maret,1250,3.1,560,2.000.000,6400,Ya sebagian,Milik sendiri,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Wereng, penggerek batang padi, walang sangit","Blas, Hawar daun bakteri, Busuk batang",Ada,Ada,Mencabut rumput
PRD230,PTN136,mei - juli,1250,Mei,1250,3.1,560,2.000.000,6500,Ya sebagian,Milik sendiri,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-37",Ada,"Wereng, penggerek batang padi, walang sangit","Blas, Hawar daun bakteri, Busuk batang",Ada,Ada,Mencabut rumput
PRD231,PTN137,nov - jan,2500,Januari,2500,11.0,2000,3.000.000,6700,Ya seluruhnya,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Wereng, Tulo/burung pipit, penggerek batang padi, walang sangit, Siput Murbai/Keong","Blas, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD232,PTN137,mei - juli,2500,September,2500,11.0,2000,3.000.000,6700,Ya seluruhnya,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Wereng, Tulo/burung pipit, penggerek batang padi, walang sangit, Siput Murbai/Keong","Blas, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD233,PTN138,nov - jan,6000,Januari,6000,23.0,4200,7.000.000,6700,Ya seluruhnya,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Wereng, Tulo/burung pipit, penggerek batang padi, walang sangit, Siput Murbai/Keong","Blas, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD234,PTN138,mei - juli,6000,September,6000,23.0,4200,7.000.000,6500,Ya seluruhnya,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Wereng, Tulo/burung pipit, penggerek batang padi, walang sangit, Siput Murbai/Keong","Blas, Busuk batang, Tungro",Ada,Ada,Mencabut rumput
PRD235,PTN139,nov - jan,5000,Januari,5000,19.0,3500,6.000.0000,6700,Ya seluruhnya,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Wereng, Tulo/burung pipit, penggerek batang padi, walang sangit, Siput Murbai/Keong","Blas, Busuk batang, Tungro",Ada,Ada,Mencabut rumput
PRD236,PTN139,mei - juli,5000,September,5000,19.0,3500,6.000.0000,6500,Ya seluruhnya,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Wereng, Tulo/burung pipit, penggerek batang padi, walang sangit, Siput Murbai/Keong","Blas, Busuk batang, Tungro",Ada,Ada,Mencabut rumput
PRD237,PTN140,nov - jan,5000,Januari,5000,19.0,3500,6.000.0000,6700,Ya seluruhnya,Milik sendiri,2,Sawah tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Wereng, Tulo/burung pipit, penggerek batang padi, walang sangit, Siput Murbai/Keong","Blas, Busuk batang, Tungro",Ada,Ada,Mencabut rumput
