Date,year,month,day,SST,Prec,RH,WSPD,SWRad
2011-07-19,2011,7,19,28.78,0.0,81.3,6.7,272.82
2011-07-20,2011,7,20,28.84,0.12,83.3,6.0,260.49
2011-07-21,2011,7,21,28.73,0.06,81.0,6.6,95.42
2011-07-22,2011,7,22,28.82,0.0,80.6,6.0,262.69
2011-07-23,2011,7,23,28.79,0.0,81.0,6.8,231.88
2011-07-24,2011,7,24,28.69,0.97,84.0,7.4,70.77
2011-07-25,2011,7,25,28.72,0.37,84.8,7.3,150.89
2011-07-26,2011,7,26,28.75,0.61,83.6,7.1,203.71
2011-07-27,2011,7,27,28.73,0.06,82.1,6.6,200.19
2011-07-28,2011,7,28,28.7,0.0,81.0,6.6,252.57
2011-07-29,2011,7,29,28.69,0.0,79.8,7.1,258.29
2011-07-30,2011,7,30,28.78,0.0,82.5,5.6,253.89
2011-07-31,2011,7,31,28.84,0.0,81.3,4.5,227.04
2011-08-01,2011,8,1,28.74,0.55,83.6,5.9,122.27
2011-08-02,2011,8,2,28.74,0.06,82.5,6.7,141.2
2011-08-03,2011,8,3,28.97,0.0,80.6,4.1,289.11
2011-08-04,2011,8,4,28.94,0.0,81.0,2.9,279.86
2011-08-05,2011,8,5,28.75,0.0,79.4,3.0,278.54
2011-08-06,2011,8,6,29.01,0.0,78.7,3.8,300.55
2011-08-07,2011,8,7,28.88,0.12,81.7,6.7,290.87
2011-08-08,2011,8,8,28.84,0.0,80.6,5.5,274.14
2011-08-09,2011,8,9,28.83,0.0,81.0,5.1,241.13
2011-08-10,2011,8,10,28.87,0.0,79.8,4.5,254.33
2011-08-11,2011,8,11,28.88,0.0,80.2,4.4,283.82
2011-08-12,2011,8,12,28.98,0.43,82.5,6.4,303.63
2011-08-13,2011,8,13,28.95,0.0,78.7,6.9,175.1
2011-08-14,2011,8,14,28.91,0.55,82.1,3.3,201.51
2011-08-15,2011,8,15,28.59,0.06,80.2,5.8,186.98
2011-08-16,2011,8,16,28.67,0.0,80.6,5.3,295.71
2011-08-17,2011,8,17,28.71,0.0,81.7,4.9,234.08
2011-08-18,2011,8,18,28.76,0.0,82.1,5.9,282.5
2011-08-19,2011,8,19,28.77,0.43,81.0,6.4,270.62
2011-08-20,2011,8,20,28.78,0.0,79.4,4.7,243.77
2011-08-21,2011,8,21,28.88,,80.6,5.1,291.31
2011-08-22,2011,8,22,28.83,0.0,80.6,4.4,275.02
2011-08-23,2011,8,23,28.63,,87.4,6.0,43.92
2011-08-24,2011,8,24,28.57,0.12,79.4,4.2,71.21
2011-08-25,2011,8,25,28.7,0.0,80.6,3.8,238.48
2011-08-26,2011,8,26,29.15,0.0,82.5,3.5,266.22
2011-08-27,2011,8,27,29.11,,85.5,5.1,187.86
2011-08-28,2011,8,28,29.07,0.18,84.0,7.0,74.29
2011-08-29,2011,8,29,29.05,0.0,79.8,4.9,216.47
2011-08-30,2011,8,30,29.01,0.0,79.8,5.3,282.5
2011-08-31,2011,8,31,29.06,0.0,81.3,5.7,298.35
2011-09-01,2011,9,1,29.02,0.0,81.7,5.3,227.48
2011-09-02,2011,9,2,29.11,,81.3,5.5,258.73
2011-09-03,2011,9,3,29.05,0.12,81.0,3.6,155.73
2011-09-04,2011,9,4,28.89,0.37,85.5,4.0,35.12
2011-09-05,2011,9,5,29.0,0.24,84.4,4.4,224.4
2011-09-06,2011,9,6,29.01,0.0,81.3,5.2,193.58
2011-09-07,2011,9,7,29.1,0.0,80.2,4.4,270.62
2011-09-08,2011,9,8,29.2,0.12,77.5,3.6,253.45
2011-09-09,2011,9,9,29.17,0.12,80.6,6.0,285.14
2011-09-10,2011,9,10,28.98,1.16,83.6,8.2,100.7
2011-09-11,2011,9,11,28.87,0.37,81.3,8.2,147.8
2011-09-12,2011,9,12,28.83,0.0,78.7,8.0,235.84
2011-09-13,2011,9,13,28.8,0.12,82.5,6.6,161.45
2011-09-14,2011,9,14,28.73,0.0,82.1,6.5,220.0
2011-09-15,2011,9,15,28.72,0.18,83.3,5.1,162.77
2011-09-16,2011,9,16,28.77,0.0,82.5,4.8,223.08
2011-09-17,2011,9,17,28.89,0.0,81.3,4.5,282.94
2011-09-18,2011,9,18,28.83,0.55,83.6,4.8,223.96
2011-09-19,2011,9,19,28.84,0.0,81.3,4.5,202.39
2011-09-20,2011,9,20,28.81,0.06,81.7,5.3,256.97
2011-09-21,2011,9,21,28.82,0.0,79.1,5.4,251.25
2011-09-22,2011,9,22,28.83,0.0,80.2,6.3,293.07
2011-09-23,2011,9,23,28.81,0.0,82.9,5.3,251.69
2011-09-24,2011,9,24,28.83,0.0,81.3,3.6,275.9
2011-09-25,2011,9,25,29.03,0.0,80.6,3.1,157.05
2011-09-26,2011,9,26,29.13,0.24,79.1,4.6,237.16
2011-09-27,2011,9,27,29.04,0.0,81.7,7.2,260.49
2011-09-28,2011,9,28,28.82,0.06,82.5,7.6,160.57
2011-09-29,2011,9,29,28.7,0.06,82.9,8.4,249.93
2011-09-30,2011,9,30,28.62,0.18,82.1,8.4,213.39
2011-10-01,2011,10,1,28.51,0.3,84.8,6.6,158.37
2011-10-02,2011,10,2,28.5,0.49,84.0,6.5,138.12
2011-10-03,2011,10,3,28.59,0.0,83.6,6.1,261.81
2011-10-04,2011,10,4,28.57,1.83,85.9,6.2,164.53
2011-10-05,2011,10,5,28.44,0.18,81.3,5.6,211.63
2011-10-06,2011,10,6,28.66,0.0,81.0,5.3,301.43
2011-10-07,2011,10,7,28.59,0.18,82.1,6.6,268.86
2011-10-08,2011,10,8,28.54,0.73,82.5,6.5,288.23
2011-10-09,2011,10,9,28.43,,84.8,6.6,131.08
2011-10-10,2011,10,10,28.41,,89.7,5.5,37.76
2011-10-11,2011,10,11,28.44,0.12,84.4,5.4,135.04
2011-10-12,2011,10,12,28.59,0.3,81.7,4.7,270.62
2011-10-13,2011,10,13,28.77,0.0,80.6,3.7,288.67
2011-10-14,2011,10,14,28.93,0.0,81.0,3.8,306.71
2011-10-15,2011,10,15,29.19,0.0,79.4,1.8,314.2
2011-10-16,2011,10,16,29.33,0.0,76.0,0.9,299.67
2011-10-17,2011,10,17,29.29,0.0,72.6,0.7,289.55
2011-10-18,2011,10,18,29.48,0.0,75.6,2.1,271.5
2011-10-19,2011,10,19,29.47,0.43,79.8,3.5,219.12
2011-10-20,2011,10,20,29.02,1.58,83.6,1.8,82.22
2011-10-21,2011,10,21,29.24,0.0,81.3,1.1,221.76
2011-10-22,2011,10,22,29.13,0.12,81.0,2.6,273.7
2011-10-23,2011,10,23,28.93,0.43,82.5,0.8,48.76
2011-10-24,2011,10,24,29.29,0.0,78.3,1.6,249.05
2011-10-25,2011,10,25,29.42,0.24,81.7,2.9,284.26
2011-10-26,2011,10,26,29.43,0.91,84.8,2.7,244.65
2011-10-27,2011,10,27,29.21,0.0,84.0,3.0,117.87
2011-10-28,2011,10,28,29.35,0.0,81.0,1.8,248.17
2011-10-29,2011,10,29,29.62,0.06,82.1,,216.03
2011-10-30,2011,10,30,29.31,0.0,84.0,,232.32
2011-10-31,2011,10,31,29.13,0.61,85.9,,207.67
2011-11-01,2011,11,1,28.96,1.46,82.5,,69.01
2011-11-02,2011,11,2,28.9,,87.8,,50.08
2011-11-03,2011,11,3,28.88,0.18,81.3,,204.15
2011-11-04,2011,11,4,28.92,0.0,80.2,,106.87
2011-11-05,2011,11,5,28.92,0.06,81.7,,108.63
2011-11-06,2011,11,6,29.08,0.0,80.2,,219.12
2011-11-07,2011,11,7,29.2,0.06,81.0,,269.3
2011-11-08,2011,11,8,29.04,0.0,81.3,,270.62
2011-11-09,2011,11,9,29.0,0.0,79.1,,282.94
2011-11-10,2011,11,10,29.0,1.22,84.8,,242.89
2011-11-11,2011,11,11,28.72,0.73,84.8,,79.57
2011-11-12,2011,11,12,28.87,0.0,82.1,,188.74
2011-11-13,2011,11,13,29.28,0.0,75.6,,228.36
2011-11-14,2011,11,14,29.43,0.0,73.0,,278.1
2011-11-15,2011,11,15,29.22,0.0,77.5,,297.47
2011-11-16,2011,11,16,29.44,0.0,79.4,,288.23
2011-11-17,2011,11,17,29.43,0.0,81.3,,285.58
2011-11-18,2011,11,18,29.52,0.0,77.9,,241.13
2011-11-19,2011,11,19,29.59,0.0,79.4,,280.74
2011-11-20,2011,11,20,29.58,0.91,82.1,,274.14
2011-11-21,2011,11,21,29.61,0.06,84.0,,253.89
2011-11-22,2011,11,22,29.57,0.0,83.3,,244.65
2011-11-23,2011,11,23,29.41,,88.2,,143.84
2011-11-24,2011,11,24,29.62,0.43,84.0,,222.2
2011-11-25,2011,11,25,29.86,0.91,83.3,,257.85
2011-11-26,2011,11,26,29.53,0.55,84.0,,33.35
2011-11-27,2011,11,27,29.42,0.0,80.6,,150.01
2011-11-28,2011,11,28,29.18,0.18,84.8,,193.58
2011-11-29,2011,11,29,29.22,,85.2,,241.13
2011-11-30,2011,11,30,29.23,1.34,91.3,,106.43
2011-12-01,2011,12,1,29.2,0.55,83.3,,54.04
2011-12-02,2011,12,2,29.24,0.0,77.5,,200.19
2011-12-03,2011,12,3,29.24,0.0,77.5,,287.35
2011-12-04,2011,12,4,29.51,0.0,76.8,,283.38
2011-12-05,2011,12,5,29.42,0.0,77.9,,286.03
2011-12-06,2011,12,6,29.41,0.0,77.5,,282.5
2011-12-07,2011,12,7,29.36,0.0,78.3,,284.26
2011-12-08,2011,12,8,29.36,0.12,83.3,,223.96
2011-12-09,2011,12,9,29.51,0.0,81.0,,278.98
2011-12-10,2011,12,10,29.53,0.0,79.4,,279.42
2011-12-11,2011,12,11,29.58,0.24,81.0,,179.94
2011-12-12,2011,12,12,29.41,0.12,84.0,,76.93
2011-12-13,2011,12,13,29.37,0.0,84.4,,107.75
2011-12-14,2011,12,14,29.45,0.0,78.7,,273.26
2011-12-15,2011,12,15,29.47,0.49,84.8,,214.71
2011-12-16,2011,12,16,29.31,0.06,83.3,,131.08
2011-12-17,2011,12,17,29.4,0.43,84.0,,202.39
2011-12-18,2011,12,18,29.62,0.24,82.1,,240.25
2011-12-19,2011,12,19,29.59,0.06,83.3,,231.44
2011-12-20,2011,12,20,29.47,0.97,87.8,,64.61
2011-12-21,2011,12,21,29.63,0.0,79.8,,267.98
2011-12-22,2011,12,22,29.44,1.04,87.4,,87.5
2011-12-23,2011,12,23,29.37,0.73,87.1,,56.24
2011-12-24,2011,12,24,29.23,0.3,82.9,,163.65
2011-12-25,2011,12,25,29.06,0.18,83.3,,164.09
2011-12-26,2011,12,26,28.93,0.0,81.0,,231.44
2011-12-27,2011,12,27,28.85,0.0,75.6,,211.63
2011-12-28,2011,12,28,29.02,0.0,71.4,,274.58
2011-12-29,2011,12,29,28.98,0.0,,,293.07
2011-12-30,2011,12,30,29.19,0.0,,,298.35
2011-12-31,2011,12,31,29.31,0.0,73.3,,266.22
2012-01-01,2012,1,1,29.25,0.0,75.6,,263.14
2012-01-02,2012,1,2,28.98,0.0,77.9,,133.28
2012-01-03,2012,1,3,29.24,0.0,78.3,,280.74
2012-01-04,2012,1,4,29.5,0.0,78.7,,234.52
2012-01-05,2012,1,5,29.65,0.06,77.5,,242.45
2012-01-06,2012,1,6,29.59,0.61,76.8,,271.06
2012-01-07,2012,1,7,29.32,0.06,81.7,,152.65
2012-01-08,2012,1,8,29.29,0.0,78.3,,257.41
2012-01-09,2012,1,9,29.23,0.0,76.8,,270.62
2012-01-10,2012,1,10,29.23,,79.4,,263.58
2012-01-11,2012,1,11,29.48,0.85,82.5,,234.52
2012-01-12,2012,1,12,29.18,0.0,80.6,,243.77
2012-01-13,2012,1,13,29.17,0.0,81.7,,207.23
2012-01-14,2012,1,14,29.1,0.06,83.3,,195.79
2012-01-15,2012,1,15,29.12,0.0,84.0,,201.51
2012-01-16,2012,1,16,29.06,0.24,87.4,,97.18
2012-01-17,2012,1,17,29.12,0.0,83.6,,241.13
2012-01-18,2012,1,18,29.16,0.0,81.7,,216.03
2012-01-19,2012,1,19,29.49,0.0,74.1,,275.02
2012-01-20,2012,1,20,29.42,0.0,71.8,,269.3
2012-01-21,2012,1,21,29.37,0.0,70.7,,273.26
2012-01-22,2012,1,22,29.39,0.0,73.3,,272.38
2012-01-23,2012,1,23,29.27,0.0,75.3,,256.53
2012-01-24,2012,1,24,29.11,0.0,77.2,,220.0
2012-01-25,2012,1,25,28.92,0.0,80.2,,194.47
2012-01-26,2012,1,26,28.92,0.18,79.8,,242.01
2012-01-27,2012,1,27,28.9,0.0,81.7,,208.11
2012-01-28,2012,1,28,29.01,0.0,81.0,,244.21
2012-01-29,2012,1,29,29.07,0.0,79.1,,228.8
2012-01-30,2012,1,30,28.92,0.0,77.2,,212.07
2012-01-31,2012,1,31,28.91,0.0,79.1,,243.77
2012-02-01,2012,2,1,29.05,0.0,80.2,,245.97
2012-02-02,2012,2,2,29.18,0.0,80.6,,235.84
2012-02-03,2012,2,3,29.07,0.0,82.9,,231.0
2012-02-04,2012,2,4,29.54,0.0,79.8,,282.5
2012-02-05,2012,2,5,29.1,0.24,82.9,,96.3
2012-02-06,2012,2,6,29.29,0.3,84.0,,287.35
2012-02-07,2012,2,7,29.39,0.0,80.2,,290.43
2012-02-08,2012,2,8,29.47,0.0,77.9,,300.55
2012-02-09,2012,2,9,29.22,0.0,79.8,,257.41
2012-02-10,2012,2,10,29.18,0.67,82.1,,184.78
2012-02-11,2012,2,11,29.16,0.06,81.0,,221.76
2012-02-12,2012,2,12,29.11,0.06,85.5,,161.45
2012-02-13,2012,2,13,29.2,0.12,84.4,,155.29
2012-02-14,2012,2,14,29.3,0.06,84.0,,127.56
2012-02-15,2012,2,15,29.18,0.24,84.4,,141.2
2012-02-16,2012,2,16,29.12,0.0,80.6,,137.24
2012-02-17,2012,2,17,29.48,0.0,79.8,,245.97
2012-02-18,2012,2,18,29.22,0.0,80.6,,131.52
2012-02-19,2012,2,19,29.25,0.0,79.1,,257.41
2012-02-20,2012,2,20,29.35,0.0,80.6,,249.93
2012-02-21,2012,2,21,29.32,0.06,82.5,,220.44
2012-02-22,2012,2,22,29.3,0.97,87.1,,177.74
2012-02-23,2012,2,23,29.37,0.12,85.5,,172.46
2012-02-24,2012,2,24,29.12,,91.3,,16.63
2012-02-25,2012,2,25,29.15,0.0,82.1,,177.74
2012-02-26,2012,2,26,29.31,0.67,84.0,,216.91
2012-02-27,2012,2,27,29.38,0.91,85.2,,213.39
2012-02-28,2012,2,28,29.11,0.61,86.7,,96.74
2012-02-29,2012,2,29,29.01,0.0,81.7,,190.5
2012-03-01,2012,3,1,29.05,0.0,80.2,,291.75
2012-03-02,2012,3,2,29.32,0.0,79.1,,282.94
2012-03-03,2012,3,3,29.16,0.24,80.6,,163.65
2012-03-04,2012,3,4,28.94,,86.3,,60.21
2012-03-05,2012,3,5,28.98,0.0,80.6,,137.68
2012-03-06,2012,3,6,28.9,0.0,79.8,,179.5
2012-03-07,2012,3,7,28.71,0.0,73.7,,173.34
2012-03-08,2012,3,8,28.47,0.0,71.4,,176.42
2012-03-09,2012,3,9,28.54,0.0,75.6,,190.06
2012-03-10,2012,3,10,28.8,0.0,,,299.23
2012-03-11,2012,3,11,29.29,0.0,71.8,,277.22
2012-03-12,2012,3,12,29.19,0.0,82.1,,226.6
2012-03-13,2012,3,13,29.17,0.0,83.6,,284.26
2012-03-14,2012,3,14,29.44,0.0,82.5,,269.74
2012-03-15,2012,3,15,29.89,0.0,79.1,,311.56
2012-03-16,2012,3,16,29.73,0.0,80.2,,287.79
2012-03-17,2012,3,17,29.75,0.0,79.4,,244.21
2012-03-18,2012,3,18,29.85,0.0,77.2,,298.35
2012-03-19,2012,3,19,29.97,0.0,74.9,,307.15
2012-03-20,2012,3,20,30.04,0.0,73.3,,266.22
2012-03-21,2012,3,21,29.97,0.0,74.1,,309.36
2012-03-22,2012,3,22,29.88,0.0,70.7,,301.43
2012-03-23,2012,3,23,29.93,0.0,71.1,,299.67
2012-03-24,2012,3,24,29.91,0.79,73.7,,314.2
2012-03-25,2012,3,25,29.65,1.22,87.4,,105.11
2012-03-26,2012,3,26,29.17,0.85,83.3,,164.97
2012-03-27,2012,3,27,29.22,0.55,83.3,,304.07
2012-03-28,2012,3,28,29.21,0.0,85.5,,249.93
2012-03-29,2012,3,29,29.96,0.18,77.5,,328.72
2012-03-30,2012,3,30,29.58,0.0,82.1,,223.08
2012-03-31,2012,3,31,29.54,0.0,83.6,,112.15
2012-04-01,2012,4,1,30.07,0.0,76.4,,308.03
2012-04-02,2012,4,2,30.12,0.0,78.3,,271.06
2012-04-03,2012,4,3,30.04,0.0,76.8,,318.16
2012-04-04,2012,4,4,29.83,0.0,79.4,,300.11
2012-04-05,2012,4,5,29.64,0.12,83.6,,116.99
2012-04-06,2012,4,6,30.21,0.06,80.6,,293.95
2012-04-07,2012,4,7,30.35,0.0,76.8,,318.16
2012-04-08,2012,4,8,29.71,0.06,82.5,,108.63
2012-04-09,2012,4,9,29.82,0.12,84.0,,277.22
2012-04-10,2012,4,10,29.87,0.0,81.3,,136.8
2012-04-11,2012,4,11,30.28,0.0,78.7,,324.76
2012-04-12,2012,4,12,30.03,0.0,80.6,,209.87
2012-04-13,2012,4,13,29.89,0.12,82.9,,104.67
2012-04-14,2012,4,14,30.12,0.12,81.3,,220.88
2012-04-15,2012,4,15,30.01,0.12,81.7,,130.2
2012-04-16,2012,4,16,30.07,0.24,80.2,,283.38
2012-04-17,2012,4,17,29.93,1.83,86.7,,101.58
2012-04-18,2012,4,18,29.77,0.18,85.9,,98.5
2012-04-19,2012,4,19,29.8,0.61,86.7,,226.6
2012-04-20,2012,4,20,29.62,0.0,82.5,,176.42
2012-04-21,2012,4,21,29.67,0.06,80.2,,224.4
2012-04-22,2012,4,22,29.76,0.06,82.1,,308.03
2012-04-23,2012,4,23,29.78,0.06,83.3,,214.27
2012-04-24,2012,4,24,30.09,0.0,81.7,,277.22
2012-04-25,2012,4,25,30.0,0.0,80.2,,302.31
2012-04-26,2012,4,26,30.37,0.0,76.8,,304.51
2012-04-27,2012,4,27,30.16,0.67,83.3,,273.26
2012-04-28,2012,4,28,29.8,,89.0,,23.67
2012-04-29,2012,4,29,29.68,0.0,76.4,,132.4
2012-04-30,2012,4,30,29.57,0.43,87.8,,65.93
2012-05-01,2012,5,1,29.58,0.0,84.8,,157.49
2012-05-02,2012,5,2,29.67,0.06,83.6,,298.79
2012-05-03,2012,5,3,29.69,0.0,84.4,,203.27
2012-05-04,2012,5,4,29.61,1.64,82.5,,106.87
2012-05-05,2012,5,5,29.61,0.0,83.3,,151.33
2012-05-06,2012,5,6,29.67,0.0,82.1,,299.23
2012-05-07,2012,5,7,29.61,0.0,79.1,,234.52
2012-05-08,2012,5,8,29.67,0.0,80.6,,293.95
2012-05-09,2012,5,9,29.7,0.0,82.1,,238.48
2012-05-10,2012,5,10,30.01,0.0,80.6,,303.19
2012-05-12,2012,5,12,29.87,0.0,81.4,,265.72
2012-05-13,2012,5,13,29.97,0.0,81.4,,270.41
2012-05-14,2012,5,14,29.83,0.0,80.6,,260.55
2012-05-15,2012,5,15,29.85,0.0,79.8,,215.52
2012-05-16,2012,5,16,29.82,0.06,79.8,,282.6
2012-05-17,2012,5,17,29.88,0.24,81.4,,258.68
2012-05-18,2012,5,18,29.86,0.0,79.4,,234.75
2012-05-19,2012,5,19,29.96,0.0,79.0,,278.85
2012-05-20,2012,5,20,29.94,0.12,81.8,,281.67
2012-05-21,2012,5,21,29.8,0.06,80.6,,215.52
2012-05-22,2012,5,22,29.76,0.06,80.2,,167.67
2012-05-23,2012,5,23,29.75,0.61,82.2,,181.74
2012-05-24,2012,5,24,29.68,0.06,84.5,,56.95
2012-05-25,2012,5,25,29.64,0.0,81.8,,139.05
2012-05-26,2012,5,26,29.56,0.24,83.0,,77.12
2012-05-27,2012,5,27,29.55,0.0,82.2,,203.79
2012-05-28,2012,5,28,29.54,0.06,81.8,,201.91
2012-05-29,2012,5,29,29.53,0.18,82.2,,265.72
2012-05-30,2012,5,30,29.42,0.12,81.8,,155.94
2012-05-31,2012,5,31,29.39,0.18,83.0,,161.1
2012-06-01,2012,6,1,29.31,1.16,81.8,,82.28
2012-06-02,2012,6,2,29.28,0.0,81.8,,225.84
2012-06-03,2012,6,3,29.27,0.0,82.2,,279.79
2012-06-04,2012,6,4,29.2,0.0,82.2,,257.27
2012-06-05,2012,6,5,29.17,0.18,83.7,,162.04
2012-06-06,2012,6,6,29.08,0.18,83.7,,86.97
2012-06-07,2012,6,7,28.97,0.0,82.2,,197.69
2012-06-08,2012,6,8,28.88,0.0,83.0,,217.86
2012-06-09,2012,6,9,28.84,0.12,83.3,,253.05
2012-06-10,2012,6,10,28.82,0.0,83.0,,158.28
2012-06-11,2012,6,11,28.85,0.0,81.4,,248.83
2012-06-12,2012,6,12,28.88,0.0,80.2,,261.49
2012-06-13,2012,6,13,28.91,0.0,77.4,,263.84
2012-06-14,2012,6,14,28.97,0.0,77.0,,282.6
2012-06-15,2012,6,15,29.05,0.0,77.4,,281.67
2012-06-16,2012,6,16,29.02,0.0,79.0,,262.43
2012-06-17,2012,6,17,28.99,0.0,78.2,,230.06
2012-06-18,2012,6,18,29.18,0.06,79.4,,276.97
2012-06-19,2012,6,19,29.2,0.0,81.8,,246.48
2012-06-20,2012,6,20,29.11,0.0,80.2,,275.1
2012-06-21,2012,6,21,29.18,0.0,79.4,,284.48
2012-06-22,2012,6,22,29.39,0.0,79.0,,280.73
2012-06-23,2012,6,23,29.31,0.0,77.0,,281.2
2012-06-24,2012,6,24,29.29,0.0,76.3,,275.57
2012-06-25,2012,6,25,29.34,0.0,76.3,,291.05
2012-06-26,2012,6,26,29.47,0.0,79.4,,251.64
2012-06-27,2012,6,27,29.13,0.0,80.2,,261.49
2012-06-28,2012,6,28,29.27,0.0,79.8,,284.48
2012-06-29,2012,6,29,29.2,0.0,80.6,,251.17
2012-06-30,2012,6,30,29.18,0.55,82.2,,196.75
2012-07-01,2012,7,1,29.13,0.12,81.0,,209.42
2012-07-02,2012,7,2,29.03,0.06,79.4,,205.67
2012-07-03,2012,7,3,29.03,0.06,80.2,,165.79
2012-07-04,2012,7,4,28.93,0.06,80.2,,145.15
2012-07-05,2012,7,5,28.95,0.0,81.0,,200.51
2012-07-06,2012,7,6,28.85,0.18,81.4,,94.01
2012-07-07,2012,7,7,28.91,0.3,81.8,,139.52
2012-07-08,2012,7,8,28.8,0.0,82.2,,61.64
2012-07-09,2012,7,9,28.8,0.18,81.8,,176.58
2012-07-10,2012,7,10,28.72,0.0,80.2,,74.31
2012-07-11,2012,7,11,28.77,0.0,79.4,,261.02
2012-07-12,2012,7,12,28.74,0.3,82.6,,171.42
2012-07-13,2012,7,13,28.69,,84.9,,113.72
2012-07-14,2012,7,14,28.66,0.0,83.7,,149.37
2012-07-15,2012,7,15,28.63,0.18,83.3,,208.01
2012-07-16,2012,7,16,28.65,0.0,81.4,,265.72
2012-07-17,2012,7,17,28.7,0.0,81.8,,276.04
2012-07-18,2012,7,18,28.73,0.24,81.8,,261.96
2012-07-19,2012,7,19,28.7,0.0,82.6,,237.1
2012-07-20,2012,7,20,28.77,0.0,82.6,,278.38
2012-07-21,2012,7,21,28.72,0.0,83.3,,206.14
2012-07-22,2012,7,22,28.73,0.0,83.0,,208.95
2012-07-23,2012,7,23,28.69,0.0,80.6,,256.8
2012-07-24,2012,7,24,28.6,0.0,83.3,,60.23
2012-07-25,2012,7,25,28.67,0.12,83.7,,264.31
2012-07-26,2012,7,26,28.65,0.06,83.7,,178.46
2012-07-27,2012,7,27,28.66,0.0,81.4,,281.67
2012-07-28,2012,7,28,28.61,0.0,81.4,,261.96
2012-07-29,2012,7,29,28.7,0.0,81.4,,248.36
2012-07-30,2012,7,30,28.78,0.0,80.6,,254.93
2012-07-31,2012,7,31,28.76,0.0,81.0,,275.1
2012-08-01,2012,8,1,28.77,0.0,80.6,,259.62
2012-08-02,2012,8,2,28.75,0.0,82.6,,260.55
2012-08-03,2012,8,3,28.74,0.0,79.8,,267.59
2012-08-04,2012,8,4,28.79,0.0,79.4,,284.48
2012-08-05,2012,8,5,28.81,0.0,79.4,,290.58
2012-08-06,2012,8,6,28.92,,79.0,,296.21
2012-08-07,2012,8,7,29.07,0.0,76.3,,295.74
2012-08-08,2012,8,8,29.24,0.0,73.5,,236.16
2012-08-09,2012,8,9,29.23,0.0,75.5,,262.43
2012-08-10,2012,8,10,29.16,0.3,81.4,,279.32
2012-08-11,2012,8,11,29.22,0.0,80.2,,298.09
2012-08-12,2012,8,12,29.51,0.0,78.2,,310.28
2012-08-13,2012,8,13,29.64,0.0,76.7,,291.99
2012-08-14,2012,8,14,29.96,0.0,77.0,,300.43
2012-08-15,2012,8,15,29.78,,83.0,,259.62
2012-08-16,2012,8,16,29.37,0.0,77.8,,187.37
2012-08-17,2012,8,17,29.35,0.0,80.2,,260.55
2012-08-18,2012,8,18,29.21,0.79,82.2,,102.93
2012-08-19,2012,8,19,29.11,0.06,82.6,,58.36
2012-08-20,2012,8,20,29.0,0.06,84.1,,196.28
2012-08-21,2012,8,21,28.92,0.24,82.6,,260.09
2012-08-22,2012,8,22,28.84,0.0,81.0,,241.32
2012-08-23,2012,8,23,28.78,0.0,77.8,,284.48
2012-08-24,2012,8,24,28.9,0.0,79.8,,250.23
2012-08-25,2012,8,25,28.79,0.61,83.0,,256.33
2012-08-26,2012,8,26,28.75,2.01,86.1,,233.81
2012-08-27,2012,8,27,28.62,0.0,79.0,,168.6
2012-08-28,2012,8,28,28.53,0.67,81.4,,52.26
2012-08-29,2012,8,29,28.59,0.0,80.6,,301.84
2012-08-30,2012,8,30,28.54,0.0,79.0,,238.97
2012-08-31,2012,8,31,28.64,0.0,79.8,,293.39
2012-09-01,2012,9,1,28.68,0.0,81.4,,276.04
2012-09-02,2012,9,2,28.79,0.0,82.6,,286.83
2012-09-03,2012,9,3,28.83,0.18,84.9,,298.55
2012-09-04,2012,9,4,28.81,0.24,82.6,,259.62
2012-09-05,2012,9,5,28.82,0.0,81.0,,288.23
2012-09-06,2012,9,6,28.8,0.0,81.8,,195.34
2012-09-07,2012,9,7,28.98,0.0,81.8,,307.94
2012-09-08,2012,9,8,28.9,0.73,82.6,,230.53
2012-09-09,2012,9,9,28.73,0.61,83.3,,132.95
2012-09-10,2012,9,10,28.72,0.18,83.3,,238.51
2012-09-11,2012,9,11,28.67,0.12,83.7,,116.06
2012-09-12,2012,9,12,28.46,0.91,85.3,,58.83
2012-09-13,2012,9,13,28.53,0.0,80.2,,236.16
2012-09-14,2012,9,14,28.88,0.18,82.6,,277.44
2012-09-15,2012,9,15,28.65,0.79,85.3,,89.32
2012-09-16,2012,9,16,28.56,,79.0,,216.46
2012-09-17,2012,9,17,28.59,0.0,77.4,,240.38
2012-09-18,2012,9,18,28.61,0.3,81.0,,218.33
2012-09-19,2012,9,19,28.64,0.0,80.2,,135.76
2012-09-20,2012,9,20,28.68,0.0,77.8,,315.44
2012-09-21,2012,9,21,29.21,0.0,74.7,,294.33
2012-09-22,2012,9,22,29.41,0.0,76.7,,305.59
2012-09-23,2012,9,23,29.53,0.0,76.7,,299.96
2012-09-24,2012,9,24,29.16,0.0,81.4,,290.58
2012-09-25,2012,9,25,28.9,0.0,80.6,,203.32
2012-09-26,2012,9,26,28.65,0.43,83.0,,64.46
2012-09-27,2012,9,27,28.52,0.06,82.6,,223.96
2012-09-28,2012,9,28,28.38,0.0,82.6,,165.32
2012-09-29,2012,9,29,28.37,0.0,80.6,,261.96
2012-09-30,2012,9,30,28.45,0.0,80.2,,296.68
2012-10-01,2012,10,1,28.5,0.0,81.0,,245.07
2012-10-02,2012,10,2,28.62,0.0,79.0,,239.91
2012-10-03,2012,10,3,28.82,0.0,77.8,,307.47
