Date,Year,month,day,RR_original,RR_estimation_method,RR_imputed,imputation_method,is_outlier
2013-08-25,2013,8,25,,,0.0013293280070750813,monthly_smooth_log,False
2013-08-26,2013,8,26,,,0.0007555735900539179,monthly_smooth_log,False
2013-08-27,2013,8,27,,,0.0005252040879503549,monthly_smooth_log,False
2013-08-28,2013,8,28,,,5.183574463358577e-05,monthly_smooth_log,False
2013-08-29,2013,8,29,,,0.02433287556650459,monthly_smooth_log,False
2013-08-30,2013,8,30,2.0,,1.9999999999999998,,False
2013-08-31,2013,8,31,21.0,,21.0,,False
2013-09-01,2013,9,1,7.0,,7.0,,False
2013-09-02,2013,9,2,4.0,,4.0,,False
2013-09-03,2013,9,3,,,1.049388824434967,cubic_spline_log,False
2013-09-04,2013,9,4,1.0,,1.0,,False
2013-09-05,2013,9,5,10.0,,9.999999999999998,,False
2013-09-06,2013,9,6,8888.0,meteorological_log_domain,5.022033738112331,,False
2013-09-07,2013,9,7,8888.0,meteorological_log_domain,2.9811874235496494,,False
2013-09-08,2013,9,8,3.0,,3.0,,False
2013-09-09,2013,9,9,3.0,,3.0,,False
2013-09-10,2013,9,10,3.0,,3.0,,False
2013-09-11,2013,9,11,10.0,,9.999999999999998,,False
2013-09-12,2013,9,12,17.0,,16.999999999999996,,False
2013-09-13,2013,9,13,8888.0,meteorological_log_domain,9.436966709989981,,False
2013-09-14,2013,9,14,8888.0,meteorological_log_domain,0.9299956546431849,,False
2013-09-15,2013,9,15,,,0.18159247028361616,cubic_spline_log,False
2013-09-16,2013,9,16,8888.0,meteorological_log_domain,2.172317851952414,,False
2013-09-17,2013,9,17,,,0.0911539237265331,monthly_smooth_log,False
2013-09-18,2013,9,18,,,0.012246023485443932,monthly_smooth_log,False
2013-09-19,2013,9,19,,,0.02882803202210988,monthly_smooth_log,False
2013-09-20,2013,9,20,,,0.023553304629526914,monthly_smooth_log,False
2013-09-21,2013,9,21,,,0.018956376744977306,monthly_smooth_log,False
2013-09-22,2013,9,22,,,0.020143618016519482,monthly_smooth_log,False
2013-09-23,2013,9,23,,,0.022203758114246047,monthly_smooth_log,False
2013-09-24,2013,9,24,,,0.017841355439531227,monthly_smooth_log,False
2013-09-25,2013,9,25,,,0.00764295862609103,monthly_smooth_log,False
2013-09-26,2013,9,26,,,0.09586749263974448,monthly_smooth_log,False
2013-09-27,2013,9,27,5.0,,5.0,,False
2013-09-28,2013,9,28,,,0.14602186248387303,monthly_smooth_log,False
2013-09-29,2013,9,29,,,0.004941592597273184,monthly_smooth_log,False
2013-09-30,2013,9,30,,,0.060782080087782624,monthly_smooth_log,False
2013-10-01,2013,10,1,,,0.5254316009020772,monthly_smooth_log,False
2013-10-02,2013,10,2,4.0,,4.0,,False
2013-10-03,2013,10,3,28.0,,27.999999999999996,,True
2013-10-04,2013,10,4,8888.0,meteorological_log_domain,2.8405472808663887,,False
2013-10-05,2013,10,5,,,2.693494656500677,cubic_spline_log,False
2013-10-06,2013,10,6,8.0,,8.0,,False
2013-10-07,2013,10,7,5.0,,5.0,,False
2013-10-08,2013,10,8,,,3.579185388780078,cubic_spline_log,False
2013-10-09,2013,10,9,,,3.7788125976828497,cubic_spline_log,False
2013-10-10,2013,10,10,,,3.845387188737751,cubic_spline_log,False
2013-10-11,2013,10,11,8888.0,meteorological_log_domain,2.463996550805498,,False
2013-10-12,2013,10,12,1.0,,1.0,,False
2013-10-13,2013,10,13,1.0,,1.0,,False
2013-10-14,2013,10,14,,,2.728327176878479,cubic_spline_log,False
2013-10-15,2013,10,15,,,10.563641927272394,cubic_spline_log,False
2013-10-16,2013,10,16,28.0,,27.999999999999996,,True
2013-10-17,2013,10,17,,,29.240562218969448,cubic_spline_log,True
2013-10-18,2013,10,18,14.0,,14.000000000000002,,False
2013-10-19,2013,10,19,6.0,,6.0,,False
2013-10-20,2013,10,20,5.0,,5.0,,False
2013-10-21,2013,10,21,1.0,,1.0,,False
2013-10-22,2013,10,22,1.0,,1.0,,False
2013-10-23,2013,10,23,6.0,,6.0,,False
2013-10-24,2013,10,24,12.0,,12.0,,False
2013-10-25,2013,10,25,8888.0,meteorological_log_domain,4.104765765297477,,False
2013-10-26,2013,10,26,,,8.464861848722974,cubic_spline_log,False
2013-10-27,2013,10,27,8888.0,meteorological_log_domain,7.507206592479585,,False
2013-10-28,2013,10,28,1.0,,1.0,,False
2013-10-29,2013,10,29,8888.0,meteorological_log_domain,15.032803882602119,,False
2013-10-30,2013,10,30,8888.0,meteorological_log_domain,2.1085896729652647,,False
2013-10-31,2013,10,31,,,0.7040496168196637,cubic_spline_log,False
2013-11-01,2013,11,1,1.0,,1.0,,False
2013-11-02,2013,11,2,1.0,,1.0,,False
2013-11-03,2013,11,3,,,0.6982014538825497,cubic_spline_log,False
2013-11-04,2013,11,4,1.0,,1.0,,False
2013-11-05,2013,11,5,8888.0,meteorological_log_domain,4.097263485370657,,False
2013-11-06,2013,11,6,,,4.634875021705216,cubic_spline_log,False
2013-11-07,2013,11,7,8888.0,meteorological_log_domain,2.3320998126481394,,False
2013-11-08,2013,11,8,2.0,,1.9999999999999998,,False
2013-11-09,2013,11,9,8888.0,meteorological_log_domain,5.68350968124187,,False
2013-11-10,2013,11,10,13.0,,13.000000000000002,,False
2013-11-11,2013,11,11,,,2.7905329262859815,cubic_spline_log,False
2013-11-12,2013,11,12,,,0.28073949881572213,cubic_spline_log,False
2013-11-13,2013,11,13,8888.0,meteorological_log_domain,0.19866388629826048,,False
2013-11-14,2013,11,14,3.0,,3.0,,False
2013-11-15,2013,11,15,,,14.868588188458888,cubic_spline_log,False
2013-11-16,2013,11,16,,,12.458252543525456,cubic_spline_log,False
2013-11-17,2013,11,17,8888.0,meteorological_log_domain,3.020391515029395,,False
2013-11-18,2013,11,18,1.0,,1.0,,False
2013-11-19,2013,11,19,8888.0,meteorological_log_domain,6.994255573068022,,False
2013-11-20,2013,11,20,6.0,,6.0,,False
2013-11-21,2013,11,21,8888.0,meteorological_log_domain,2.776623072116751,,False
2013-11-22,2013,11,22,1.0,,1.0,,False
2013-11-23,2013,11,23,8888.0,meteorological_log_domain,7.983781905132707,,False
2013-11-24,2013,11,24,7.0,,7.0,,False
2013-11-25,2013,11,25,12.0,,12.0,,False
2013-11-26,2013,11,26,1.0,,1.0,,False
2013-11-27,2013,11,27,,,1.2497037301450729,cubic_spline_log,False
2013-11-28,2013,11,28,5.0,,5.0,,False
2013-11-29,2013,11,29,4.0,,4.0,,False
2013-11-30,2013,11,30,6.0,,6.0,,False
2013-12-01,2013,12,1,9.0,,8.999999999999998,,False
2013-12-02,2013,12,2,8.0,,8.0,,False
2013-12-03,2013,12,3,1.0,,1.0,,False
2013-12-04,2013,12,4,38.0,,38.0,,True
2013-12-05,2013,12,5,3.0,,3.0,,False
2013-12-06,2013,12,6,23.0,,23.0,,False
2013-12-07,2013,12,7,15.0,,14.999999999999998,,False
2013-12-08,2013,12,8,,,2.9067987522015386,cubic_spline_log,False
2013-12-09,2013,12,9,,,0.9167889203800089,cubic_spline_log,False
2013-12-10,2013,12,10,1.0,,1.0,,False
2013-12-11,2013,12,11,6.0,,6.0,,False
2013-12-12,2013,12,12,34.0,,33.99999999999999,,True
2013-12-13,2013,12,13,8888.0,meteorological_log_domain,4.27670407099919,,False
2013-12-14,2013,12,14,1.0,,1.0,,False
2013-12-15,2013,12,15,,,0.9963115872729871,cubic_spline_log,False
2013-12-16,2013,12,16,2.0,,1.9999999999999998,,False
2013-12-17,2013,12,17,,,3.5909270172223753,cubic_spline_log,False
2013-12-18,2013,12,18,2.0,,1.9999999999999998,,False
2013-12-19,2013,12,19,1.0,,1.0,,False
2013-12-20,2013,12,20,30.0,,29.999999999999993,,True
2013-12-21,2013,12,21,8888.0,meteorological_log_domain,3.103554456585093,,False
2013-12-22,2013,12,22,1.0,,1.0,,False
2013-12-23,2013,12,23,2.0,,1.9999999999999998,,False
2013-12-24,2013,12,24,8888.0,meteorological_log_domain,3.4540538312053046,,False
2013-12-25,2013,12,25,8888.0,meteorological_log_domain,8.03110262264256,,False
2013-12-26,2013,12,26,9.0,,8.999999999999998,,False
2013-12-27,2013,12,27,5.0,,5.0,,False
2013-12-28,2013,12,28,1.0,,1.0,,False
2013-12-29,2013,12,29,63.0,,63.00000000000001,,True
2013-12-30,2013,12,30,22.0,,22.0,,False
2013-12-31,2013,12,31,8888.0,meteorological_log_domain,8.245428136888037,,False
2014-01-01,2014,1,1,8888.0,meteorological_log_domain,0.6414173419720062,,False
2014-01-02,2014,1,2,,,1.3051194271419797,cubic_spline_log,False
2014-01-03,2014,1,3,8888.0,meteorological_log_domain,4.254310799153931,,False
2014-01-04,2014,1,4,1.0,,1.0,,False
2014-01-05,2014,1,5,8888.0,meteorological_log_domain,1.73277468382,,False
2014-01-06,2014,1,6,,,9.799509327037184,cubic_spline_log,False
2014-01-07,2014,1,7,8888.0,meteorological_log_domain,10.483119832339318,,False
2014-01-08,2014,1,8,1.0,,1.0,,False
2014-01-09,2014,1,9,,,1.8888832469919108,cubic_spline_log,False
2014-01-10,2014,1,10,11.0,,10.999999999999998,,False
2014-01-11,2014,1,11,9.0,,8.999999999999998,,False
2014-01-12,2014,1,12,8888.0,meteorological_log_domain,3.1446680009160866,,False
2014-01-13,2014,1,13,,,1.5840084147663187,cubic_spline_log,False
2014-01-14,2014,1,14,,,1.6211970508248734,cubic_spline_log,False
2014-01-15,2014,1,15,8888.0,meteorological_log_domain,4.002307237841772,,False
2014-01-16,2014,1,16,,,17.824224952039526,cubic_spline_log,False
2014-01-17,2014,1,17,8888.0,meteorological_log_domain,17.329544609725755,,False
2014-01-18,2014,1,18,2.0,,1.9999999999999998,,False
2014-01-19,2014,1,19,8888.0,meteorological_log_domain,2.836747237240577,,False
2014-01-20,2014,1,20,,,3.0613608965504397,cubic_spline_log,False
2014-01-21,2014,1,21,,,1.6404294667938795,cubic_spline_log,False
2014-01-22,2014,1,22,1.0,,1.0,,False
2014-01-23,2014,1,23,,,1.2460477849183174,cubic_spline_log,False
2014-01-24,2014,1,24,8888.0,meteorological_log_domain,2.0911899860179086,,False
2014-01-25,2014,1,25,,,2.7437567337154927,cubic_spline_log,False
2014-01-26,2014,1,26,,,2.650433500620628,cubic_spline_log,False
2014-01-27,2014,1,27,2.0,,1.9999999999999998,,False
2014-01-28,2014,1,28,8888.0,meteorological_log_domain,1.2498149230155862,,False
2014-01-29,2014,1,29,,,1.3206032548518294,lowess_log,False
2014-01-30,2014,1,30,,,1.3953691454807273,lowess_log,False
2014-01-31,2014,1,31,,,1.4743360918196196,lowess_log,False
2014-02-01,2014,2,1,,,1.5577401489590028,lowess_log,False
2014-02-02,2014,2,2,,,1.645830635799615,lowess_log,False
2014-02-03,2014,2,3,,,1.7388708803388924,lowess_log,False
2014-02-04,2014,2,4,,,1.8371390068346767,lowess_log,False
2014-02-05,2014,2,5,,,1.9409287671992348,lowess_log,False
2014-02-06,2014,2,6,,,2.0505504191088657,lowess_log,False
2014-02-07,2014,2,7,,,2.166331653454019,lowess_log,False
2014-02-08,2014,2,8,,,2.2886185739023466,lowess_log,False
2014-02-09,2014,2,9,,,2.4177767315028804,lowess_log,False
2014-02-10,2014,2,10,,,2.5541922174240694,lowess_log,False
2014-02-11,2014,2,11,,,2.6982728170921852,lowess_log,False
2014-02-12,2014,2,12,,,2.850449229180159,lowess_log,False
2014-02-13,2014,2,13,,,3.0111763530907454,lowess_log,False
2014-02-14,2014,2,14,,,3.180934648782686,lowess_log,False
2014-02-15,2014,2,15,,,3.360231573004785,lowess_log,False
2014-02-16,2014,2,16,,,3.5496030962312135,lowess_log,False
2014-02-17,2014,2,17,,,3.749615304832601,lowess_log,False
2014-02-18,2014,2,18,,,3.9608660932722746,lowess_log,False
2014-02-19,2014,2,19,,,4.183986951386103,lowess_log,False
2014-02-20,2014,2,20,8888.0,meteorological_log_domain,4.41964485208865,,False
2014-02-21,2014,2,21,19.0,,19.0,,False
2014-02-22,2014,2,22,,,40.354057287414136,cubic_spline_log,True
2014-02-23,2014,2,23,8888.0,meteorological_log_domain,1.8140701047471222,,False
2014-02-24,2014,2,24,,,1.7641417504031167,lowess_log,False
2014-02-25,2014,2,25,,,1.715580032440582,lowess_log,False
2014-02-26,2014,2,26,,,1.668347543357835,lowess_log,False
2014-02-27,2014,2,27,,,1.6224078995694302,lowess_log,False
2014-02-28,2014,2,28,,,1.577725713379577,lowess_log,False
2014-03-01,2014,3,1,,,1.534266565722698,lowess_log,False
2014-03-02,2014,3,2,,,1.4919969796501316,lowess_log,False
2014-03-03,2014,3,3,,,1.4508843945425576,lowess_log,False
2014-03-04,2014,3,4,,,1.4108971410282742,lowess_log,False
2014-03-05,2014,3,5,,,1.3720044165880154,lowess_log,False
2014-03-06,2014,3,6,,,1.334176261827509,lowess_log,False
2014-03-07,2014,3,7,,,1.2973835373995033,lowess_log,False
2014-03-08,2014,3,8,,,1.26159790155748,lowess_log,False
2014-03-09,2014,3,9,,,1.2267917883237691,lowess_log,False
2014-03-10,2014,3,10,,,1.1929383862552416,lowess_log,False
2014-03-11,2014,3,11,8888.0,meteorological_log_domain,1.1600116177902302,,False
2014-03-12,2014,3,12,,,0.7633353077566024,cubic_spline_log,False
2014-03-13,2014,3,13,,,0.5610816944070204,cubic_spline_log,False
2014-03-14,2014,3,14,,,0.999155770574651,cubic_spline_log,False
2014-03-15,2014,3,15,8888.0,meteorological_log_domain,9.129545033650462,,False
2014-03-16,2014,3,16,133.0,,132.99999999999994,,True
2014-03-17,2014,3,17,17.0,,16.999999999999996,,False
2014-03-18,2014,3,18,4.0,,4.0,,False
2014-03-19,2014,3,19,,,3.484646001349865,cubic_spline_log,False
2014-03-20,2014,3,20,8888.0,meteorological_log_domain,2.8337891902520873,,False
2014-03-21,2014,3,21,,,0.037389410168995024,monthly_smooth_log,False
2014-03-22,2014,3,22,,,5.183574463358577e-05,monthly_smooth_log,False
2014-03-23,2014,3,23,,,5.183574463358577e-05,monthly_smooth_log,False
2014-03-24,2014,3,24,,,0.00014837286089929534,monthly_smooth_log,False
2014-03-25,2014,3,25,,,0.0009782966217972335,monthly_smooth_log,False
2014-03-26,2014,3,26,,,0.0010348269034097472,monthly_smooth_log,False
2014-03-27,2014,3,27,,,0.0004885127160867975,monthly_smooth_log,False
2014-03-28,2014,3,28,,,0.000853156153890507,monthly_smooth_log,False
2014-03-29,2014,3,29,,,5.183574463358577e-05,monthly_smooth_log,False
2014-03-30,2014,3,30,,,0.04889328880486159,monthly_smooth_log,False
2014-03-31,2014,3,31,5.0,,5.0,,False
2014-04-01,2014,4,1,,,0.08258154497752315,monthly_smooth_log,False
2014-04-02,2014,4,2,,,5.183574463358577e-05,monthly_smooth_log,False
2014-04-03,2014,4,3,,,5.183574463358577e-05,monthly_smooth_log,False
2014-04-04,2014,4,4,,,0.04883878909635482,monthly_smooth_log,False
2014-04-05,2014,4,5,8.0,,8.0,,False
2014-04-06,2014,4,6,37.0,,37.0,,True
2014-04-07,2014,4,7,,,0.10707441703173938,monthly_smooth_log,False
2014-04-08,2014,4,8,,,5.183574463358577e-05,monthly_smooth_log,False
2014-04-09,2014,4,9,,,0.0017653442806401156,monthly_smooth_log,False
2014-04-10,2014,4,10,,,5.183574463358577e-05,monthly_smooth_log,False
2014-04-11,2014,4,11,,,0.047092111142557375,monthly_smooth_log,False
2014-04-12,2014,4,12,5.0,,5.0,,False
2014-04-13,2014,4,13,8888.0,meteorological_log_domain,2.4768884863557665,,False
2014-04-14,2014,4,14,8888.0,meteorological_log_domain,7.498374910772037,,False
2014-04-15,2014,4,15,,,195.73933093093274,cubic_spline_log,True
2014-04-16,2014,4,16,,,200.0,cubic_spline_log,True
2014-04-17,2014,4,17,,,200.0,cubic_spline_log,True
2014-04-18,2014,4,18,8888.0,meteorological_log_domain,4.454200973051451,,False
2014-04-19,2014,4,19,,,0.02636299782533591,monthly_smooth_log,False
2014-04-20,2014,4,20,,,5.183574463358577e-05,monthly_smooth_log,False
2014-04-21,2014,4,21,,,0.0008075274408328222,monthly_smooth_log,False
2014-04-22,2014,4,22,,,0.00010016975792203481,monthly_smooth_log,False
2014-04-23,2014,4,23,,,5.183574463358577e-05,monthly_smooth_log,False
2014-04-24,2014,4,24,,,5.183574463361179e-05,monthly_smooth_log,False
2014-04-25,2014,4,25,,,5.183574463361179e-05,monthly_smooth_log,False
2014-04-26,2014,4,26,,,5.183574463358577e-05,monthly_smooth_log,False
2014-04-27,2014,4,27,,,0.00040590506480562595,monthly_smooth_log,False
2014-04-28,2014,4,28,,,0.0012117721201506393,monthly_smooth_log,False
2014-04-29,2014,4,29,,,0.0012057235937833009,monthly_smooth_log,False
2014-04-30,2014,4,30,,,0.0003890728170094643,monthly_smooth_log,False
2014-05-01,2014,5,1,,,5.183574463358577e-05,monthly_smooth_log,False
2014-05-02,2014,5,2,,,0.03760202786563499,monthly_smooth_log,False
2014-05-03,2014,5,3,8888.0,meteorological_log_domain,4.22764669580799,,False
2014-05-04,2014,5,4,,,0.0579399759752851,monthly_smooth_log,False
2014-05-05,2014,5,5,,,5.183574463358577e-05,monthly_smooth_log,False
2014-05-06,2014,5,6,,,5.183574463358577e-05,monthly_smooth_log,False
2014-05-07,2014,5,7,,,0.04146543270091326,monthly_smooth_log,False
2014-05-08,2014,5,8,4.0,,4.0,,False
2014-05-09,2014,5,9,5.0,,5.0,,False
2014-05-10,2014,5,10,64.0,,64.00000000000001,,True
2014-05-11,2014,5,11,,,126.1474600275857,cubic_spline_log,True
2014-05-12,2014,5,12,18.0,,17.999999999999996,,False
2014-05-13,2014,5,13,1.0,,1.0,,False
2014-05-14,2014,5,14,,,0.4024327168096202,cubic_spline_log,False
2014-05-15,2014,5,15,3.0,,3.0,,False
2014-05-16,2014,5,16,,,126.88313313660815,cubic_spline_log,True
2014-05-17,2014,5,17,36.0,,36.00000000000001,,True
2014-05-18,2014,5,18,8888.0,meteorological_log_domain,0.01729786016122173,,False
2014-05-19,2014,5,19,1.0,,1.0,,False
2014-05-20,2014,5,20,2.0,,1.9999999999999998,,False
2014-05-21,2014,5,21,8888.0,meteorological_log_domain,2.0326761290304187,,False
2014-05-22,2014,5,22,,,0.5079394081852089,cubic_spline_log,False
2014-05-23,2014,5,23,8888.0,meteorological_log_domain,0.4314034315921519,,False
2014-05-24,2014,5,24,9.0,,8.999999999999998,,False
2014-05-25,2014,5,25,,,23.762229692530454,cubic_spline_log,False
2014-05-26,2014,5,26,,,10.490403465815493,cubic_spline_log,False
2014-05-27,2014,5,27,7.0,,7.0,,False
2014-05-28,2014,5,28,,,27.0941152250318,cubic_spline_log,True
2014-05-29,2014,5,29,,,75.5157267863206,cubic_spline_log,True
2014-05-30,2014,5,30,8.0,,8.0,,False
2014-05-31,2014,5,31,8888.0,meteorological_log_domain,0.026715250873587802,,False
2014-06-01,2014,6,1,,,0.05285843193909132,cubic_spline_log,False
2014-06-02,2014,6,2,12.0,,12.0,,False
2014-06-03,2014,6,3,,,180.3021086945833,cubic_spline_log,True
2014-06-04,2014,6,4,,,82.93506902978177,cubic_spline_log,True
2014-06-05,2014,6,5,3.0,,3.0,,False
2014-06-06,2014,6,6,,,0.02453938849265038,monthly_smooth_log,False
2014-06-07,2014,6,7,,,5.183574463358577e-05,monthly_smooth_log,False
2014-06-08,2014,6,8,,,0.0005751230065904646,monthly_smooth_log,False
2014-06-09,2014,6,9,,,5.183574463358577e-05,monthly_smooth_log,False
2014-06-10,2014,6,10,,,0.00020016524590264935,monthly_smooth_log,False
2014-06-11,2014,6,11,,,0.00034491947109208977,monthly_smooth_log,False
2014-06-12,2014,6,12,,,0.0038219092928869058,monthly_smooth_log,False
2014-06-13,2014,6,13,8888.0,meteorological_log_domain,0.024380815291549708,,False
2014-06-14,2014,6,14,,,0.13823326237288075,cubic_spline_log,False
2014-06-15,2014,6,15,,,0.9161340320478532,cubic_spline_log,False
2014-06-16,2014,6,16,7.0,,7.0,,False
2014-06-17,2014,6,17,,,0.0543829251382612,monthly_smooth_log,False
2014-06-18,2014,6,18,,,5.183574463358577e-05,monthly_smooth_log,False
2014-06-19,2014,6,19,,,5.183574463361179e-05,monthly_smooth_log,False
2014-06-20,2014,6,20,,,5.183574463358577e-05,monthly_smooth_log,False
2014-06-21,2014,6,21,,,0.00046986621542712513,monthly_smooth_log,False
2014-06-22,2014,6,22,,,0.0006491356958084876,monthly_smooth_log,False
2014-06-23,2014,6,23,,,0.00046986621542712513,monthly_smooth_log,False
2014-06-24,2014,6,24,,,5.183574463358577e-05,monthly_smooth_log,False
2014-06-25,2014,6,25,,,7.279622890268324e-05,monthly_smooth_log,False
2014-06-26,2014,6,26,,,0.0003888615923822603,monthly_smooth_log,False
2014-06-27,2014,6,27,,,0.0002782036931259918,monthly_smooth_log,False
2014-06-28,2014,6,28,,,5.183574463358577e-05,monthly_smooth_log,False
2014-06-29,2014,6,29,,,0.02832982422528367,monthly_smooth_log,False
2014-06-30,2014,6,30,1.0,,1.0,,False
2014-07-01,2014,7,1,8888.0,meteorological_log_domain,0.47109558363163395,,False
2014-07-02,2014,7,2,,,1.3085888963758323,cubic_spline_log,False
2014-07-03,2014,7,3,,,13.305728569815642,cubic_spline_log,False
2014-07-04,2014,7,4,23.0,,23.0,,False
2014-07-05,2014,7,5,2.0,,1.9999999999999998,,False
2014-07-06,2014,7,6,8888.0,meteorological_log_domain,0.7906240406955388,,False
2014-07-07,2014,7,7,1.0,,1.0,,False
2014-07-08,2014,7,8,,,0.02578309862893452,monthly_smooth_log,False
2014-07-09,2014,7,9,,,5.183574463358577e-05,monthly_smooth_log,False
2014-07-10,2014,7,10,,,0.0006634129881387275,monthly_smooth_log,False
2014-07-11,2014,7,11,,,0.00010441135924164555,monthly_smooth_log,False
2014-07-12,2014,7,12,,,0.000271734852972853,monthly_smooth_log,False
2014-07-13,2014,7,13,,,0.0006249014356703546,monthly_smooth_log,False
2014-07-14,2014,7,14,,,5.183574463358577e-05,monthly_smooth_log,False
2014-07-15,2014,7,15,,,0.018958987605499966,monthly_smooth_log,False
2014-07-16,2014,7,16,8888.0,meteorological_log_domain,0.5278611135655034,,False
2014-07-17,2014,7,17,,,0.025930163093696383,monthly_smooth_log,False
2014-07-18,2014,7,18,,,5.183574463358577e-05,monthly_smooth_log,False
2014-07-19,2014,7,19,,,5.183574463361179e-05,monthly_smooth_log,False
2014-07-20,2014,7,20,,,5.183574463361179e-05,monthly_smooth_log,False
2014-07-21,2014,7,21,,,5.183574463358577e-05,monthly_smooth_log,False
2014-07-22,2014,7,22,,,0.0004303946760118825,monthly_smooth_log,False
2014-07-23,2014,7,23,,,0.00019692948411206314,monthly_smooth_log,False
2014-07-24,2014,7,24,,,5.183574463358577e-05,monthly_smooth_log,False
2014-07-25,2014,7,25,,,0.0504569566918806,monthly_smooth_log,False
2014-07-26,2014,7,26,6.0,,6.0,,False
2014-07-27,2014,7,27,20.0,,19.999999999999996,,False
2014-07-28,2014,7,28,,,0.06961316558578047,monthly_smooth_log,False
2014-07-29,2014,7,29,,,5.183574463358577e-05,monthly_smooth_log,False
2014-07-30,2014,7,30,,,0.0007459439938674386,monthly_smooth_log,False
2014-07-31,2014,7,31,,,5.183574463358577e-05,monthly_smooth_log,False
2014-08-01,2014,8,1,,,0.039005014676413687,monthly_smooth_log,False
2014-08-02,2014,8,2,8888.0,meteorological_log_domain,2.4220349723048185,,False
2014-08-03,2014,8,3,,,0.6003525123518557,cubic_spline_log,False
2014-08-04,2014,8,4,8888.0,meteorological_log_domain,0.022181954874457156,,False
2014-08-05,2014,8,5,,,0.06773641683133604,cubic_spline_log,False
2014-08-06,2014,8,6,8888.0,meteorological_log_domain,0.8055221256577967,,False
2014-08-07,2014,8,7,8888.0,meteorological_log_domain,2.216432259917724,,False
2014-08-08,2014,8,8,8888.0,meteorological_log_domain,9.648789353979057,,False
2014-08-09,2014,8,9,,,20.37487475392971,cubic_spline_log,False
2014-08-10,2014,8,10,,,16.49738384675717,cubic_spline_log,False
2014-08-11,2014,8,11,7.0,,7.0,,False
2014-08-12,2014,8,12,8888.0,meteorological_log_domain,3.856082885716955,,False
2014-08-13,2014,8,13,11.0,,10.999999999999998,,False
2014-08-14,2014,8,14,,,3.48787264164581,cubic_spline_log,False
2014-08-15,2014,8,15,,,0.5227528719002231,cubic_spline_log,False
2014-08-16,2014,8,16,1.0,,1.0,,False
2014-08-17,2014,8,17,29.0,,29.000000000000004,,True
2014-08-18,2014,8,18,8888.0,meteorological_log_domain,6.632975974803479,,False
2014-08-19,2014,8,19,4.0,,4.0,,False
2014-08-20,2014,8,20,37.0,,37.0,,True
2014-08-21,2014,8,21,,,12.667178534564597,cubic_spline_log,False
2014-08-22,2014,8,22,8888.0,meteorological_log_domain,4.7273903480438575,,False
2014-08-23,2014,8,23,41.0,,41.0,,True
2014-08-24,2014,8,24,19.0,,19.0,,False
2014-08-25,2014,8,25,19.0,,19.0,,False
2014-08-26,2014,8,26,16.0,,16.000000000000004,,False
2014-08-27,2014,8,27,22.0,,22.0,,False
2014-08-28,2014,8,28,8.0,,8.0,,False
2014-08-29,2014,8,29,,,2.3130878305835045,cubic_spline_log,False
2014-08-30,2014,8,30,,,0.9584227102968871,cubic_spline_log,False
2014-08-31,2014,8,31,,,0.6818632949992816,cubic_spline_log,False
2014-09-01,2014,9,1,1.0,,1.0,,False
2014-09-02,2014,9,2,,,2.897435296684189,cubic_spline_log,False
2014-09-03,2014,9,3,8888.0,meteorological_log_domain,6.434799009353844,,False
2014-09-04,2014,9,4,,,4.92992234752606,cubic_spline_log,False
2014-09-05,2014,9,5,8888.0,meteorological_log_domain,2.653672209672758,,False
2014-09-06,2014,9,6,,,2.3634086712051814,cubic_spline_log,False
2014-09-07,2014,9,7,,,3.019294093034898,cubic_spline_log,False
2014-09-08,2014,9,8,,,3.728104612260667,cubic_spline_log,False
2014-09-09,2014,9,9,3.0,,3.0,,False
2014-09-10,2014,9,10,8888.0,meteorological_log_domain,2.8837541546507865,,False
2014-09-11,2014,9,11,14.0,,14.000000000000002,,False
2014-09-12,2014,9,12,1.0,,1.0,,False
2014-09-13,2014,9,13,,,0.4181551941377768,cubic_spline_log,False
2014-09-14,2014,9,14,2.0,,1.9999999999999998,,False
2014-09-15,2014,9,15,8888.0,meteorological_log_domain,10.284059303259491,,False
2014-09-16,2014,9,16,8888.0,meteorological_log_domain,4.577333625525943,,False
2014-09-17,2014,9,17,,,4.508898239009331,cubic_spline_log,False
2014-09-18,2014,9,18,8888.0,meteorological_log_domain,8.547847536125486,,False
2014-09-19,2014,9,19,,,9.930182972655004,cubic_spline_log,False
2014-09-20,2014,9,20,8.0,,8.0,,False
2014-09-21,2014,9,21,8888.0,meteorological_log_domain,6.071889716770366,,False
2014-09-22,2014,9,22,8888.0,meteorological_log_domain,4.672507916916147,,False
2014-09-23,2014,9,23,5.0,,5.0,,False
2014-09-24,2014,9,24,2.0,,1.9999999999999998,,False
2014-09-25,2014,9,25,4.0,,4.0,,False
2014-09-26,2014,9,26,51.0,,50.99999999999999,,True
2014-09-27,2014,9,27,,,96.26129535089096,cubic_spline_log,True
2014-09-28,2014,9,28,,,36.53196970982806,cubic_spline_log,True
2014-09-29,2014,9,29,14.0,,14.000000000000002,,False
2014-09-30,2014,9,30,,,0.329907680550212,monthly_smooth_log,False
2014-10-01,2014,10,1,,,0.2548393689484524,monthly_smooth_log,False
2014-10-02,2014,10,2,,,1.1168304331466024,monthly_smooth_log,False
2014-10-03,2014,10,3,,,2.305454180089235,monthly_smooth_log,False
2014-10-04,2014,10,4,17.0,,16.999999999999996,,False
2014-10-05,2014,10,5,1.0,,1.0,,False
2014-10-06,2014,10,6,8888.0,meteorological_log_domain,4.211383519437731,,False
