Date,Year,Month,Day,SST,Q,S
2008-12-09,2008,12,9,28.83,4,5
2008-12-10,2008,12,10,28.58,4,5
2008-12-11,2008,12,11,28.56,4,5
2008-12-12,2008,12,12,28.49,4,5
2008-12-13,2008,12,13,28.42,4,5
2008-12-14,2008,12,14,28.49,4,5
2008-12-15,2008,12,15,28.47,4,5
2008-12-16,2008,12,16,28.61,4,5
2008-12-17,2008,12,17,29.01,4,5
2008-12-18,2008,12,18,29.25,4,5
2008-12-19,2008,12,19,29.24,4,5
2008-12-20,2008,12,20,29.22,4,5
2008-12-21,2008,12,21,29.05,4,5
2008-12-22,2008,12,22,28.96,4,5
2008-12-23,2008,12,23,28.81,4,5
2008-12-24,2008,12,24,28.62,4,5
2008-12-25,2008,12,25,28.91,4,5
2008-12-26,2008,12,26,29.05,4,5
2008-12-27,2008,12,27,28.53,4,5
2008-12-28,2008,12,28,28.36,4,5
2008-12-29,2008,12,29,28.45,4,5
2008-12-30,2008,12,30,28.45,4,5
2008-12-31,2008,12,31,28.36,4,5
2009-01-01,2009,1,1,28.55,4,5
2009-01-02,2009,1,2,28.45,4,5
2009-01-03,2009,1,3,28.49,4,5
2009-01-04,2009,1,4,28.52,4,5
2009-01-05,2009,1,5,28.55,4,5
2009-01-06,2009,1,6,28.67,4,5
2009-01-07,2009,1,7,28.77,4,5
2009-01-08,2009,1,8,28.94,4,5
2009-01-09,2009,1,9,28.83,4,5
2009-01-10,2009,1,10,28.74,4,5
2009-01-11,2009,1,11,28.66,4,5
2009-01-12,2009,1,12,28.64,4,5
2009-01-13,2009,1,13,28.66,4,5
2009-01-14,2009,1,14,29.16,4,5
2009-01-15,2009,1,15,29.19,4,5
2009-01-16,2009,1,16,28.94,4,5
2009-01-17,2009,1,17,29.0,4,5
2009-01-18,2009,1,18,29.04,4,5
2009-01-19,2009,1,19,28.98,4,5
2009-01-20,2009,1,20,28.87,4,5
2009-01-21,2009,1,21,28.74,4,5
2009-01-22,2009,1,22,28.63,4,5
2009-01-23,2009,1,23,28.6,4,5
2009-01-24,2009,1,24,28.62,4,5
2009-01-25,2009,1,25,28.98,4,5
2009-01-26,2009,1,26,28.85,4,5
2009-01-27,2009,1,27,28.71,4,5
2009-01-28,2009,1,28,28.75,4,5
2009-01-29,2009,1,29,28.76,4,5
2009-01-30,2009,1,30,28.93,4,5
2009-01-31,2009,1,31,28.57,4,5
2009-02-01,2009,2,1,28.71,4,5
2009-02-02,2009,2,2,28.59,4,5
2009-02-03,2009,2,3,28.5,4,5
2009-02-04,2009,2,4,28.51,4,5
2009-02-05,2009,2,5,28.67,4,5
2009-02-06,2009,2,6,28.6,4,5
2009-02-07,2009,2,7,28.69,4,5
2009-02-08,2009,2,8,28.7,4,5
2009-02-09,2009,2,9,28.67,4,5
2009-02-10,2009,2,10,28.66,4,5
2009-02-11,2009,2,11,28.65,4,5
2009-02-12,2009,2,12,28.6,4,5
2009-02-13,2009,2,13,28.58,4,5
2009-02-14,2009,2,14,28.79,4,5
2009-02-15,2009,2,15,29.13,4,5
2009-02-16,2009,2,16,29.15,4,5
2009-02-17,2009,2,17,29.04,4,5
2009-02-18,2009,2,18,29.1,4,5
2009-02-19,2009,2,19,29.11,4,5
2009-02-20,2009,2,20,29.59,4,5
2009-02-21,2009,2,21,29.67,4,5
2009-02-22,2009,2,22,29.69,4,5
2009-02-23,2009,2,23,29.44,4,5
2009-02-24,2009,2,24,29.27,4,5
2009-02-25,2009,2,25,29.28,4,5
2009-02-26,2009,2,26,29.13,4,5
2009-02-27,2009,2,27,29.04,4,5
2009-02-28,2009,2,28,29.0,4,5
2009-03-01,2009,3,1,29.06,4,5
2009-03-02,2009,3,2,28.99,4,5
2009-03-03,2009,3,3,29.19,4,5
2009-03-04,2009,3,4,28.94,4,5
2009-03-05,2009,3,5,29.21,4,5
2009-03-06,2009,3,6,29.22,4,5
2009-03-07,2009,3,7,29.16,4,5
2009-03-08,2009,3,8,29.11,4,5
2009-03-09,2009,3,9,29.54,4,5
2009-03-10,2009,3,10,29.77,4,5
2009-03-11,2009,3,11,29.72,4,5
2009-03-12,2009,3,12,29.68,4,5
2009-03-13,2009,3,13,29.8,4,5
2009-03-14,2009,3,14,29.5,4,5
2009-03-15,2009,3,15,29.34,4,5
2009-03-16,2009,3,16,29.52,4,5
2009-03-17,2009,3,17,29.63,4,5
2009-03-18,2009,3,18,29.44,4,5
2009-03-19,2009,3,19,29.69,4,5
2009-07-31,2009,7,31,29.82,1,5
2009-08-01,2009,8,1,29.64,1,5
2009-08-02,2009,8,2,29.73,1,5
2009-08-03,2009,8,3,29.87,1,5
2009-08-04,2009,8,4,29.51,1,5
2009-08-05,2009,8,5,29.35,1,5
2009-08-06,2009,8,6,29.49,1,5
2009-08-07,2009,8,7,29.47,1,5
2009-08-08,2009,8,8,29.42,1,5
2009-08-09,2009,8,9,29.44,1,5
2009-08-10,2009,8,10,29.32,1,5
2009-08-11,2009,8,11,29.35,1,5
2009-08-12,2009,8,12,28.93,1,5
2009-08-13,2009,8,13,29.0,1,5
2009-08-14,2009,8,14,29.11,1,5
2009-08-15,2009,8,15,29.27,1,5
2009-08-16,2009,8,16,29.27,1,5
2009-08-17,2009,8,17,28.96,1,5
2009-08-18,2009,8,18,28.94,1,5
2009-08-19,2009,8,19,29.05,1,5
2009-08-20,2009,8,20,29.3,1,5
2009-08-21,2009,8,21,29.06,1,5
2009-08-22,2009,8,22,29.05,1,5
2009-08-23,2009,8,23,28.84,1,5
2009-08-24,2009,8,24,28.8,1,5
2009-08-25,2009,8,25,28.99,1,5
2009-08-26,2009,8,26,28.99,1,5
2009-08-27,2009,8,27,29.14,1,5
2009-08-28,2009,8,28,29.19,1,5
2009-08-29,2009,8,29,29.37,1,5
2009-08-30,2009,8,30,29.19,1,5
2009-08-31,2009,8,31,29.1,1,5
2009-09-01,2009,9,1,29.04,1,5
2009-09-02,2009,9,2,29.22,1,5
2009-09-03,2009,9,3,29.04,1,5
2009-09-04,2009,9,4,29.01,1,5
2009-09-05,2009,9,5,29.07,1,5
2009-09-06,2009,9,6,29.25,1,5
2009-09-07,2009,9,7,29.36,1,5
2009-09-08,2009,9,8,29.11,1,5
2009-09-09,2009,9,9,29.48,1,5
2009-09-10,2009,9,10,29.48,1,5
2009-09-11,2009,9,11,29.48,1,5
2009-09-12,2009,9,12,29.21,1,5
2009-09-13,2009,9,13,28.97,1,5
2009-09-14,2009,9,14,28.9,1,5
2009-09-15,2009,9,15,28.81,1,5
2009-09-16,2009,9,16,28.82,1,5
2009-09-17,2009,9,17,28.8,1,5
2009-09-18,2009,9,18,28.84,1,5
2009-09-19,2009,9,19,28.9,1,5
2009-09-20,2009,9,20,29.11,1,5
2009-09-21,2009,9,21,29.48,1,5
2009-09-22,2009,9,22,29.4,1,5
2009-09-23,2009,9,23,29.44,1,5
2009-09-24,2009,9,24,29.22,1,5
2009-09-25,2009,9,25,29.15,1,5
2009-09-26,2009,9,26,28.91,1,5
2009-09-27,2009,9,27,28.86,1,5
2009-09-28,2009,9,28,29.0,1,5
2009-09-29,2009,9,29,28.75,1,5
2009-09-30,2009,9,30,28.83,1,5
2009-10-01,2009,10,1,28.89,1,5
2009-10-02,2009,10,2,28.95,1,5
2009-10-03,2009,10,3,29.22,1,5
2009-10-04,2009,10,4,28.91,1,5
2009-10-05,2009,10,5,29.16,1,5
2009-10-06,2009,10,6,29.31,1,5
2009-10-07,2009,10,7,29.29,1,5
2009-10-08,2009,10,8,29.22,1,5
2009-10-09,2009,10,9,29.1,1,5
2009-10-10,2009,10,10,29.1,1,5
2009-10-11,2009,10,11,29.13,1,5
2009-10-12,2009,10,12,29.06,1,5
2009-10-13,2009,10,13,29.14,1,5
2009-10-14,2009,10,14,29.1,1,5
2009-10-15,2009,10,15,29.21,1,5
2009-10-16,2009,10,16,29.72,1,5
2009-10-17,2009,10,17,29.3,1,5
2009-10-18,2009,10,18,29.34,1,5
2009-10-19,2009,10,19,29.37,1,5
2009-10-20,2009,10,20,29.22,1,5
2009-10-21,2009,10,21,29.32,1,5
2009-10-22,2009,10,22,29.75,1,5
2009-10-23,2009,10,23,29.29,1,5
2009-10-24,2009,10,24,29.59,1,5
2009-10-25,2009,10,25,29.39,1,5
2009-10-26,2009,10,26,29.62,1,5
2009-10-27,2009,10,27,29.47,1,5
2009-10-28,2009,10,28,29.55,1,5
2009-10-29,2009,10,29,29.85,1,5
2009-10-30,2009,10,30,30.08,1,5
2009-10-31,2009,10,31,30.03,1,5
2009-11-01,2009,11,1,29.93,1,5
2009-11-02,2009,11,2,30.03,1,5
2009-11-03,2009,11,3,30.13,1,5
2009-11-04,2009,11,4,29.65,1,5
2009-11-05,2009,11,5,29.91,1,5
2009-11-06,2009,11,6,29.94,1,5
2009-11-07,2009,11,7,29.75,1,5
2009-11-08,2009,11,8,29.84,1,5
2009-11-09,2009,11,9,29.65,1,5
2009-11-10,2009,11,10,29.37,1,5
2009-11-11,2009,11,11,29.27,1,5
2009-11-12,2009,11,12,29.46,1,5
2009-11-13,2009,11,13,29.3,1,5
2009-11-14,2009,11,14,29.32,1,5
2009-11-15,2009,11,15,29.29,1,5
2009-11-16,2009,11,16,29.25,1,5
2009-11-17,2009,11,17,29.59,1,5
2009-11-18,2009,11,18,29.35,1,5
2009-11-19,2009,11,19,29.27,1,5
2009-11-20,2009,11,20,29.21,1,5
2009-11-21,2009,11,21,29.16,1,5
2009-11-22,2009,11,22,29.12,1,5
2009-11-23,2009,11,23,29.11,1,5
2009-11-24,2009,11,24,29.11,1,5
2009-11-25,2009,11,25,29.18,1,5
2009-11-26,2009,11,26,29.05,1,5
2009-11-27,2009,11,27,28.98,1,5
2009-11-28,2009,11,28,28.93,1,5
2009-11-29,2009,11,29,29.0,1,5
2009-11-30,2009,11,30,29.1,1,5
2009-12-01,2009,12,1,29.16,1,5
2009-12-02,2009,12,2,29.17,1,5
2009-12-03,2009,12,3,29.13,1,5
2009-12-04,2009,12,4,29.21,1,5
2009-12-05,2009,12,5,29.32,1,5
2009-12-06,2009,12,6,29.22,1,5
2009-12-07,2009,12,7,29.23,1,5
2009-12-08,2009,12,8,29.14,1,5
2009-12-09,2009,12,9,29.25,1,5
2009-12-10,2009,12,10,29.44,1,5
2009-12-11,2009,12,11,29.29,1,5
2009-12-12,2009,12,12,29.76,1,5
2009-12-13,2009,12,13,30.02,1,5
2009-12-14,2009,12,14,29.98,1,5
2009-12-15,2009,12,15,29.82,1,5
2009-12-16,2009,12,16,29.92,1,5
2009-12-17,2009,12,17,29.28,1,5
2009-12-18,2009,12,18,29.45,1,5
2009-12-19,2009,12,19,29.28,1,5
2009-12-20,2009,12,20,29.43,1,5
2009-12-21,2009,12,21,29.47,1,5
2009-12-22,2009,12,22,29.67,1,5
2009-12-23,2009,12,23,29.87,1,5
2009-12-24,2009,12,24,29.78,1,5
2009-12-25,2009,12,25,29.63,1,5
2009-12-26,2009,12,26,29.3,1,5
2009-12-27,2009,12,27,29.04,1,5
2009-12-28,2009,12,28,28.99,1,5
2009-12-29,2009,12,29,28.98,1,5
2009-12-30,2009,12,30,28.82,1,5
2009-12-31,2009,12,31,28.73,1,5
2010-01-01,2010,1,1,28.7,1,5
2010-01-02,2010,1,2,28.75,1,5
2010-01-03,2010,1,3,28.75,1,5
2010-01-04,2010,1,4,28.7,1,5
2010-01-05,2010,1,5,28.88,1,5
2010-01-06,2010,1,6,28.95,1,5
2010-01-07,2010,1,7,29.23,1,5
2010-01-08,2010,1,8,29.22,1,5
2010-01-09,2010,1,9,29.32,1,5
2010-01-10,2010,1,10,29.59,1,5
2010-01-11,2010,1,11,29.24,1,5
2010-01-12,2010,1,12,29.2,1,5
2010-01-13,2010,1,13,29.08,1,5
2010-01-14,2010,1,14,29.1,1,5
2010-01-15,2010,1,15,29.24,1,5
2010-01-16,2010,1,16,29.24,1,5
2010-01-17,2010,1,17,29.07,1,5
2010-01-18,2010,1,18,29.03,1,5
2010-01-19,2010,1,19,28.98,1,5
2010-01-20,2010,1,20,28.92,1,5
2010-01-21,2010,1,21,28.95,1,5
2010-01-22,2010,1,22,28.9,1,5
2010-01-23,2010,1,23,29.04,1,5
2010-01-24,2010,1,24,29.33,1,5
2010-01-25,2010,1,25,29.49,1,5
2010-01-26,2010,1,26,29.69,1,5
2010-01-27,2010,1,27,29.68,1,5
2010-01-28,2010,1,28,29.67,1,5
2010-01-29,2010,1,29,29.59,1,5
2010-01-30,2010,1,30,29.85,1,5
2010-01-31,2010,1,31,29.64,1,5
2010-02-01,2010,2,1,29.43,1,5
2010-02-02,2010,2,2,29.61,1,5
2010-02-03,2010,2,3,30.03,1,5
2010-02-04,2010,2,4,30.15,1,5
2010-02-05,2010,2,5,30.34,1,5
2010-02-06,2010,2,6,30.54,1,5
2010-02-07,2010,2,7,30.57,1,5
2010-02-08,2010,2,8,30.72,1,5
2010-02-09,2010,2,9,30.31,1,5
2010-02-10,2010,2,10,30.04,1,5
2010-02-11,2010,2,11,30.07,1,5
2010-02-12,2010,2,12,30.49,1,5
2010-02-13,2010,2,13,30.41,1,5
2010-02-14,2010,2,14,29.88,1,5
2010-02-15,2010,2,15,29.67,1,5
2010-02-16,2010,2,16,30.03,1,5
2010-02-17,2010,2,17,30.38,1,5
2010-02-18,2010,2,18,30.07,1,5
2010-02-19,2010,2,19,29.65,1,5
2010-02-20,2010,2,20,29.62,1,5
2010-02-21,2010,2,21,29.55,1,5
2010-02-22,2010,2,22,29.66,1,5
2010-02-23,2010,2,23,29.99,1,5
2010-02-24,2010,2,24,29.94,1,5
2010-02-25,2010,2,25,30.22,1,5
2010-02-26,2010,2,26,30.02,1,5
2010-02-27,2010,2,27,30.0,1,5
2010-02-28,2010,2,28,30.16,1,5
2010-03-01,2010,3,1,30.01,1,5
2010-03-02,2010,3,2,29.88,1,5
2010-03-03,2010,3,3,29.9,1,5
2010-03-04,2010,3,4,29.93,1,5
2010-03-05,2010,3,5,29.87,1,5
2010-03-06,2010,3,6,29.78,1,5
2010-03-07,2010,3,7,29.76,1,5
2010-03-08,2010,3,8,29.76,1,5
2010-03-09,2010,3,9,29.75,1,5
2010-03-10,2010,3,10,29.95,1,5
2010-03-11,2010,3,11,29.99,1,5
2010-03-12,2010,3,12,30.53,1,5
2010-03-13,2010,3,13,30.27,1,5
2010-03-14,2010,3,14,30.18,1,5
2010-03-15,2010,3,15,30.2,1,5
2010-03-16,2010,3,16,30.03,1,5
2010-03-17,2010,3,17,30.04,1,5
2010-03-18,2010,3,18,30.09,1,5
2010-03-19,2010,3,19,30.32,1,5
2010-03-20,2010,3,20,30.29,1,5
2010-03-21,2010,3,21,30.24,1,5
2010-03-22,2010,3,22,30.35,1,5
2010-03-23,2010,3,23,30.22,1,5
2010-03-24,2010,3,24,30.11,1,5
2010-03-25,2010,3,25,29.99,1,5
2010-03-26,2010,3,26,30.1,1,5
2010-03-27,2010,3,27,29.97,1,5
2010-03-28,2010,3,28,29.84,1,5
2010-03-29,2010,3,29,30.2,1,5
2010-03-30,2010,3,30,30.22,1,5
2010-03-31,2010,3,31,30.03,1,5
2010-04-01,2010,4,1,29.88,1,5
2010-04-02,2010,4,2,29.95,1,5
2010-04-03,2010,4,3,29.83,1,5
2010-04-04,2010,4,4,29.85,1,5
2010-04-05,2010,4,5,30.01,1,5
2010-04-06,2010,4,6,30.13,1,5
2010-04-07,2010,4,7,30.55,1,5
2010-04-08,2010,4,8,30.29,1,5
2010-04-09,2010,4,9,30.19,1,5
2010-04-10,2010,4,10,30.07,1,5
2010-04-11,2010,4,11,30.32,1,5
2010-04-12,2010,4,12,30.4,1,5
2010-04-13,2010,4,13,30.72,1,5
2010-04-14,2010,4,14,30.68,1,5
2010-04-15,2010,4,15,30.3,1,5
2010-04-16,2010,4,16,30.36,1,5
2010-04-17,2010,4,17,30.46,1,5
2010-04-18,2010,4,18,30.48,1,5
2010-04-19,2010,4,19,30.34,1,5
2010-04-20,2010,4,20,30.61,1,5
2010-04-21,2010,4,21,30.54,1,5
2010-04-22,2010,4,22,30.34,1,5
2010-04-23,2010,4,23,30.36,1,5
2010-04-24,2010,4,24,30.44,1,5
2010-04-25,2010,4,25,30.29,1,5
2010-04-26,2010,4,26,30.18,1,5
2010-04-27,2010,4,27,30.3,1,5
2010-04-28,2010,4,28,30.76,1,5
2010-04-29,2010,4,29,30.62,1,5
2010-04-30,2010,4,30,30.6,1,5
2010-05-01,2010,5,1,30.52,1,5
2010-05-02,2010,5,2,30.75,1,5
2010-05-03,2010,5,3,30.53,1,5
2010-05-04,2010,5,4,30.82,1,5
2010-05-05,2010,5,5,30.99,1,5
2010-05-06,2010,5,6,31.33,1,5
2010-05-07,2010,5,7,31.25,1,5
2010-05-08,2010,5,8,31.07,1,5
2010-05-09,2010,5,9,30.84,1,5
2010-05-10,2010,5,10,30.63,1,5
2010-05-11,2010,5,11,30.46,1,5
2010-05-12,2010,5,12,30.41,1,5
2010-05-13,2010,5,13,30.23,1,5
2010-05-14,2010,5,14,30.21,1,5
2010-05-15,2010,5,15,30.28,1,5
2010-05-16,2010,5,16,30.21,1,5
2010-05-17,2010,5,17,30.2,1,5
2010-05-18,2010,5,18,30.21,1,5
2010-05-19,2010,5,19,30.48,1,5
2010-05-20,2010,5,20,30.52,1,5
2010-05-21,2010,5,21,30.27,1,5
2010-05-22,2010,5,22,30.36,1,5
2010-05-23,2010,5,23,30.62,1,5
2010-05-24,2010,5,24,30.7,1,5
2010-05-25,2010,5,25,30.85,1,5
2010-05-26,2010,5,26,31.14,1,5
2010-05-27,2010,5,27,30.85,1,5
2010-05-28,2010,5,28,30.74,1,5
2010-05-29,2010,5,29,30.54,1,5
2010-05-30,2010,5,30,30.48,1,5
2010-05-31,2010,5,31,30.72,1,5
2010-06-01,2010,6,1,30.59,1,5
2010-06-02,2010,6,2,30.48,1,5
2010-06-03,2010,6,3,30.36,1,5
2010-06-04,2010,6,4,30.21,1,5
2010-06-05,2010,6,5,29.98,1,5
2010-06-06,2010,6,6,29.86,1,5
2010-06-07,2010,6,7,29.76,1,5
2010-06-08,2010,6,8,29.77,1,5
2010-06-09,2010,6,9,29.76,1,5
2010-06-10,2010,6,10,29.81,1,5
2010-06-11,2010,6,11,29.93,1,5
2010-06-12,2010,6,12,30.26,1,5
2010-06-13,2010,6,13,30.46,1,5
2010-06-14,2010,6,14,30.42,1,5
2010-06-15,2010,6,15,30.26,1,5
2010-06-16,2010,6,16,30.07,1,5
2010-06-17,2010,6,17,30.01,1,5
2010-06-18,2010,6,18,30.18,1,5
2010-06-19,2010,6,19,30.5,1,5
2010-06-20,2010,6,20,30.33,1,5
2010-06-21,2010,6,21,30.03,1,5
2010-06-22,2010,6,22,29.8,1,5
2010-06-23,2010,6,23,29.76,1,5
2010-06-24,2010,6,24,30.24,1,5
2010-06-25,2010,6,25,29.96,1,5
2010-06-26,2010,6,26,29.81,1,5
2010-06-27,2010,6,27,29.72,1,5
2010-06-28,2010,6,28,29.69,1,5
2010-06-29,2010,6,29,29.67,1,5
2010-06-30,2010,6,30,29.59,1,5
2010-07-01,2010,7,1,29.56,1,5
2010-07-02,2010,7,2,29.5,1,5
2010-07-03,2010,7,3,29.52,1,5
2010-07-04,2010,7,4,29.78,1,5
2010-07-05,2010,7,5,29.91,1,5
2010-07-06,2010,7,6,29.82,1,5
2010-07-07,2010,7,7,29.69,1,5
2010-07-08,2010,7,8,29.61,1,5
2010-07-09,2010,7,9,29.58,1,5
2010-07-10,2010,7,10,29.51,1,5
2010-07-11,2010,7,11,29.76,1,5
2010-07-12,2010,7,12,,0,0
2010-07-13,2010,7,13,29.76,1,1
2010-07-14,2010,7,14,29.53,1,1
2010-07-15,2010,7,15,29.42,1,1
2010-07-16,2010,7,16,29.39,1,1
2010-07-17,2010,7,17,29.44,1,1
2010-07-18,2010,7,18,29.37,1,1
2010-07-19,2010,7,19,29.4,1,1
2010-07-20,2010,7,20,29.54,1,1
2010-07-21,2010,7,21,29.81,1,1
2010-07-22,2010,7,22,29.47,1,1
2010-07-23,2010,7,23,29.4,1,1
2010-07-24,2010,7,24,29.37,1,1
2010-07-25,2010,7,25,29.26,1,1
2010-07-26,2010,7,26,29.57,1,1
2010-07-27,2010,7,27,29.43,1,1
2010-07-28,2010,7,28,29.34,1,1
2010-07-29,2010,7,29,29.32,1,1
2010-07-30,2010,7,30,29.66,1,1
2010-07-31,2010,7,31,29.83,1,1
2010-08-01,2010,8,1,29.9,1,1
2010-08-02,2010,8,2,29.64,1,1
2010-08-03,2010,8,3,29.55,1,1
2010-08-04,2010,8,4,29.84,1,1
2010-08-05,2010,8,5,29.75,1,1
2010-08-06,2010,8,6,29.79,1,1
2010-08-07,2010,8,7,29.71,1,1
2010-08-08,2010,8,8,29.74,1,1
2010-08-09,2010,8,9,29.73,1,1
2010-08-10,2010,8,10,29.67,1,1
2010-08-11,2010,8,11,29.62,1,1
2010-08-12,2010,8,12,29.46,1,1
2010-08-13,2010,8,13,29.41,1,1
2010-08-14,2010,8,14,29.32,1,1
2010-08-15,2010,8,15,29.34,1,1
2010-08-16,2010,8,16,29.32,1,1
2010-08-17,2010,8,17,29.2,1,1
2010-08-18,2010,8,18,29.1,1,1
2010-08-19,2010,8,19,29.03,1,1
2010-08-20,2010,8,20,29.01,1,1
2010-08-21,2010,8,21,29.04,1,1
2010-08-22,2010,8,22,29.09,1,1
2010-08-23,2010,8,23,29.14,1,1
2010-08-24,2010,8,24,29.09,1,1
2010-08-25,2010,8,25,29.08,1,1
2010-08-26,2010,8,26,29.62,1,1
2010-08-27,2010,8,27,29.4,1,1
2010-08-28,2010,8,28,29.3,1,1
2010-08-29,2010,8,29,29.34,1,1
2010-08-30,2010,8,30,29.36,1,1
2010-08-31,2010,8,31,29.15,1,1
2010-09-01,2010,9,1,29.07,1,1
2010-09-02,2010,9,2,28.88,1,1
2010-09-03,2010,9,3,28.73,1,1
2010-09-04,2010,9,4,28.69,1,1
2010-09-05,2010,9,5,28.89,1,1
2010-09-06,2010,9,6,29.15,1,1
2010-09-07,2010,9,7,29.25,1,1
2010-09-08,2010,9,8,29.53,1,1
2010-09-09,2010,9,9,29.56,1,1
2010-09-10,2010,9,10,29.35,1,1
2010-09-11,2010,9,11,29.42,1,1
2010-09-12,2010,9,12,29.58,1,1
2010-09-13,2010,9,13,29.63,1,1
2010-09-14,2010,9,14,29.46,1,1
2010-09-15,2010,9,15,29.34,1,1
2010-09-16,2010,9,16,29.33,1,1
2010-09-17,2010,9,17,29.18,1,1
2010-09-18,2010,9,18,29.21,1,1
2010-09-19,2010,9,19,29.12,1,1
2010-09-20,2010,9,20,29.07,1,1
2010-09-21,2010,9,21,28.96,1,1
2010-09-22,2010,9,22,28.9,1,1
2010-09-23,2010,9,23,28.89,1,1
2010-09-24,2010,9,24,28.8,1,1
2010-09-25,2010,9,25,28.9,1,1
2010-09-26,2010,9,26,28.8,1,1
2010-09-27,2010,9,27,28.9,1,1
2010-09-28,2010,9,28,28.73,1,1
2010-09-29,2010,9,29,28.71,1,1
2010-09-30,2010,9,30,28.58,1,1
2010-10-01,2010,10,1,28.55,1,1
2010-10-02,2010,10,2,28.63,1,1
2010-10-03,2010,10,3,28.59,1,1
2010-10-04,2010,10,4,28.64,1,1
2010-10-05,2010,10,5,28.64,1,1
2010-10-06,2010,10,6,28.67,1,1
2010-10-07,2010,10,7,28.87,1,1
2010-10-08,2010,10,8,29.2,1,1
2010-10-09,2010,10,9,29.04,1,1
2010-10-10,2010,10,10,28.83,1,1
2010-10-11,2010,10,11,28.78,1,1
2010-10-12,2010,10,12,28.8,1,1
2010-10-13,2010,10,13,28.94,1,1
2010-10-14,2010,10,14,28.88,1,1
2010-10-15,2010,10,15,28.89,1,1
2010-10-16,2010,10,16,28.95,1,1
2010-10-17,2010,10,17,29.0,1,1
2010-10-18,2010,10,18,29.07,1,1
2010-10-19,2010,10,19,29.05,1,1
2010-10-20,2010,10,20,29.05,1,1
2010-10-21,2010,10,21,28.96,1,1
2010-10-22,2010,10,22,28.78,1,1
2010-10-23,2010,10,23,28.69,1,1
2010-10-24,2010,10,24,28.74,1,1
2010-10-25,2010,10,25,28.77,1,1
2010-10-26,2010,10,26,28.81,1,1
2010-10-27,2010,10,27,28.73,1,1
2010-10-28,2010,10,28,28.65,1,1
2010-10-29,2010,10,29,28.76,1,1
2010-10-30,2010,10,30,28.81,1,1
2010-10-31,2010,10,31,28.77,1,1
2010-11-01,2010,11,1,28.69,1,1
2010-11-02,2010,11,2,28.61,1,1
2010-11-03,2010,11,3,28.59,1,1
2010-11-04,2010,11,4,28.53,1,1
2010-11-05,2010,11,5,28.49,1,1
2010-11-06,2010,11,6,28.46,1,1
2010-11-07,2010,11,7,28.45,1,1
2010-11-08,2010,11,8,28.47,1,1
2010-11-09,2010,11,9,28.61,1,1
2010-11-10,2010,11,10,28.47,1,1
2010-11-11,2010,11,11,28.49,1,1
2010-11-12,2010,11,12,28.4,1,1
2010-11-13,2010,11,13,28.42,1,1
2010-11-14,2010,11,14,28.55,1,1
2010-11-15,2010,11,15,28.55,1,1
2010-11-16,2010,11,16,28.52,1,1
2010-11-17,2010,11,17,28.44,1,1
2010-11-18,2010,11,18,28.34,1,1
2010-11-19,2010,11,19,28.4,1,1
2010-11-20,2010,11,20,28.35,1,1
2010-11-21,2010,11,21,28.33,1,1
2010-11-22,2010,11,22,28.22,1,1
2010-11-23,2010,11,23,28.22,1,1
2010-11-24,2010,11,24,28.21,1,1
2010-11-25,2010,11,25,28.21,1,1
2010-11-26,2010,11,26,28.2,1,1
2010-11-27,2010,11,27,28.16,1,1
2010-11-28,2010,11,28,28.2,1,1
2010-11-29,2010,11,29,28.25,1,1
2010-11-30,2010,11,30,28.21,1,1
2010-12-01,2010,12,1,28.17,1,1
2010-12-02,2010,12,2,28.09,1,1
2010-12-03,2010,12,3,28.16,1,1
2010-12-04,2010,12,4,28.13,1,1
2010-12-05,2010,12,5,28.16,1,1
2010-12-06,2010,12,6,28.38,1,1
2010-12-07,2010,12,7,28.89,1,1
2010-12-08,2010,12,8,28.82,1,1
2010-12-09,2010,12,9,29.18,1,1
2010-12-10,2010,12,10,28.77,1,1
2010-12-11,2010,12,11,28.44,1,1
2010-12-12,2010,12,12,28.46,1,1
2010-12-13,2010,12,13,28.61,1,1
2010-12-14,2010,12,14,28.7,1,1
2010-12-15,2010,12,15,28.72,1,1
2010-12-16,2010,12,16,28.72,1,1
2010-12-17,2010,12,17,28.99,1,1
2010-12-18,2010,12,18,28.96,1,1
2010-12-19,2010,12,19,28.79,1,1
2010-12-20,2010,12,20,28.79,1,1
2010-12-21,2010,12,21,28.95,1,1
2010-12-22,2010,12,22,29.17,1,1
2010-12-23,2010,12,23,28.85,1,1
2010-12-24,2010,12,24,28.57,1,1
2010-12-25,2010,12,25,28.53,1,1
2010-12-26,2010,12,26,28.4,1,1
2010-12-27,2010,12,27,28.35,1,1
2010-12-28,2010,12,28,28.4,1,1
2010-12-29,2010,12,29,28.31,1,1
2010-12-30,2010,12,30,28.31,1,1
2010-12-31,2010,12,31,28.41,1,1
2011-01-01,2011,1,1,28.49,1,1
2011-01-02,2011,1,2,28.58,1,1
2011-01-03,2011,1,3,28.61,1,1
2011-01-04,2011,1,4,28.45,1,1
2011-01-05,2011,1,5,28.4,1,1
2011-01-06,2011,1,6,28.34,1,1
2011-01-07,2011,1,7,28.37,1,1
2011-01-08,2011,1,8,28.25,1,1
2011-01-09,2011,1,9,28.35,1,1
2011-01-10,2011,1,10,28.25,1,1
2011-01-11,2011,1,11,28.42,1,1
2011-01-12,2011,1,12,28.29,1,1
2011-01-13,2011,1,13,28.35,1,1
2011-01-14,2011,1,14,28.54,1,1
2011-01-15,2011,1,15,28.76,1,1
